"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"
"JAK1"	3.38937810191957e-60	-1.24914626939097	0.612	0.996	8.0026606364423e-56
"SNHG12"	1.81315422940713e-59	1.52953069159792	0.957	0.351	4.28103845105316e-55
"RPL10A"	2.60883576050356e-59	-0.893627866955838	1	1	6.15972211412496e-55
"FDPS"	2.75556525872867e-59	-1.12204544907028	0.904	1	6.50616513238426e-55
"EIF5"	1.42538179855921e-58	1.00431369417498	1	0.996	3.36546896457816e-54
"BEX3"	2.5679550558663e-58	-0.990082050718051	0.973	1	6.06319868240592e-54
"ARPC1B"	3.12840245807661e-58	-1.21626542750623	0.777	0.996	7.38647104376468e-54
"MYO10"	7.67845507768536e-58	-1.21666649472224	0.628	1	1.81296002839229e-53
"RPLP0"	1.08616820421215e-57	-0.739938524310832	1	1	2.56455174696531e-53
"MT2A"	1.78934693533098e-57	2.67757332136624	0.979	0.865	4.22482704900998e-53
"EPRS"	3.57094032902116e-57	-1.14491092822842	0.654	0.996	8.43134721085187e-53
"SPON1"	5.92429568605751e-57	-1.37350564440302	0.686	0.996	1.39878545443504e-52
"EEF1A1"	7.11390263743072e-57	-0.685845396007486	1	1	1.67966355172377e-52
"ATP5F1A"	8.63739326162693e-57	-1.03679283996221	0.803	1	2.03937492300273e-52
"PAX8"	1.11264657267258e-56	-1.26084587901573	0.553	1	2.62706982273722e-52
"TALDO1"	1.12613102194757e-56	-1.16614698825578	0.697	1	2.6589079559204e-52
"MGMT"	1.19188213818881e-56	-1.04687583008097	0.436	0.985	2.81415291647761e-52
"NTHL1"	5.6547428562378e-56	-1.08763700124168	0.676	0.992	1.33514133578631e-51
"NDUFS8"	5.83299759545159e-56	-0.979034408467931	0.867	1	1.37722906226207e-51
"EIF4G2"	6.18368264822549e-56	-0.9667379745754	0.984	1	1.46002931007252e-51
"IMPA2"	1.82354218128538e-55	-1.14131511924003	0.378	0.973	4.30556544423292e-51
"CHCHD10"	1.86122735262024e-55	-1.14471944267459	0.809	1	4.39454390227165e-51
"LDHB"	2.29466723196718e-55	-0.839343862162624	1	1	5.41793880139772e-51
"PGLS"	2.90977264091072e-55	-1.06427827003937	0.436	0.969	6.87026418245429e-51
"TENM3"	3.17958325349229e-55	-1.14365701512468	0.186	0.911	7.50731401982064e-51
"TKT"	3.99277066081267e-55	-0.998275771879802	0.872	1	9.42733080724479e-51
"SYNE2"	4.85961045612485e-55	-1.27538745137045	0.346	0.95	1.14740262479564e-50
"CYP51A1"	2.67264760098634e-54	-1.16671296137227	0.314	0.946	6.31038825068885e-50
"TRHDE-AS1"	2.70609700950285e-54	-1.19165312340469	0.293	0.965	6.38936564913717e-50
"TSHR"	2.80848748801426e-54	-1.19655321154909	0.074	0.849	6.63111980795047e-50
"RAB13"	4.73615185095262e-54	-1.05679242884229	0.814	0.996	1.11825281352842e-49
"SQLE"	8.83257630930393e-54	-1.17688001507591	0.431	0.965	2.08545959238975e-49
"BEX2"	1.07933810391022e-53	-1.1629190376728	0.723	0.988	2.54842519714242e-49
"HSPA8"	1.20521997703158e-53	-1.07638189559755	0.973	1	2.84564488776926e-49
"NMU"	1.48122463430487e-53	-1.39194232090939	0.734	0.996	3.49731948405724e-49
"SNHG15"	2.12827991148797e-53	1.68781593074768	0.968	0.699	5.02508169901425e-49
"MRPL12"	2.64338577124944e-53	-1.11213760555806	0.596	0.988	6.24129814449706e-49
"HNRNPA2B1"	3.11240027698594e-53	-0.833932000200853	1	1	7.3486882939915e-49
"HDLBP"	5.15985035284475e-53	-0.959943699458434	0.713	0.988	1.21829226681017e-48
"RPL22L1"	6.21054005277583e-53	1.17030176179887	0.995	0.923	1.4663706118609e-48
"ID3"	7.85724324550349e-53	1.44793657703005	0.968	0.533	1.85517370269583e-48
"TM7SF2"	3.52102175023586e-52	-1.10840549947418	0.484	0.985	8.3134844544819e-48
"FDFT1"	4.64623815291312e-52	-1.04051007164469	0.463	0.973	1.09702329028432e-47
"SOX17"	5.30845922237442e-52	-1.15204757151221	0.202	0.892	1.25338030699482e-47
"NECTIN3"	6.28838753766595e-52	-1.11450483431769	0.239	0.931	1.48475118151831e-47
"FAM162A"	4.43341022562891e-51	-0.886585208452604	0.963	0.996	1.04677248837324e-46
"PSMC5"	5.41507076084624e-51	-0.810612705497675	0.926	1	1.2785523573434e-46
"OLMALINC"	5.62010003277002e-51	-1.08806660323894	0.122	0.846	1.32696181873733e-46
"SNHG6"	7.97219583121081e-51	0.916305703565183	1	1	1.88231515770718e-46
"PDIA6"	8.28523383739991e-51	-0.950537307458515	0.862	1	1.95622656134849e-46
"CCNI"	1.45610143714866e-50	-0.868906125013704	0.979	1	3.43800110325169e-46
"PSIP1"	2.33147949282193e-50	-0.994828943450493	0.484	0.969	5.50485623050185e-46
"CCNB1IP1"	5.4417152213779e-50	1.04358767273399	0.984	0.876	1.28484338091954e-45
"SLC34A2"	6.47527717897952e-50	-1.09479727210244	0.324	0.954	1.52887769472885e-45
"PPP1R14A"	6.73973791395021e-50	-1.14261127216322	0.415	0.965	1.59131951886278e-45
"EIF3K"	8.35423172542107e-50	-0.855467175053294	0.995	1	1.97251765268917e-45
"PPFIBP1"	8.94889269393024e-50	-1.02794503627421	0.793	0.992	2.11292305396387e-45
"RSRC2"	9.64406030238958e-50	1.21841148276645	0.989	0.931	2.2770590779972e-45
"DCDC2"	1.03907329313067e-49	-0.951562110347128	0.218	0.892	2.45335595241083e-45
"HMGN3"	1.51632941588194e-49	-0.920144301190145	0.931	1	3.58020538383884e-45
"LGALS3BP"	1.57029088677894e-49	-1.05565176208311	0.495	0.973	3.70761381277375e-45
"GADD45B"	2.73063343104574e-49	1.5502457135324	0.851	0.224	6.44729859404209e-45
"EPHA2"	4.40485952638001e-49	1.00672842793115	1	0.88	1.04003138277358e-44
"RER1"	5.73549624405525e-49	-0.848080016999438	0.862	0.996	1.35420801818389e-44
"UQCRC1"	1.05243769273778e-48	-0.810399426434061	0.936	1	2.48491063632318e-44
"PSAT1"	1.17801974186547e-48	-1.06099424744787	0.277	0.9	2.78142241251857e-44
"MT-ND5"	1.32937150071022e-48	-1.33560464782726	0.92	0.992	3.13877905032691e-44
"IFT57"	1.47935531498168e-48	-0.938648795738106	0.915	0.996	3.49290583420325e-44
"RPS9"	1.50864482637408e-48	0.725813331776537	1	1	3.56206129955184e-44
"SLC25A3"	1.8633725595523e-48	-0.669124449292001	0.995	1	4.39960895035893e-44
"GSDMD"	2.88764371047361e-48	-0.893001704390949	0.149	0.857	6.81801556479923e-44
"PDRG1"	4.80794324197095e-48	1.02771791442149	0.872	0.247	1.13520347886176e-43
"CTXN1"	6.41641375545294e-48	-0.974068873468402	0.41	0.954	1.51497945179999e-43
"MICOS13"	6.97573466525266e-48	-0.939836250774964	0.729	0.981	1.64704071181281e-43
"ANXA11"	8.87574532023115e-48	-0.927329540298535	0.697	0.985	2.09565222755978e-43
"AGTRAP"	8.92188801408219e-48	-0.899886702201325	0.362	0.95	2.10654697900495e-43
"LMO3"	1.12734379021892e-47	-1.0137031829808	0.181	0.857	2.66177142308589e-43
"SIRT7"	1.1502828259562e-47	0.950919686701547	0.968	0.622	2.71593278036518e-43
"PSMD2"	1.30796860404667e-47	-0.764388479052745	0.989	1	3.08824467101459e-43
"SLC50A1"	1.62656607610661e-47	-0.944596980960555	0.686	0.992	3.84048516229531e-43
"ATP6V0B"	1.87588986792258e-47	0.714690376840224	1	0.996	4.42916356715202e-43
"RPS29"	2.31255228402459e-47	-0.580420748357693	1	1	5.46016719781045e-43
"SOX2"	2.64589891074877e-47	-0.888944229089138	0.186	0.896	6.24723191816892e-43
"ADD3"	3.36913005855247e-47	-0.892837465228498	0.351	0.938	7.95485298124824e-43
"TCEAL4"	3.6899045741054e-47	-0.834645381132444	0.926	1	8.71223368992026e-43
"STMN1"	4.37671085213454e-47	-1.16847956558249	0.511	0.938	1.03338519929749e-42
"ATP5MC2"	4.97944772237598e-47	-0.715369521254989	1	1	1.17569740173019e-42
"CXCL1"	7.71163718189415e-47	2.33560652934945	0.851	0.224	1.82079465501703e-42
"CACYBP"	1.20717970072442e-46	-0.820093714771739	0.941	1	2.85027199138042e-42
"GATA2"	1.2357903168542e-46	1.24335837007723	0.856	0.259	2.91782451712445e-42
"PDIA3"	1.75573320379427e-46	-0.967735461922938	0.793	0.996	4.14546166747864e-42
"MT-CO3"	2.55243623763796e-46	-1.65769553169686	1	1	6.02655720068699e-42
"CORO1B"	3.4662154620465e-46	-0.951107906331843	0.309	0.919	8.184081327438e-42
"EMX2"	7.30646935243912e-46	-1.06269798662005	0.564	0.988	1.7251304788044e-41
"GSTP1"	7.83199210259248e-46	-0.67085184074027	1	1	1.84921165534311e-41
"MT-ATP6"	1.40334969162847e-45	-1.57444678508961	1	1	3.31344895690398e-41
"POLR2I"	1.94129968339635e-45	-0.811842800597506	0.888	1	4.58360268246713e-41
"AP2M1"	2.10215614269786e-45	-0.754892531566175	0.941	1	4.96340086852391e-41
"MGST1"	2.4141133888962e-45	-0.897771340448304	0.888	0.996	5.69996312252282e-41
"FIBP"	2.62716964338069e-45	-0.879132355106967	0.782	0.996	6.20301024498616e-41
"PPA1"	2.93979125264187e-45	-0.695708092804159	1	1	6.94114112661272e-41
"NDUFS2"	3.11695129139346e-45	-0.919102338417083	0.58	0.988	7.3594336941091e-41
"SNHG29"	3.56024646215358e-45	0.86319476848863	1	1	8.40609792179081e-41
"DBI"	3.75449654068505e-45	-0.696285450257851	1	1	8.86474178221146e-41
"RPL3"	4.30776183185568e-45	-0.621663632981664	1	1	1.01710564611944e-40
"KCNK15"	4.7122010899792e-45	-1.07482892800868	0.319	0.9	1.11259779935499e-40
"TMEM100"	5.26885674349835e-45	-1.30336332795777	0.101	0.792	1.2440297657074e-40
"FASN"	9.7659402890857e-45	-0.96020118620086	0.702	0.992	2.30583616165602e-40
"PGM2L1"	1.01381106238033e-44	-1.19242497787544	0.473	0.958	2.39370929938621e-40
"TFDP2"	1.22318407675068e-44	-0.872717033219443	0.606	0.981	2.88805992361604e-40
"GPX4"	1.630103400044e-44	-0.718523707713798	1	1	3.84883713784388e-40
"RAI14"	1.94642512008324e-44	-0.960615248026907	0.883	1	4.59570435102854e-40
"MT1F"	1.9770407368135e-44	1.25605310970688	0.851	0.282	4.66799088369037e-40
"FADS1"	2.67674543809584e-44	-1.01683820816907	0.601	0.977	6.32006365388808e-40
"DHCR24"	2.70947532428045e-44	-1.06356907989713	0.697	1	6.39734218815856e-40
"RPF2"	2.85680875851935e-44	0.872784455689291	0.989	0.846	6.74521115974005e-40
"MT-ND4L"	3.18176844892942e-44	-1.01582415785289	0.644	0.977	7.51247348476726e-40
"EMX2OS"	3.34707193248569e-44	-0.919304788058427	0.218	0.892	7.90277153979197e-40
"TPR"	3.61007197708438e-44	-0.902444472049176	0.697	0.977	8.52374094509394e-40
"DDX21"	3.99603456473323e-44	0.613055712832409	1	1	9.43503721079164e-40
"ASS1"	4.22919185070101e-44	-0.944353060672495	0.612	0.965	9.98554487869015e-40
"CD47"	4.26604721783078e-44	-1.00507482130528	0.995	1	1.00725640860203e-39
"ANTKMT"	7.05229426760712e-44	-0.818537415600768	0.207	0.857	1.66511719952472e-39
"EEF1B2"	7.2095341969501e-44	-0.651117234974274	1	1	1.70224311924189e-39
"NAA10"	1.01912730535739e-43	-0.91475526827596	0.617	0.985	2.40626148067934e-39
"SURF1"	1.47904941074818e-43	-0.812429250179651	0.718	0.988	3.49218356371753e-39
"MZT2B"	1.97314668248399e-43	-0.741030915467401	0.91	1	4.65879663201294e-39
"NDUFB10"	2.1918408081954e-43	-0.595465527518102	1	1	5.17515533223015e-39
"GSTO1"	2.48942084025287e-43	-0.878080243202058	0.532	0.958	5.87777154592106e-39
"FTL"	2.74960815213557e-43	-0.893833429210111	0.989	1	6.49209980800729e-39
"HLTF"	4.39848118488462e-43	-1.02262071331347	0.67	0.981	1.03852539256311e-38
"KCNQ1OT1"	5.98057635874085e-43	-1.36925922518308	0.633	0.977	1.4120738840623e-38
"UBXN4"	6.37663653404612e-43	-0.868928716521738	0.489	0.934	1.50558765205363e-38
"NBDY"	7.25250410542363e-43	-0.845025734383943	0.739	0.996	1.71238874433157e-38
"IER3"	8.94321633933657e-43	1.57024255797182	0.904	0.479	2.11158280988076e-38
"ID1"	1.35076863670984e-42	1.04330142571905	0.989	0.996	3.1892998281356e-38
"APRT"	1.43329028181457e-42	-0.777317511862303	0.91	0.996	3.38414168439238e-38
"DDIT3"	1.81084770232485e-42	1.10314543811922	0.957	0.591	4.2755925099592e-38
"ANKRD1"	2.01123799549762e-42	1.01168655683637	0.628	0.035	4.74873403116944e-38
"PFDN2"	2.2279444992515e-42	0.698113522775867	1	0.996	5.26039975718271e-38
"FAM207A"	2.2388341931326e-42	-0.871824249825432	0.218	0.861	5.28611141340539e-38
"CP"	2.50577767972176e-42	-1.39917301562476	0.596	0.992	5.91639167959105e-38
"NFKBIA"	3.27965067662711e-42	1.4328852569148	0.995	0.9	7.74358321258428e-38
"KRT7"	3.8139355263811e-42	-0.871437214667676	1	1	9.00508317133842e-38
"IL6"	3.97297060927302e-42	1.03174871932087	0.638	0.05	9.38058090555452e-38
"AC095055.1"	4.82021545993502e-42	0.827343245857659	0.559	0	1.13810107224526e-37
"TXNIP"	5.11469839785469e-42	1.36677413180863	0.952	0.649	1.20763143871747e-37
"EEF1G"	8.09289761451968e-42	-0.450203985233978	1	1	1.91081405576424e-37
"ALDH7A1"	9.04289986879713e-42	-0.881946015998887	0.452	0.923	2.13511908802169e-37
"PRDX1"	1.47146399276485e-41	-0.611732694223095	1	1	3.47427363331708e-37
"JPT1"	1.60298155539671e-41	-0.925884533475322	1	1	3.78479975044717e-37
"TMEM160"	1.83678045785964e-41	-0.859535063870753	0.665	0.969	4.33682233905239e-37
"SEM1"	2.01681308710768e-41	-0.688907415297531	0.979	1	4.76189737996994e-37
"STUB1"	2.10742849592555e-41	-0.775949840078936	0.83	1	4.97584942172982e-37
"ADGRL2"	2.31735489714982e-41	-0.815533242211332	0.181	0.822	5.47150664766043e-37
"ACAT2"	2.41420902286301e-41	-0.867549706546531	0.33	0.884	5.70018892388184e-37
"ID2"	2.72825306498211e-41	1.19037537045886	0.936	0.676	6.44167831172926e-37
"ATP5PD"	2.9406903417268e-41	-0.86430997456536	0.883	1	6.94326396585116e-37
"BRIX1"	3.34651202130423e-41	0.842089840782762	0.995	0.961	7.90144953350142e-37
"NDUFV1"	3.86502886938395e-41	-0.768773047154766	0.777	0.988	9.12571966350245e-37
"TBCB"	4.95611497462003e-41	-0.762641458781823	0.612	0.981	1.17018830665753e-36
"AKR1A1"	8.89751137674356e-41	-0.830185928729232	0.372	0.927	2.10079141116292e-36
"DIPK1B"	8.92496478907147e-41	-0.824746205433414	0.17	0.803	2.10727343634766e-36
"METRN"	9.85371867427327e-41	-0.94906656421852	0.463	0.946	2.32656151618266e-36
"PDIA4"	1.06375855538866e-40	-0.831761637591761	0.404	0.934	2.51164032512816e-36
"PRPF38B"	1.0683633005127e-40	0.864242248312061	0.984	0.9	2.52251258884053e-36
"MT-ND4"	1.42160064397912e-40	-1.46523914463263	1	1	3.3565412804991e-36
"PARP1"	2.54487537340041e-40	-0.794634944464913	0.771	0.988	6.00870524413571e-36
"COMTD1"	4.22141705322283e-40	-0.750864701787383	0.245	0.865	9.96718780436443e-36
"NPR1"	4.85872973260885e-40	-0.860429058781117	0.255	0.861	1.14719467716627e-35
"FBXO2"	6.39067317178139e-40	-1.02923574002829	0.213	0.807	1.5089018425893e-35
"TNNT1"	6.41242554067142e-40	-0.788752602785509	0.766	0.985	1.51403779440793e-35
"PLD3"	6.71150656867437e-40	-0.843801517664533	0.734	0.985	1.5846538159297e-35
"FADS2"	7.85863131178159e-40	-0.897247615706051	0.34	0.9	1.85550143902475e-35
"MT-CYB"	7.98414036894905e-40	-1.29727119215805	0.995	1	1.88513538251256e-35
"PRKCI"	9.79577301766799e-40	-0.850105586832896	0.739	0.988	2.31287996720159e-35
"LGR4"	1.35983131466317e-39	-0.808313482181846	0.229	0.865	3.21069771705121e-35
"CYBA"	1.56053930682305e-39	-0.788090634769435	0.952	1	3.68458935733991e-35
"GRHPR"	2.70643983682775e-39	-0.821648351248799	0.532	0.946	6.39017509873401e-35
"DCBLD2"	3.2599904630179e-39	-0.834979006390971	0.644	0.988	7.69716348223157e-35
"PRPF31"	3.49059104800192e-39	-0.690951273474121	0.899	1	8.24163452343733e-35
"SCARA3"	4.66566638764253e-39	-0.902046449829146	0.25	0.876	1.10161049078628e-34
"ACTB"	5.85379265957102e-39	-0.656808148682843	1	1	1.38213898485131e-34
"HAGH"	6.22152924827526e-39	-0.797161666800725	0.346	0.888	1.46896527081027e-34
"FAAP20"	6.72836726291517e-39	-0.715806791928833	0.878	0.992	1.5886347944469e-34
"ANXA5"	9.27846729367743e-39	-0.703240382913958	0.947	0.988	2.19073891271018e-34
"MT-ND1"	9.54562240533953e-39	-1.25127560518195	0.995	1	2.25381690612472e-34
"ATP5MC1"	1.11843701373847e-38	-0.662737108941297	0.968	1	2.64074163313791e-34
"HSPA1A"	1.45726488741146e-38	-0.894777056207498	0.59	0.95	3.4407481256672e-34
"CALM1"	1.69141033426537e-38	-0.705771110583099	0.989	1	3.99358894023396e-34
"YRDC"	1.83306135862136e-38	0.807103209089065	0.926	0.452	4.3280411738409e-34
"DTD1"	2.06288279365379e-38	-0.7913764091854	0.346	0.892	4.87067256409596e-34
"USP48"	2.58554926916704e-38	-0.842026975749552	0.516	0.946	6.10474037943031e-34
"SNF8"	3.00509339835847e-38	-0.712156442287174	0.856	0.992	7.09532602286418e-34
"DHFR"	3.05844419189084e-38	-0.818710099005363	0.564	0.954	7.22129258147347e-34
"NDRG1"	3.20787344714899e-38	-0.88984510764477	0.154	0.764	7.57410999606347e-34
"PPDPF"	4.38831050322617e-38	-0.795447932631409	0.862	0.996	1.03612399291673e-33
"CCND1"	5.1568409357806e-38	0.925882618416214	0.995	0.876	1.21758171334716e-33
"TRAPPC1"	7.8654687892436e-38	-0.803543997782811	0.686	0.958	1.85711583582831e-33
"EZR"	8.55399269607573e-38	-0.834824536415765	0.941	0.996	2.01968321547044e-33
"MSMO1"	8.79677457627286e-38	-0.879346961198312	0.324	0.869	2.07700644520378e-33
"COL18A1"	8.95570984676877e-38	-0.843594930992082	0.404	0.911	2.11453265192057e-33
"UPK1B"	1.07530405761807e-37	-0.951107906331843	0.298	0.846	2.53890041044203e-33
"RPL28"	1.08330394595206e-37	-0.481381073076902	1	1	2.5577889467874e-33
"ECI1"	1.12668851082585e-37	-0.770755504039213	0.814	0.988	2.66022424291091e-33
"CKS1B"	1.1509930520422e-37	0.72882297736691	0.995	0.988	2.71760969517683e-33
"HMGB3"	1.15870408277638e-37	-0.876758713959318	0.532	0.923	2.73581620984332e-33
"PTMS"	1.21746823028376e-37	-0.71378913484743	0.957	1	2.87456423852299e-33
"HES4"	1.76022599786454e-37	-0.945006489381264	0.351	0.865	4.15606960355797e-33
"SDF2L1"	1.83217067149622e-37	-0.802025504414635	0.548	0.946	4.32593817246974e-33
"RPL38"	2.19851134434074e-37	0.505562281673242	1	1	5.19090513512292e-33
"VAV3"	2.4081866688618e-37	-1.00552775126139	0.415	0.907	5.6859695438496e-33
"ALKBH7"	2.46122241611769e-37	-0.757817318167314	0.495	0.931	5.81119224669549e-33
"ATF4"	3.04193464333771e-37	0.912842992994253	0.989	0.961	7.18231188638468e-33
"AAMDC"	4.1684471220609e-37	-0.766717431297216	0.883	0.985	9.84212049989798e-33
"KLK15"	4.44184933490886e-37	0.782052486677496	0.569	0.035	1.04876504646533e-32
"TSTA3"	4.85896307600039e-37	-0.766722365317036	0.66	0.981	1.14724977187445e-32
"APEX1"	4.8855833683264e-37	-0.674950093863607	0.915	0.992	1.15353508909555e-32
"DYNC1H1"	5.0388232901162e-37	-0.817255533704256	0.649	0.985	1.18971656702934e-32
"ZBED2"	5.76214856415578e-37	-0.813515666749051	0.149	0.772	1.36050089748282e-32
"CCS"	6.45730469465498e-37	-0.688277953135582	0.122	0.745	1.52463421145499e-32
"RPS26"	6.9797602559111e-37	0.501213169381819	1	1	1.64799119402317e-32
"CPVL"	7.7805025366134e-37	-0.716211713693032	0.293	0.857	1.83705445391979e-32
"RPL13"	1.11438759465559e-36	-0.495631254850316	1	1	2.6311805497413e-32
"MRPL57"	1.13916746957941e-36	-0.738575276595585	0.601	0.969	2.68968831242395e-32
"LYPLA1"	1.24759950419629e-36	-0.735106612695938	0.681	0.996	2.94570718935785e-32
"MAL"	1.36558436872601e-36	-0.907150306680104	0.282	0.865	3.22428125299898e-32
"PRPF6"	1.44758769026738e-36	-0.74689467294788	0.5	0.942	3.41789929549032e-32
"LGALS3"	1.62711376137197e-36	-0.826913942170024	0.83	0.996	3.84177830197535e-32
"C19orf33"	2.32452507160504e-36	-0.691907360256832	0.957	1	5.48843614656667e-32
"FLNA"	2.38894632385188e-36	-0.719650889008064	0.723	0.977	5.64054116524668e-32
"SNRPE"	3.0634387317379e-36	0.605567929611178	1	0.996	7.23308518950635e-32
"SNHG8"	3.26104443823681e-36	0.760781755084496	1	1	7.69965202312093e-32
"EIF4EBP1"	3.32684231914493e-36	-0.866215561976128	0.75	0.977	7.8550073997331e-32
"GMPS"	3.42089123229531e-36	-0.797796285992618	0.734	0.969	8.07706628857246e-32
"ARL6IP4"	3.61468277341971e-36	-0.594745660497012	0.973	1	8.53462749632127e-32
"BEX4"	3.92776964181929e-36	-0.817177276382965	0.638	0.973	9.27385690129952e-32
"PEBP1"	4.91202359580308e-36	-0.70047275559399	0.84	0.996	1.15977789120506e-31
"ARPC1A"	5.26485414851445e-36	-0.634546809838558	0.899	1	1.24308471300575e-31
"QARS"	1.39061888110004e-35	-0.726401121933935	0.191	0.776	3.2833902401653e-31
"SNHG21"	1.58158996846993e-35	0.861950382902752	0.936	0.564	3.73429207455435e-31
"PKM"	1.70388449534571e-35	-0.486407048760647	1	1	4.02304168196075e-31
"NDUFA11"	1.96993250315773e-35	-0.662624180088498	0.931	1	4.65120763320573e-31
"RNASEH2C"	2.47040345491559e-35	-0.719692449101707	0.66	0.965	5.83286959740119e-31
"COPB2"	2.86154111433916e-35	-0.710698129812584	0.766	0.988	6.75638472506618e-31
"DGUOK"	3.04836039872399e-35	0.685690369506375	0.989	0.938	7.19748373742722e-31
"TP53INP1"	3.6230625246687e-35	-0.863774508736391	0.096	0.683	8.55441292699527e-31
"MT-ND2"	3.85551066749661e-35	-1.12324173079529	0.995	1	9.10324623702625e-31
"RABAC1"	4.30690779823068e-35	-0.769987214253968	0.452	0.911	1.01690400024025e-30
"SLC25A39"	4.55789304465684e-35	-0.673139984936545	0.915	1	1.07616412677393e-30
"LHX1"	4.5912023239508e-35	-0.886892493590847	0.303	0.88	1.08402878070802e-30
"SMIM22"	4.64709765072434e-35	-0.776465625963488	0.569	0.954	1.09722622631252e-30
"HNRNPA3"	4.8996567967217e-35	-0.648845548909859	0.979	1	1.15685796627396e-30
"CLU"	6.95321461350312e-35	-1.10169813125709	0.947	1	1.64172350239422e-30
"DUT"	7.36292822107857e-35	-0.75783745327388	0.745	0.969	1.73846098227886e-30
"MT-ND3"	7.53299488368214e-35	-1.13037490441349	0.995	1	1.77861542198619e-30
"APEH"	7.69952180566049e-35	-0.709512297250469	0.298	0.842	1.8179340935345e-30
"NMRAL1"	9.12173365758983e-35	-0.683368396339844	0.165	0.741	2.15373253389353e-30
"CBR1"	1.09820796680927e-34	-0.756834999817204	0.505	0.946	2.59297883043337e-30
"VPS28"	1.1582145940638e-34	-0.722494513252954	0.585	0.965	2.73466047804404e-30
"NUDT16"	1.32007852655599e-34	-0.729436025629089	0.234	0.807	3.11683740905134e-30
"UCHL1"	1.35374718633969e-34	-0.847792373613058	0.745	0.977	3.19633248166664e-30
"RACK1"	1.60467221790021e-34	-0.438602668143604	1	1	3.78879157368419e-30
"NAXE"	1.62016689522942e-34	-0.768765381294292	0.527	0.915	3.82537605632618e-30
"RNF180"	1.95353032409527e-34	-0.695689093203812	0.138	0.741	4.61248044822134e-30
"AURKAIP1"	3.33026641579815e-34	-0.518709915864091	1	1	7.86309203434102e-30
"BAG2"	3.69320094032534e-34	-0.689857039348431	0.324	0.869	8.72001674020215e-30
"RPL24"	3.92082985968543e-34	0.45275520013351	1	1	9.25747138170327e-30
"RRBP1"	4.06785665307093e-34	-0.74543636697553	0.41	0.919	9.60461634356578e-30
"TMED4"	4.27436815777152e-34	-0.726759178742419	0.691	0.981	1.00922106573143e-29
"SKAP2"	4.33302610626406e-34	-0.712251349353077	0.654	0.977	1.02307079395001e-29
"COX20"	5.29112905012853e-34	-0.657985453689609	0.867	1	1.24928848002585e-29
"TCEAL3"	5.88965868896366e-34	-0.758213750283507	0.356	0.873	1.39060731305121e-29
"PSME1"	6.57420137213666e-34	-0.774838816610358	0.846	0.996	1.55223468597519e-29
"CLK4"	6.68983210374065e-34	0.689648158313792	0.681	0.143	1.5795362580142e-29
"POLD2"	6.70270360854211e-34	-0.685653197699361	0.58	0.961	1.58257534901288e-29
"NDUFB7"	1.0174384008698e-33	-0.616870727564044	0.952	1	2.40227380829368e-29
"NDUFS7"	1.35405385867065e-33	-0.728680453247091	0.489	0.927	3.19705656570727e-29
"PDCD4"	2.47558841121263e-33	-0.676443495488579	0.261	0.815	5.84511179771415e-29
"MT1X"	2.88764860985249e-33	1.98497074122796	0.883	0.66	6.81802713272271e-29
"PCBD1"	2.9506802564226e-33	-0.696125610040812	0.787	0.973	6.96685115343939e-29
"HOXC13"	3.37262334751212e-33	0.711358199675186	0.569	0.062	7.96310098581087e-29
"MLEC"	3.40268644084727e-33	-0.690600373465444	0.846	0.992	8.03408295548448e-29
