"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"
"RPL41"	5.1442503700797e-190	0.287740883477105	1	1	1.21460895487952e-185
"POLR2L"	7.63804197359739e-151	0.417516843610762	1	1	1.80341809038608e-146
"COX8A"	4.12720419995729e-132	0.309219445525019	1	1	9.74474183651917e-128
"COX7C"	4.24361040417921e-128	0.270235227870653	1	1	1.00195885253075e-123
"COX7A2"	9.48868721417214e-121	0.28298882698974	1	1	2.24037393813818e-116
"ATP5F1E"	1.61101915166688e-116	0.256319589072227	1	1	3.80377731900066e-112
"RPS29"	4.83361504702005e-114	0.270672697004524	1	1	1.1412648487519e-109
"NDUFC2"	6.47977374860594e-113	0.268155068628387	1	1	1.52993937978335e-108
"RPS26"	2.21559741328328e-111	0.258613716378272	1	1	5.23124705250314e-107
"COX6A1"	3.8870783562526e-110	0.251895626519253	1	1	9.17778070694802e-106
"COPS9"	2.6259969221997e-105	0.28465942908455	1	0.999	6.20024133300572e-101
"UQCR10"	1.79081172599824e-102	0.286840219799569	1	1	4.22828556625444e-98
"RPL36A"	6.41982306490329e-102	0.250097019292814	1	1	1.51578442385431e-97
"OST4"	3.13601635970887e-97	0.299198535269348	1	0.999	7.40444822690861e-93
"UQCRQ"	5.16176669807979e-93	0.312932118926954	1	0.999	1.21874473508362e-88
"DBI"	6.5806469858235e-92	0.362376707417071	1	0.994	1.55375655982279e-87
"CSTB"	1.57758017815811e-87	0.33305426690535	1	1	3.72482455864911e-83
"NDUFA3"	4.55624780057067e-84	0.376264411619198	0.994	0.974	1.07577566819274e-79
"KRTCAP2"	5.047450095025e-84	0.320986129795045	1	0.997	1.19175344193635e-79
"COX17"	7.29863774705233e-81	0.327911819500877	0.998	0.995	1.72328135845653e-76
"GSTP1"	9.67168468786084e-81	0.256003631253867	1	1	2.28358147165082e-76
"TMEM258"	3.32027348695039e-77	0.296216919688431	1	0.998	7.83949773003856e-73
"DYNLRB1"	3.67846591415711e-75	0.318098759466424	0.998	0.992	8.68522586991636e-71
"ELOB"	4.86649056688339e-75	0.25948203268888	1	1	1.14902708774684e-70
"ATP6V0B"	1.29302672144298e-74	0.274898830749106	1	1	3.05296539199902e-70
"H1FX"	7.43127655788336e-74	0.426964759868688	0.995	0.98	1.75459870808184e-69
"ZNHIT1"	1.21355071151219e-72	0.267306763636252	1	1	2.86531458495142e-68
"UBC"	1.55672344442463e-72	0.340730407629799	0.998	0.991	3.67557972463098e-68
"ROMO1"	2.10221272726029e-72	0.354855598131449	0.996	0.985	4.96353447033427e-68
"RNF181"	2.14765776363096e-71	0.266849845478206	1	0.997	5.07083474570907e-67
"NDUFB5"	1.97229939339146e-66	0.301607970825462	0.999	0.992	4.65679609773657e-62
"PHB"	1.62813719192421e-65	0.258702929800013	1	0.999	3.84419472385226e-61
"NDUFA6"	5.65811255023238e-64	0.303311448159457	0.989	0.974	1.33593695423537e-59
"ATP5ME"	6.27523234590892e-64	0.250281407881661	1	1	1.48164510919255e-59
"UBE2V1"	6.65058653891676e-64	0.261092830342887	1	0.998	1.57026998770364e-59
"COMMD6"	9.54090297650386e-64	0.317838206256083	0.987	0.947	2.25270260178233e-59
"MRPL41"	1.07723951322254e-63	0.371393398281779	0.995	0.978	2.54347021466974e-59
"PRDX5"	6.22941564954777e-63	0.280888349825068	1	0.998	1.47082732901472e-58
"THOC7"	1.3756417633812e-62	0.254739129792014	1	0.996	3.24802776751934e-58
"ANAPC11"	2.87544496744902e-62	0.290493488746807	1	0.998	6.78921311264389e-58
"NDUFA12"	1.1645114076707e-61	0.266249138889625	0.998	0.993	2.74952788465129e-57
"SEC61B"	3.6347486518817e-59	0.272237975403875	0.999	0.994	8.58200504195789e-55
"PSMD4"	1.43882492654509e-58	0.309594137811523	0.992	0.967	3.39720953406561e-54
"LMNA"	1.64529486702873e-58	0.263621058796399	0.999	1	3.88470571054153e-54
"TRMT112"	1.58063097462981e-57	0.255437309514883	1	1	3.73202779419845e-53
"AAMDC"	2.23621023845414e-56	0.375837447113083	0.972	0.887	5.27991599401406e-52
"MT2A"	2.45200909653586e-56	0.634493913306366	0.999	0.995	5.78943867783082e-52
"APEX1"	3.26056526010589e-56	0.320177413641977	0.977	0.94	7.69852063563601e-52
"SSNA1"	3.81126937362409e-56	0.365509669521278	0.956	0.846	8.99878811806383e-52
"MRPS7"	6.93592967173067e-56	0.285124194251907	1	0.995	1.63764235479233e-51
"MT1F"	8.22228455182636e-55	0.489780408242542	0.97	0.893	1.94136360553172e-50
"TMEM208"	8.29553510168506e-55	0.291530111953744	0.989	0.974	1.95865879285886e-50
"QPRT"	8.81169063369806e-55	0.367490004983219	0.972	0.928	2.08052827552245e-50
"CLDN3"	1.00185287563416e-54	0.433631170116712	0.97	0.92	2.3654748246598e-50
"ATP6V0C"	3.29619167158859e-54	0.255497701479973	1	0.995	7.78263815578782e-50
"NPC2"	1.59042883827698e-52	0.286725466420724	0.994	0.983	3.75516153005578e-48
"GPX4"	1.94287120400958e-52	0.251564307143618	1	1	4.58731319978703e-48
"MT1X"	5.5751291818436e-51	0.613481122870191	0.982	0.92	1.31634375112509e-46
"LSM4"	7.39997187213866e-51	0.258771313799615	0.997	0.985	1.74720735873066e-46
"GUK1"	1.11408075878997e-50	0.337053257547699	0.993	0.956	2.63045607957901e-46
"KDELR1"	3.34209429397188e-50	0.288231181079262	0.982	0.919	7.891018837497e-46
"VAMP8"	3.2698422148528e-49	0.258401955579643	0.999	0.998	7.72042445348895e-45
"LRPAP1"	1.83634343356573e-48	0.305187258885599	0.973	0.915	4.33579048099205e-44
"TXNIP"	3.63722929280533e-48	0.532402700870589	0.952	0.878	8.58786208324268e-44
"ATP5IF1"	4.6474828887557e-48	0.262398880410915	0.997	0.993	1.09731718486411e-43
"UBB"	5.66314134528493e-48	0.266912773970634	0.995	0.989	1.33712430303523e-43
"BRK1"	1.7492971642708e-47	0.252996620513372	0.999	0.993	4.13026553455978e-43
"NDFIP1"	2.40078728110546e-47	0.29168771252831	0.951	0.868	5.66849884941811e-43
"C4orf48"	9.92204512882234e-47	0.364235587697811	0.93	0.843	2.34269407536624e-42
"NDUFA8"	5.59027306617172e-46	0.257485217053679	0.99	0.974	1.3199193736538e-41
"NDUFA2"	1.11477985246485e-45	0.29043266648075	0.983	0.953	2.63210670965476e-41
"RBIS"	1.58079207355406e-45	0.258745265211671	0.992	0.964	3.73240816486849e-41
"SCAND1"	4.77739499852547e-45	0.303226365449194	0.974	0.926	1.12799073310185e-40
"NOL7"	5.92641346161546e-45	0.250456332096463	0.991	0.974	1.39928548242203e-40
"NIPSNAP1"	6.14935017957044e-45	0.336534708449822	0.812	0.605	1.45192307089838e-40
"TCEAL4"	1.301213183215e-44	0.342620680311931	0.963	0.884	3.07229444688894e-40
"TMED9"	1.54988261313121e-43	0.266507948888955	0.987	0.965	3.65942783786411e-39
"COX14"	1.87216502876649e-43	0.254328675629141	0.998	0.987	4.42036884942055e-39
"MRPL40"	2.72568603062639e-43	0.276964667452814	0.968	0.89	6.43561728691197e-39
"RSF1"	3.33589475029049e-43	0.257953342259205	1	1	7.87638109491087e-39
"SUCLG1"	9.38163002039469e-43	0.278711214498265	0.966	0.913	2.21509666411539e-38
"NUDT16L1"	1.59244529577336e-42	0.328085646376243	0.976	0.95	3.75992258785048e-38
"ADRM1"	8.48886515112783e-42	0.252124104416868	0.996	0.981	2.00430595083279e-37
"PGP"	8.8520492707565e-42	0.258902726008545	0.993	0.975	2.09005735331832e-37
"C1orf122"	1.39653635654241e-41	0.263607854295848	0.982	0.948	3.29736199143229e-37
"CCDC85B"	2.05143493348141e-41	0.342783279313132	0.935	0.845	4.84364302144295e-37
"SARAF"	2.65549835133166e-41	0.273001822838991	0.966	0.892	6.26989715732918e-37
"B3GAT3"	3.03769523050893e-41	0.352284036176539	0.808	0.629	7.17230220875462e-37
"SIVA1"	5.41261582566202e-41	0.266813898415922	0.99	0.95	1.27797272259706e-36
"CYBA"	1.23682453663321e-40	0.325559587400862	0.984	0.95	2.92026641344466e-36
"NAA38"	1.6181495485009e-40	0.287492363192034	0.958	0.88	3.82061289896547e-36
"MPC2"	2.07267227942101e-40	0.295667544387697	0.862	0.724	4.89378651894095e-36
"PPP1R7"	3.26577922310746e-40	0.294560479392432	0.868	0.715	7.71083132367903e-36
"TSEN34"	4.73124427234541e-40	0.25557645035648	0.989	0.949	1.11709408514347e-35
"TNFRSF12A"	9.80812213450341e-40	0.295417729227056	0.991	0.968	2.3157957171776e-35
"DPM3"	1.31803215631253e-39	0.322594951097547	0.92	0.834	3.11200572426951e-35
"RHOC"	1.56299041213496e-39	0.284256657336003	0.959	0.902	3.69037666209184e-35
"FAM162A"	7.23273429200867e-39	0.259742780746609	0.987	0.971	1.70772089368617e-34
"EMC6"	1.42243321383598e-38	0.279574176739996	0.962	0.892	3.35850706118814e-34
"FTL"	1.52376880683942e-38	0.289110158382708	0.999	0.997	3.59777052982855e-34
"PNKD"	4.85758650470879e-38	0.251726316656688	0.986	0.95	1.14692474962679e-33
"DCXR"	1.51998961835241e-37	0.303437221411953	0.881	0.752	3.58884748789187e-33
"TCEAL8"	3.61240825125358e-37	0.262289321595869	0.969	0.916	8.52925712203482e-33
"PIN1"	2.02191687276691e-36	0.288855640331638	0.754	0.578	4.77394792828996e-32
"TSSC4"	3.94750885066531e-36	0.282162055494325	0.898	0.772	9.32046314730587e-32
"POLR2J"	4.23990113093179e-36	0.268654731179625	0.962	0.881	1.00108305602431e-31
"SURF1"	7.04396034586458e-36	0.291206258860999	0.837	0.681	1.66314947726209e-31
"MGST3"	7.05925135455901e-36	0.254122900413109	0.964	0.943	1.66675983732493e-31
"C8orf33"	2.07955794221504e-35	0.253413130653078	0.964	0.918	4.91004425736393e-31
"BAD"	2.37577419060744e-35	0.266648620325989	0.95	0.915	5.60944044144323e-31
"MRPL58"	9.36488546275785e-35	0.257412611719878	0.981	0.942	2.21114310661176e-30
"CIAO2B"	1.03724595300036e-34	0.258352252482238	0.996	0.98	2.44904141962916e-30
"COPS5"	1.92623024546962e-34	0.262296308910399	0.931	0.86	4.54802223257833e-30
"ANAPC16"	2.21843439020994e-34	0.250482584040348	0.977	0.941	5.23794543872469e-30
"SEC11C"	3.98802615140512e-34	0.275411773796912	0.813	0.653	9.41612854608264e-30
"C9orf16"	4.13829577057876e-34	0.27994097292476	0.929	0.835	9.7709301439135e-30
"TMEM203"	1.08588732728344e-33	0.255288379165031	0.926	0.831	2.56388856844893e-29
"TMEM106C"	3.45775380059762e-33	0.254210701172979	0.868	0.754	8.16410249859105e-29
"EDF1"	5.94503435174e-33	0.264983584858147	0.986	0.947	1.40368206078933e-28
"CIRBP"	1.03366202554411e-32	0.276377186741698	0.87	0.723	2.44057940851221e-28
"ATP5PD"	1.34503724417915e-32	0.254639310153373	0.989	0.959	3.17576743723138e-28
"NCBP2AS2"	4.48410878814669e-32	0.265138120973498	0.966	0.933	1.05874292596931e-27
"GOLGB1"	1.86975821304079e-31	0.293938631676278	0.966	0.923	4.41468611681061e-27
"DNAJC19"	1.91547213181752e-31	0.250543217680127	0.925	0.808	4.52262125043436e-27
"CLU"	3.64317814539699e-31	0.254737652019195	0.995	0.986	8.60190791909682e-27
"PET100"	5.02559882816284e-31	0.268484020096192	0.84	0.703	1.18659413931753e-26
"TXNDC17"	5.39798507619075e-31	0.267562065003244	0.955	0.902	1.2745182563394e-26
"MRPL9"	9.07309877231637e-31	0.251005915687011	0.92	0.833	2.14224935113162e-26
"LAGE3"	9.33022402475411e-31	0.277122136929089	0.952	0.886	2.20295919448469e-26
"MRPL49"	1.7116905858537e-30	0.273997723909506	0.776	0.626	4.04147264225918e-26
"NUBP2"	4.15491107326467e-30	0.296530337004097	0.838	0.712	9.81016053508522e-26
"PTMS"	9.3863028280287e-30	0.259065775720184	0.999	0.986	2.21619996072586e-25
"STARD10"	2.58615875914819e-29	0.259409562605691	0.764	0.592	6.1061794462248e-25
"JUND"	7.506895644457e-29	0.251741329885891	0.958	0.908	1.77245313061274e-24
"CPNE1"	7.90856513853826e-29	0.263137640922057	0.928	0.848	1.86729131486027e-24
"PRDX2"	9.69987218767001e-29	0.262511241572824	0.837	0.705	2.29023682223077e-24
"S100A6"	1.33384369062151e-28	0.258767546071708	1	1	3.14933833792646e-24
"TUBA1A"	2.44786901175203e-28	0.266079290027172	0.396	0.207	5.77966352364772e-24
"ANXA7"	3.52516211894712e-28	0.257173033573304	0.822	0.677	8.32326027904605e-24
"CUEDC2"	3.70830424773962e-28	0.26163554019211	0.814	0.685	8.75567715933801e-24
"H1F0"	4.92967160682023e-28	0.30773387603894	0.785	0.631	1.16394476308632e-23
"DLL3"	9.35504825823382e-28	0.252155817674698	0.777	0.616	2.20882044425159e-23
"UROS"	1.52488803251397e-27	0.255208898088109	0.663	0.477	3.60041313356873e-23
"SLC2A4RG"	7.39737042530921e-27	0.265522288338682	0.857	0.725	1.74659313111976e-22
"NBDY"	9.7552879194245e-27	0.26144451366272	0.911	0.804	2.30332103065532e-22
"AURKAIP1"	1.75209145896331e-26	0.26541288986484	0.998	0.995	4.13686314375827e-22
"ARPC1B"	2.67198975665569e-26	0.290091426065398	0.909	0.804	6.30883501443975e-22
"UBAC1"	9.26721074515274e-26	0.250057614652685	0.798	0.646	2.18808112903801e-21
"SQSTM1"	1.46547169199219e-25	0.271812545729863	0.986	0.958	3.46012521196276e-21
"ARL6IP4"	4.90773980827125e-25	0.270444436181842	0.93	0.881	1.15876644613092e-20
"TAF10"	6.45322000263058e-25	0.25192357323651	0.875	0.769	1.52366977482111e-20
"CLDN7"	1.87373697441442e-24	0.272920161413976	0.932	0.856	4.4240803702899e-20
"BOLA3"	4.46772900895834e-24	0.250183046460322	0.836	0.703	1.05487549630515e-19
"MALAT1"	2.12324540565678e-23	0.307379384102157	1	1	5.01319472729622e-19
"BNIP3"	2.86205205600941e-23	0.259387693231462	0.764	0.61	6.75759110944383e-19
"LTBP3"	4.251383659358e-23	0.258722055424082	0.956	0.905	1.00379419581102e-18
"ISG15"	4.60959532442267e-23	0.306290237479714	0.901	0.833	1.08837155204944e-18
