"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"
"UBL5"	1.1439715222404e-90	0.256894125790878	1	1	2.7010311611618e-86
"AURKAIP1"	4.77457176156744e-90	0.359537638232378	0.994	0.985	1.12732413862369e-85
"GUK1"	1.23826381419922e-89	0.341694322454615	0.98	0.946	2.92366469170579e-85
"EEF1D"	1.29485244796011e-89	0.302106494294107	1	1	3.05727611487861e-85
"SERTAD1"	3.55219223689343e-89	0.483096097484857	0.928	0.761	8.38708109052908e-85
"LMNA"	4.09755577528351e-89	0.284046522445615	0.999	0.998	9.6747389410219e-85
"SSNA1"	1.43860190149211e-88	0.345499534523942	0.856	0.644	3.39668294961301e-84
"NDUFA1"	2.31764180201084e-87	0.315785916660531	0.997	0.991	5.47218405872779e-83
"RPS29"	2.75623733354098e-87	0.251666272231928	1	1	6.50775196822361e-83
"ERG28"	3.79896945485141e-86	0.268355131793419	0.593	0.275	8.96974677984965e-82
"ROMO1"	6.93358367937044e-86	0.328404881919933	0.998	0.994	1.63708844253616e-81
"TMA7"	7.58221973783142e-86	0.256863652171162	1	1	1.79023790229938e-81
"MRPL28"	1.31469016960794e-85	0.291288937081127	0.606	0.281	3.10411495946132e-81
"AAMP"	3.02594826603074e-85	0.318862233026667	0.927	0.787	7.14456645092518e-81
"C7orf50"	4.23529211250563e-85	0.297753723355649	0.633	0.305	9.99994820683704e-81
"COX6B1"	8.89962903801744e-85	0.250254069047628	1	1	2.1012914121663e-80
"NASP"	1.47778215863335e-84	0.3379269636278	0.96	0.887	3.4891914547492e-80
"CIAO2B"	3.37561684322871e-84	0.304515433112542	0.991	0.968	7.97016892854731e-80
"PRPF19"	5.27115788633042e-84	0.294209623040611	0.548	0.246	1.24457308854147e-79
"UQCR10"	1.30764523748838e-83	0.257198400462388	1	1	3.0874811702338e-79
"ATP5IF1"	1.86664578893908e-83	0.272006097858168	1	0.998	4.40733737226407e-79
"PIN1"	5.91305012474166e-83	0.319940074970751	0.757	0.421	1.39613026495275e-78
"TRMT112"	6.02136066814913e-83	0.254626365829099	1	1	1.42170346735669e-78
"QPRT"	7.3975145563291e-83	0.30107368900426	0.945	0.886	1.74662716189486e-78
"RBIS"	8.87980355880254e-83	0.290184765008901	0.991	0.974	2.09661041826887e-78
"GPX4"	9.41346909824925e-83	0.28902323701782	1	1	2.22261418878763e-78
"UQCRQ"	1.09552966349123e-82	0.265131817072836	1	0.998	2.58665508846914e-78
"PHB"	3.29144190689698e-82	0.280901258169371	0.999	0.998	7.77142348637447e-78
"ATAD3A"	6.57853138375404e-82	0.292852882979088	0.612	0.306	1.55325704501817e-77
"STARD10"	8.72768842334708e-82	0.28907699932107	0.572	0.267	2.06069451363648e-77
"TUSC2"	2.78633411334319e-81	0.284192485338046	0.996	0.982	6.5788134750146e-77
"MRPL41"	4.67654897541808e-81	0.334737479443996	0.945	0.89	1.10417997858596e-76
"RASSF1"	1.93517016392374e-80	0.298975517370072	0.558	0.259	4.56913027404034e-76
"BNIP3"	1.08632077010514e-79	0.316702986454834	0.697	0.384	2.56491197029525e-75
"MRPS12"	1.10026109815126e-79	0.29671048388306	0.988	0.968	2.59782647884494e-75
"CENPX"	3.2852827561315e-79	0.310684843665007	0.998	0.985	7.75688111550208e-75
"OGFR"	6.79010912347397e-79	0.278123092311417	0.577	0.28	1.60321266514344e-74
"COX17"	5.50486068001711e-78	0.266718234165155	1	1	1.29975265515884e-73
"METRNL"	2.27355929460557e-77	0.268629670768797	0.415	0.156	5.36810085049321e-73
"RNF181"	5.92988071595758e-77	0.251873603468886	1	0.999	1.40010413584474e-72
"FBXL6"	5.96579362885436e-77	0.296595707214897	0.534	0.245	1.4085835337088e-72
"CLU"	9.61554630320361e-77	0.401088130058522	0.999	0.993	2.2703266376494e-72
"TMEM259"	1.31627267738724e-76	0.327260404756317	0.814	0.57	3.107851418579e-72
"PDAP1"	4.80423880613324e-76	0.298663314399787	0.919	0.776	1.13432882451612e-71
"IDI1"	1.30566283186303e-75	0.285830811905008	0.641	0.336	3.08280051231179e-71
"UBC"	3.02586378381587e-75	0.266796878072488	1	1	7.14436697996764e-71
"HPF1"	7.63096845538361e-75	0.260245855846834	0.563	0.278	1.80174796200062e-70
"RNH1"	1.05288853980786e-74	0.273603075463845	0.684	0.381	2.48597513134033e-70
"POLR2J"	1.61971493343977e-74	0.287469549131998	0.93	0.803	3.82430892934465e-70
"AAMDC"	1.72182638476207e-74	0.325497921384166	0.964	0.909	4.06540427706173e-70
"NIPSNAP1"	1.66806195149305e-73	0.285740052665559	0.714	0.409	3.93846107367025e-69
"MTRNR2L12"	7.61412562713247e-73	0.534479757967135	0.974	0.951	1.79777120182225e-68
"GPAA1"	9.51664958909963e-73	0.284079233508969	0.659	0.352	2.24697613448231e-68
"VPS25"	9.91784175756486e-73	0.273455430561035	0.69	0.393	2.34170161737864e-68
"SMARCB1"	2.81190660486376e-72	0.256851874925977	0.591	0.309	6.63919268474381e-68
"CD81"	2.94850501478055e-72	0.315287810291838	0.973	0.925	6.96171519039835e-68
"TMEM258"	3.49330738056891e-72	0.262785722649484	1	0.996	8.24804805626126e-68
"LMAN2"	3.939836520411e-72	0.278679570281199	0.939	0.869	9.30234800834241e-68
"FKBP4"	5.16150558111409e-72	0.300991785025402	0.978	0.933	1.21868308275685e-67
"SIVA1"	1.04046514654187e-71	0.297886998711763	0.966	0.907	2.45664225750001e-67
"RPL31"	1.12849073773077e-71	0.259922175327729	1	1	2.66447948085613e-67
"NDUFA3"	1.64919409173543e-71	0.340853516037074	0.987	0.977	3.89391216999651e-67
"PTMS"	2.10088353365105e-71	0.29055943772589	0.993	0.987	4.96039611130349e-67
"CMC1"	2.31100136745218e-71	0.255004240195349	0.579	0.283	5.45650532869135e-67
"BSG"	1.41215942697895e-70	0.267696166857858	0.998	0.987	3.33424962304001e-66
"ADRM1"	6.90025009281499e-70	0.300463361406925	0.998	0.985	1.62921804941455e-65
"TKT"	1.85832143090341e-69	0.296144422692592	0.963	0.907	4.38768273050605e-65
"TRIM28"	3.3083604764265e-69	0.272185205969667	0.997	0.995	7.81136992089062e-65
"SNRNP25"	6.20544917890837e-69	0.268795906790586	0.636	0.356	1.46516860563205e-64
"LSM4"	8.13287334460651e-69	0.258826874965821	0.986	0.972	1.92025272539504e-64
"SSU72"	1.96717757328322e-68	0.264844256654881	0.998	0.989	4.64470296827902e-64
"PPIB"	2.73606474923985e-68	0.273160705408741	0.998	0.998	6.46012247943021e-64
"ATP6V0C"	2.76181252945011e-68	0.253713432121211	0.999	0.981	6.52091556328465e-64
"GLRX5"	3.15076643691242e-68	0.252150273116341	0.985	0.954	7.43927463419392e-64
"DUS1L"	4.41635314060588e-68	0.269414697243424	0.497	0.227	1.04274514002845e-63
"S100A6"	8.03929032363847e-68	0.328389801545737	1	1	1.89815683831428e-63
"ARHGDIA"	3.20094287426398e-67	0.267781977484525	0.977	0.96	7.55774622042468e-63
"ARL6IP4"	4.8025578488048e-67	0.31015901488743	0.977	0.947	1.1339319336813e-62
"TMEM208"	4.92664349761956e-67	0.255104516363598	0.985	0.955	1.16322979622295e-62
"TSEN34"	8.87613207327199e-67	0.266656827647645	0.971	0.906	2.09574354382025e-62
"TSEN54"	1.54477374183091e-66	0.271920773593182	0.554	0.284	3.64736528183696e-62
"RANGAP1"	1.84796688806744e-66	0.271205008884808	0.529	0.262	4.36323461941603e-62
"MEA1"	2.64423569045386e-66	0.255139415245643	0.588	0.303	6.2433048887306e-62
"AP2M1"	3.00555629241734e-66	0.260711179842265	0.952	0.878	7.09641896202657e-62
"RPS6KB2"	3.42276504673775e-66	0.253998805943571	0.575	0.297	8.0814905518525e-62
"ARPC1B"	3.73648154799964e-66	0.326548663180511	0.894	0.739	8.82220658298196e-62
"RPS19BP1"	6.42947187512055e-66	0.254142538077032	0.99	0.968	1.51806260443471e-61
"AGTRAP"	2.02592878848388e-65	0.287630427201597	0.688	0.391	4.78342046248929e-61
"TPI1"	7.35882154152259e-65	0.268431938053742	1	1	1.7374913541689e-60
"UBALD2"	8.7144313277964e-65	0.316621558878187	0.831	0.639	2.05756438080601e-60
"VPS28"	9.59778717755119e-65	0.268379475287549	0.626	0.333	2.26613353049161e-60
"AGPAT2"	2.36991480998367e-64	0.294314269876723	0.726	0.469	5.59560585785243e-60
"POLR2E"	6.26427246866019e-64	0.271543008403085	0.986	0.947	1.47905737257536e-59
"OS9"	6.74112825447083e-64	0.267820183696376	0.646	0.358	1.59164779216311e-59
"ARF1"	1.52232875413982e-63	0.252237568353748	0.996	0.99	3.59437042139952e-59
"ANAPC11"	3.32065374779018e-63	0.254635489486854	0.997	0.993	7.84039556390739e-59
"ATP6V1F"	5.05719999274514e-63	0.250213756379243	0.973	0.936	1.19405549028705e-58
"NUBP2"	6.76218331845966e-63	0.281560245020815	0.75	0.486	1.59661910332151e-58
"MRPS23"	1.4591736881748e-62	0.262825186887989	0.988	0.972	3.44525499514953e-58
"NDUFA2"	1.68140459069292e-62	0.280831510405858	0.98	0.958	3.96996437908505e-58
"CYBA"	1.73642190747811e-62	0.288705235965024	0.994	0.985	4.09986576574657e-58
"H2AFV"	2.91236411117763e-62	0.255876922521051	0.984	0.943	6.87638290290149e-58
"SLC25A1"	5.96302104113426e-62	0.284226544154711	0.946	0.878	1.40792889802221e-57
"SNHG19"	7.82655475175958e-62	0.356307343970679	0.98	0.945	1.84792784243795e-57
"DDX27"	1.38469870334105e-61	0.279889961532013	0.919	0.847	3.26941210845854e-57
"TMSB10"	4.36782293382035e-61	0.250304233191411	1	1	1.03128667290432e-56
"CYHR1"	6.77548699324222e-61	0.280246716304589	0.704	0.452	1.59976023397442e-56
"TUBB3"	7.07400035443831e-61	0.306353900998934	0.673	0.408	1.67024222368643e-56
"MIB2"	7.1833811256083e-61	0.262124636279454	0.529	0.265	1.69606811756738e-56
"SLC25A39"	7.46471469464232e-61	0.266263329481023	0.976	0.936	1.762493786552e-56
"P4HB"	3.67562701320291e-60	0.250690462597169	0.995	0.986	8.6785229408734e-56
"ACOT7"	3.71844047210682e-60	0.274360017209094	0.939	0.822	8.77960979869141e-56
"MRPL21"	3.92071945830327e-60	0.250207188470796	0.966	0.942	9.25721071299985e-56
"MT-ND4L"	6.3762626759267e-60	0.525670199929192	0.874	0.731	1.50549938041305e-55
"HRAS"	1.15270613879398e-59	0.285689363033099	0.833	0.678	2.72165446430648e-55
"GOLGB1"	2.74608792541595e-59	0.354110458124371	0.985	0.964	6.48378820069961e-55
"ATP5PD"	3.04001970882069e-59	0.285877073079386	0.996	0.993	7.17779053449652e-55
"NFIC"	3.54104281710657e-59	0.272198757372521	0.608	0.354	8.36075619547033e-55
"LRPAP1"	6.45375346702478e-59	0.288779982982988	0.895	0.78	1.52379573109922e-54
"UBE2V2"	8.57767951544472e-59	0.252500563790569	0.98	0.951	2.02527591039165e-54
"PRDX5"	9.0562365689518e-59	0.251203800534845	0.999	0.998	2.13826801629521e-54
"C1orf122"	4.36681069282705e-58	0.257615823689736	0.942	0.899	1.03104767268339e-53
"RNF126"	6.32829986798486e-58	0.275847743602187	0.907	0.802	1.49417488182991e-53
"GFER"	1.93387219592383e-57	0.267089939012253	0.931	0.865	4.56606564179577e-53
"TSSC4"	2.29848372051703e-57	0.301341827576745	0.739	0.531	5.42694991251276e-53
"C4orf48"	3.09420223922236e-57	0.363267305618516	0.895	0.778	7.30572090702792e-53
"MAP2K2"	3.50557821413378e-57	0.265689671986158	0.753	0.526	8.27702072139127e-53
"BCL2L12"	4.24739636755657e-57	0.265044033824607	0.66	0.406	1.00285275634378e-52
"FRG1"	4.47013489039603e-57	0.253045787049042	0.552	0.3	1.05544354897141e-52
"IMPDH2"	5.17140738809803e-57	0.265291881863459	0.922	0.846	1.22102099840382e-52
"NDUFA8"	5.24384342373744e-57	0.251784988368691	0.98	0.951	1.23812387077865e-52
"PHGDH"	1.03436019123154e-56	0.264204465412202	0.693	0.416	2.44222784751679e-52
"PHLDA2"	2.08671659649998e-56	0.287391682473594	0.991	0.976	4.9269465559961e-52
"SCRIB"	3.64303727671053e-56	0.262009842533769	0.446	0.218	8.60157531404123e-52
"BCL7C"	6.95059514427579e-56	0.272582274308301	0.556	0.299	1.64110501951496e-51
"SURF2"	1.08513744345218e-55	0.278529737917479	0.884	0.768	2.56211801773493e-51
"FDPS"	1.55743397815414e-55	0.272101279337083	0.965	0.911	3.67725736581975e-51
"SCAND1"	2.567460712148e-55	0.275894450608086	0.927	0.852	6.06203148745265e-51
"PLEKHM2"	4.8966290507543e-55	0.262745888739434	0.961	0.912	1.1561430851736e-50
"NR2F6"	5.79567235976018e-55	0.261466376550868	0.923	0.86	1.36841620086298e-50
"EIF4A3"	1.56127581783595e-54	0.341303542849262	0.946	0.857	3.68632833349247e-50
"UROS"	1.57681377652637e-54	0.257527832724236	0.476	0.249	3.72301500775642e-50
"MT-ND5"	4.06137358826028e-54	0.529385607716254	0.985	0.97	9.58930917924135e-50
"LSM7"	7.9695682893208e-54	0.251802856408976	0.998	0.988	1.88169476879153e-49
"ITPA"	2.22674685654427e-53	0.25060343331968	0.857	0.669	5.25757200298669e-49
"TECR"	2.45826227548729e-53	0.27062075170918	0.936	0.821	5.80420305865303e-49
"CDK11A"	2.68220711202851e-53	0.275876492353843	0.644	0.39	6.33295921221052e-49
"BRMS1"	2.99512598987437e-53	0.259838114122388	0.894	0.745	7.07179197469238e-49
"CDC37L1-DT"	3.81191506688195e-53	0.27047005847833	0.488	0.256	9.00031266441496e-49
"GPS1"	5.21658778605029e-53	0.260114750736295	0.948	0.869	1.23168854216433e-48
"SIRT7"	5.25309740633583e-53	0.259725222838597	0.977	0.941	1.24030882860995e-48
"IDH3G"	5.94929454046509e-53	0.264399577137098	0.499	0.272	1.40468793394921e-48
"COL18A1"	6.64606360001165e-53	0.308663625030131	0.77	0.531	1.56920207659875e-48
"CCDC85B"	4.0361620817679e-52	0.304868148114249	0.755	0.558	9.5297822912622e-48
"ID2"	6.87754692886923e-52	-0.281058118080245	0.992	0.997	1.62385760537531e-47
"KRT7"	1.29210909533562e-51	0.351868756590643	0.995	0.99	3.05079878499693e-47
"IFT20"	3.93282188686542e-51	0.265639979739268	0.906	0.788	9.28578575707793e-47
"DPM2"	1.25649094497002e-50	0.259352004389406	0.681	0.457	2.96670077016873e-46
"TXNDC17"	2.15216863971999e-50	0.264109553232261	0.969	0.94	5.08148537524287e-46
"SLC9A3R2"	2.61330677380891e-50	0.276974954339375	0.812	0.661	6.17027862364021e-46
"FKBP8"	2.74902172005757e-50	0.292604440181764	0.891	0.735	6.49071518322794e-46
"APRT"	8.17955132694111e-50	0.253500569820901	0.992	0.983	1.93127386380407e-45
"HMGA1"	8.38786506740174e-50	0.265171216322578	0.948	0.897	1.98045882106422e-45
"RUVBL1"	1.97280815637484e-49	0.260681093242423	0.994	0.989	4.65799733801664e-45
"PIN4"	4.29393668874926e-49	0.259097178074009	0.842	0.645	1.01384139158059e-44
"CCT8"	6.18965342444416e-49	0.26421628732335	0.999	0.999	1.46143907004551e-44
"PCSK1N"	7.09685604722441e-49	0.254388405280261	0.503	0.281	1.67563868131016e-44
"H1FX"	2.50395582821769e-48	0.260889273741028	0.994	0.985	5.91209010600478e-44
"SURF1"	1.27964372267861e-47	0.258997031272365	0.88	0.7	3.02136679361646e-43
"TMEM45A"	9.51382700413547e-47	-0.253048812915724	0.382	0.622	2.24630969394642e-42
"PPP1R7"	2.43893910858845e-46	0.252159013528234	0.883	0.729	5.75857912928819e-42
"NDUFS8"	1.04742693047166e-45	0.268265176039293	0.882	0.75	2.47307972553664e-41
"DPM3"	1.34412091653314e-45	0.263128753243026	0.853	0.681	3.17360389602639e-41
"C19orf33"	1.54523876168496e-43	0.283959543044167	0.999	0.995	3.64846324021435e-39
"TRAPPC5"	5.13044920436125e-43	0.255496960407874	0.908	0.833	1.21135036164173e-38
"DCXR"	5.53325757652955e-43	0.26378656144988	0.928	0.808	1.30645744639439e-38
"C19orf48"	1.65262134891208e-42	0.259616551991618	0.697	0.503	3.9020042669163e-38
"EDF1"	4.3434440997689e-41	0.252072396478861	0.993	0.986	1.02553058639644e-36
"CSRP1"	5.84763412978973e-41	0.27326638815967	0.89	0.725	1.38068489438465e-36
"TXNIP"	1.60590514364463e-40	0.404081197913754	0.954	0.93	3.79170263465933e-36
"SNHG9"	2.07320345016147e-40	0.300236494829103	0.997	0.994	4.89504066617624e-36
"CHCHD10"	9.53605053308666e-39	0.306025149666087	0.943	0.906	2.25155689136709e-34
"ANKRD11"	4.37070371879063e-38	0.250348553747632	0.938	0.888	1.03196685504366e-33
"ADAMTS5"	1.12183037717165e-37	-0.33672147581085	0.456	0.669	2.64875370353999e-33
"RABL6"	1.61745821076554e-36	0.253243565039329	0.864	0.727	3.8189805814385e-32
"PLK2"	2.23887079028975e-35	-0.257117950197073	0.843	0.916	5.28619782295313e-31
"MT-ATP8"	2.43094377016861e-35	0.343574547474771	0.348	0.197	5.73970133574511e-31
"MT-ND2"	6.22879514349058e-34	0.398394322047859	1	0.998	1.47068082132956e-29
"DNAJB1"	2.05324902715614e-33	0.275883120615467	0.93	0.85	4.84792627801835e-29
"AL627171.2"	2.59154495155714e-33	0.34106679501127	0.906	0.844	6.11889678512157e-29
"MTRNR2L1"	9.45674084617506e-33	0.331899497635705	0.859	0.74	2.23283108119039e-28
"MALAT1"	3.06551787028084e-32	0.379163588023588	1	1	7.23799424352009e-28
"TK1"	1.36648245376264e-30	0.27416381773366	0.876	0.741	3.22640172157897e-26
"CXCL1"	4.32573086733677e-29	-0.262637272845474	0.914	0.964	1.02134831508689e-24
"SOCS3"	3.90257584898538e-28	0.297999995989099	0.732	0.559	9.21437183703939e-24
"NCBP2AS2"	9.35238343660127e-27	0.250076347331664	0.922	0.861	2.20819125321593e-22
"KCNQ1OT1"	6.37144507196698e-22	0.273423705016109	0.749	0.619	1.50436189594212e-17
"MT1G"	1.75793095481781e-21	0.620287509205203	0.316	0.201	4.15065077742032e-17
"CSKMT"	3.64580168209385e-20	0.25844232129194	0.886	0.851	8.60810235159178e-16
"MT-ND6"	2.13992000112309e-16	0.26594627593579	0.903	0.838	5.05256511465173e-12
"MTRNR2L8"	2.06675502011254e-11	0.25849424852447	0.477	0.397	4.87981527798771e-07
"MT1B"	6.45263265291034e-10	0.856397312877486	0.261	0.193	1.52353109567866e-05
"LINC02757"	0.00300421245905364	0.28246289505135	0.121	0.096	1
