"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"
"SNHG1"	4.33286264231607e-214	1.75003784920423	0.995	0.717	1.02303219847725e-209
"PDRG1"	4.94979067377766e-214	1.18523622196685	0.971	0.308	1.16869507598564e-209
"KLK15"	1.92486921465328e-209	0.96142245920103	0.771	0.016	4.54480870271787e-205
"TENM3"	1.77483864998903e-208	-1.40438781509553	0.202	0.959	4.1905715364891e-204
"CD47"	2.07736223864596e-208	-1.33747976666963	0.997	1	4.90485998166697e-204
"PHGDH"	2.72250939807557e-206	-1.43354856302634	0.759	0.994	6.42811693979623e-202
"TPT1"	1.02238240797135e-205	-1.00052065287744	1	1	2.41394710346115e-201
"ATP5F1D"	1.15732780520568e-205	-1.22602343768646	0.841	1	2.73256668087113e-201
"SNHG9"	3.07432006236674e-205	1.38279340983949	1	0.879	7.25877709925412e-201
"EEF1A1"	3.90351418368972e-203	-0.813260131404534	1	1	9.21658733910979e-199
"ARPC1B"	1.59523126851681e-202	-1.22726374329534	0.936	1	3.76650054809505e-198
"SNHG5"	5.57927918322035e-202	1.1086328172843	1	0.997	1.31732360795016e-197
"PRXL2A"	4.51460501207859e-201	-1.35818148824543	0.333	0.982	1.06594338940188e-196
"EIF5"	4.93716586058538e-201	1.16790391611982	1	0.99	1.16571423134281e-196
"SLC34A2"	7.13945956502955e-200	-1.43238561214651	0.16	0.948	1.68569779789913e-195
"MYO10"	7.81464389337515e-199	-1.24552657029184	0.866	0.998	1.84511556966481e-194
"HSPA8"	5.2550395206344e-198	-1.160326582405	0.978	1	1.24076738121699e-193
"TM7SF2"	2.68100373997998e-197	-1.35946338948244	0.434	0.984	6.33011793046673e-193
"BMP7"	5.3804710230194e-197	-1.33767140364477	0.845	0.993	1.27038301324511e-192
"SNHG12"	8.92721606018065e-197	1.34107111032764	0.938	0.283	2.10780498396925e-192
"PRPF38B"	1.77968921480032e-192	1.21061505339291	0.998	0.854	4.20202420506503e-188
"CP"	2.57835199179989e-191	-1.78550266622003	0.695	0.983	6.08774688783873e-187
"JAK1"	1.05661092189809e-190	-1.14659325138429	0.807	0.996	2.49476404769359e-186
"MT1F"	6.26735793784016e-189	1.54874661561431	0.921	0.328	1.47978588270344e-184
"SOX17"	6.41727236712613e-189	-1.20542755614116	0.119	0.908	1.51518217860215e-184
"ATF4"	8.20611751224009e-189	1.25396937085313	0.997	0.969	1.93754640581501e-184
"SQLE"	1.03970331353423e-188	-1.38781360346617	0.384	0.974	2.45484349358568e-184
"KCNK15"	3.08727132683563e-188	-1.37977561367235	0.226	0.948	7.28935632979161e-184
"SIRT7"	1.28040440660516e-187	1.16946219111373	0.988	0.672	3.02316284443545e-183
"RPL22L1"	7.20847809787706e-187	1.18215547868394	1	0.92	1.70199376368975e-182
"RPL10A"	2.36341495063279e-186	-0.831140488264842	1	1	5.58025903993908e-182
"GADD45B"	4.01924968738265e-185	1.67891473455916	0.898	0.279	9.48985043687918e-181
"PGLS"	1.40287715875888e-184	-1.13738147065797	0.345	0.969	3.31233325954558e-180
"SNHG8"	3.99001498668504e-184	1.14997226965393	1	0.994	9.42082438506205e-180
"EIF3K"	4.47942990044886e-184	-0.867348861909006	0.997	1	1.05763819379498e-179
"NUDT16L1"	1.10428197363333e-183	1.11743953794279	0.993	0.634	2.60732016794566e-179
"CCNB1IP1"	1.10510033997558e-182	1.07584322956404	0.998	0.875	2.60925241271634e-178
"IMPA2"	2.43589209539179e-182	-1.21272615070152	0.348	0.967	5.75138482642955e-178
"RPF2"	5.46924059054033e-182	1.05108116405151	0.998	0.781	1.29134239583248e-177
"LMO3"	9.54407615603495e-182	-1.13387641544588	0.019	0.832	2.25345182120141e-177
"TRHDE-AS1"	1.29566014185444e-181	-1.28199093241225	0.124	0.905	3.05918316093253e-177
"EPRS"	5.5885615110063e-181	-1.08671821067505	0.848	1	1.3195152583637e-176
"DCDC2"	5.91880004839877e-181	-1.12353404920074	0.136	0.905	1.39748787942743e-176
"ATP6V0B"	1.13143884234609e-179	0.976675646416831	1	0.994	2.67144025066335e-175
"CHCHD10"	1.18030771710125e-179	-1.07622104599148	0.905	1	2.78682455084777e-175
"MRPL12"	1.29901836709238e-179	-1.04221810812403	0.752	0.994	3.06711226654182e-175
"MAL"	3.28476575336461e-178	-1.33923869578764	0.157	0.903	7.75566042026918e-174
"ANKRD1"	1.09529127895663e-176	1.0704148935955	0.748	0.052	2.5860922387445e-172
"PFDN2"	2.43681446369142e-176	0.863437072094122	1	0.996	5.7535626302218e-172
"CSRNP1"	5.78763946614393e-176	1.0399676150733	0.828	0.134	1.36651955435124e-171
"NMU"	1.65017558360298e-175	-1.42171227477705	0.714	0.99	3.89622957044499e-171
"NECTIN3"	2.62387310470658e-175	-1.12851017958801	0.183	0.92	6.1952267875227e-171
"FDPS"	5.68759499593187e-175	-0.993210203393862	0.967	0.998	1.34289805448947e-170
"TAF1D"	9.37844269134153e-175	1.37370860860269	0.979	0.747	2.21434410385265e-170
"BRIX1"	9.83093406042587e-174	1.03724940224692	0.997	0.943	2.32118184100715e-169
"SDF2L1"	9.36192958087044e-173	-1.14976608315629	0.293	0.945	2.21044519333932e-168
"RBM39"	1.26390337137666e-171	0.967232896455134	1	0.992	2.98420225015742e-167
"TSHR"	1.60241897243145e-171	-1.18271462646352	0.029	0.809	3.78347143580789e-167
"YRDC"	1.05171286127035e-170	0.996762422660209	0.964	0.442	2.48319923674543e-166
"CYP51A1"	6.54975086557562e-169	-1.19514592401262	0.366	0.953	1.54646167687106e-164
"RAI14"	1.22741705635942e-168	-0.952542296895252	0.971	1	2.89805441177022e-164
"ATF3"	2.52758836068615e-168	1.06457083771968	0.774	0.088	5.96788887841608e-164
"RESF1"	4.74321838861444e-168	-1.11345698934586	0.109	0.86	1.11992129373575e-163
"SNHG6"	1.08070120860998e-167	0.935448437657873	1	0.999	2.55164362364902e-163
"PSAT1"	2.20501431845245e-167	-1.1748143036802	0.205	0.894	5.20625930729809e-163
"WDR43"	2.9807998335066e-167	0.974095964313039	0.998	0.855	7.03796648689243e-163
"HNRNPDL"	4.1942238789479e-167	0.882169197639061	1	0.977	9.90298200058388e-163
"EIF4G2"	5.49505441807695e-167	-0.885835907199422	0.991	1	1.29743729865215e-162
"MGMT"	1.00361825003534e-166	-0.95858723989578	0.722	0.976	2.36964305015844e-162
"SYNE2"	1.92050185139054e-166	-1.22601670539835	0.519	0.966	4.5344969213182e-162
"PFDN4"	4.02234072155553e-166	0.878830505938193	1	0.95	9.49714867766476e-162
"PDIA6"	4.0552095856734e-166	-0.96471678067925	0.964	1	9.57475535273348e-162
"IL6"	2.6379811347646e-165	0.757264076986908	0.709	0.046	6.22853725729269e-161
"PGM2L1"	7.56501321555883e-164	-1.26993005192671	0.359	0.959	1.78617527032559e-159
"SLC50A1"	1.19310547092055e-163	-0.980349904189958	0.752	0.991	2.81704132739051e-159
"RSF1"	2.85153770122068e-163	0.830141241480213	1	1	6.73276566635215e-159
"BEX3"	2.79849308011282e-162	-0.834121516437204	0.995	1	6.60752201145439e-158
"FAM207A"	3.07192442106703e-162	-0.992395970440052	0.155	0.886	7.25312075058136e-158
"DDX21"	3.77909025013086e-162	0.82985488235667	1	1	8.92280998958398e-158
"ANTKMT"	6.45442090569992e-162	-0.951925808657866	0.064	0.815	1.52395332004481e-157
"MT1X"	2.27561840182308e-161	2.1346378130215	0.943	0.675	5.37296260854448e-157
"RPL3"	3.70512340790304e-161	-0.671864454074193	1	1	8.74816687839987e-157
"MICOS13"	2.37464703201761e-160	-0.90609017996725	0.819	0.993	5.60677910729677e-156
"NDUFS8"	3.25812847513899e-160	-0.851446139907066	0.921	0.999	7.69276714265067e-156
"HDLBP"	3.48281458958398e-160	-0.926122696450516	0.843	0.997	8.22327352746673e-156
"GSDMD"	7.6253817739065e-160	-0.940889902493097	0.121	0.855	1.80042889063706e-155
"CLK4"	8.74524795347436e-160	0.989110365082541	0.848	0.207	2.06484049429483e-155
"CALR"	1.00576979638405e-159	-0.881255148837501	1	1	2.37472306624237e-155
"ID1"	1.14601147545795e-159	1.11340083149084	1	0.998	2.70584769470375e-155
"PDIA4"	1.48158510988233e-159	-1.0341200045915	0.524	0.965	3.49817060294318e-155
"DDIT3"	3.44055081143766e-159	1.13618079831869	0.979	0.619	8.12348452088547e-155
"RPLP0"	5.07198046668843e-159	-0.616633969126808	1	1	1.1975453079898e-154
"BRD2"	5.37461718514912e-159	1.07384750988661	0.984	0.81	1.26900086358556e-154
"VAV3"	1.29593218845784e-158	-1.1606962281942	0.279	0.927	3.05982549016782e-154
"NAA10"	2.3671452895225e-158	-0.889329846176356	0.728	0.99	5.58906674309157e-154
"CCNI"	5.53980376184527e-158	-0.792394330135097	0.983	1	1.30800306620929e-153
"IFT57"	5.75583852417207e-158	-0.902446586783583	0.969	0.998	1.35901103394227e-153
"PPP1R14A"	8.41683115218742e-158	-1.09089414240167	0.424	0.963	1.98729800334297e-153
"HAGH"	1.94323137081051e-157	-0.930026916661843	0.241	0.928	4.58816358962069e-153
"ZNF408"	6.52425000173402e-157	0.856455980766522	0.895	0.237	1.54044066790942e-152
"DYNC1H1"	2.31442784766792e-156	-0.970335064017994	0.79	0.987	5.46459559112873e-152
"OVOL1"	1.57162894634295e-155	0.696054515742662	0.648	0.03	3.71077310521035e-151
"ATP5F1A"	1.68772746535504e-155	-0.845398547496987	0.945	0.999	3.98489331844977e-151
"PPFIBP1"	2.94645828003193e-155	-0.972197683580383	0.897	0.996	6.9568826449834e-151
"NTHL1"	5.8446978177776e-155	-0.884874966167945	0.803	0.992	1.37999160175547e-150
"MGST1"	7.92078136981374e-155	-0.907989605843603	0.928	0.998	1.87017568922672e-150
"LGALS3BP"	1.00482540066114e-154	-0.99253029701151	0.684	0.979	2.37249325350101e-150
"EID2"	1.62358169788883e-153	1.04284808504197	0.974	0.794	3.83343874688531e-149
"CORO1B"	5.61050065725832e-153	-0.915349991619491	0.288	0.933	1.32469531018526e-148
"ID2"	1.30853626207695e-152	1.2224385738026	0.948	0.64	3.08958496838989e-148
"ADGRL2"	1.55279662589148e-152	-0.956903574082831	0.147	0.85	3.66630811339237e-148
"SOX2"	2.86392147846999e-152	-1.01170522439583	0.109	0.836	6.7620050028155e-148
"EMC8"	3.06266324813968e-152	0.826531953459026	0.993	0.703	7.2312541951826e-148
"SON"	5.47471849139382e-152	0.758338966744937	1	0.996	1.29263578300299e-147
"RAB13"	6.51247509689611e-152	-0.83686156400746	0.955	0.998	1.53766049512814e-147
"ACTB"	1.24947839370145e-151	-0.693060829448822	1	1	2.9501434353685e-147
"ERVK3-1"	1.51601377040197e-151	0.867149036540841	0.941	0.402	3.57946011329609e-147
"FBXO2"	3.4761853619669e-151	-1.08904046362664	0.338	0.932	8.20762125814004e-147
"TALDO1"	3.78128416325598e-151	-0.834771907201924	0.897	0.993	8.92799003786368e-147
"NFKBIA"	3.91933794324428e-151	1.76961083430545	0.967	0.86	9.25394881779408e-147
"POLR2L"	4.659861619712e-151	0.854531655605403	1	0.998	1.1002399270302e-146
"ADD3"	3.05137979759204e-150	-0.965619195299307	0.272	0.914	7.20461284009457e-146
"BEX2"	7.20915833059817e-150	-0.951253275918106	0.847	0.987	1.70215437343753e-145
"C8orf33"	2.03037113598388e-149	0.829551491925273	0.995	0.683	4.79390928917153e-145
"LHX1"	3.77480095462119e-149	-1.10275001633386	0.191	0.886	8.91268253395609e-145
"RSL1D1"	4.77899898715608e-149	0.820027565129226	1	0.922	1.12836945085742e-144
"PPP2R2A"	1.02405709310993e-148	0.831444541810751	0.998	0.879	2.41790120254186e-144
"FADS1"	2.74564646274156e-148	-0.993949845073541	0.79	0.98	6.4827458631791e-144
"HOXC13"	3.19157943906732e-148	0.719541118765825	0.74	0.102	7.53563821358185e-144
"NPR1"	4.11198111202727e-148	-0.962092286136844	0.159	0.86	9.70879860360758e-144
"SSPN"	5.23051784900642e-148	-1.03953223318904	0.303	0.924	1.23497756932891e-143
"UPF3B"	7.85799683105547e-148	0.876518606216737	0.99	0.726	1.85535163178051e-143
"CCDC86"	1.27275948252287e-147	0.687228588523411	0.843	0.179	3.00511241418476e-143
"TMEM100"	1.64819308321656e-147	-1.24671633903245	0.026	0.739	3.89154868878261e-143
"DHCR24"	1.98915340898241e-147	-0.973859750915738	0.91	0.998	4.69659011394836e-143
"FIBP"	3.78035627352975e-147	-0.825421214879375	0.855	0.993	8.92579919743109e-143
"RER1"	1.21242561398897e-146	-0.829219924448797	0.909	0.998	2.86265811718937e-142
"CYBA"	2.07907470235064e-146	-0.824033790249779	0.988	1	4.9089032797201e-142
"FDFT1"	5.18397593969684e-146	-0.967035641970223	0.603	0.964	1.22398855912182e-141
"TMEM160"	6.50149567930505e-146	-0.847970436804967	0.75	0.982	1.53506814484072e-141
"ANXA11"	9.61304354757553e-146	-0.833718587256668	0.788	0.986	2.26973571201806e-141
"ZBED2"	2.86703167166516e-145	-0.910463806368386	0.024	0.728	6.7693484799686e-141
"CTXN1"	1.24237146055867e-144	-0.945872389866853	0.414	0.945	2.93336325552507e-140
"CBR1"	1.80259744148286e-143	-0.92350826417912	0.309	0.928	4.25611281908517e-139
"EMX2OS"	2.05800678263476e-143	-0.930000781388769	0.134	0.818	4.85915981447894e-139
"MED10"	3.75631820817499e-143	0.816739474110793	0.998	0.935	8.86904292132197e-139
"LGR4"	1.44093066701965e-142	-1.00237241598794	0.174	0.857	3.4021813979001e-138
"HLTF"	3.13428820510869e-142	-0.903079297972043	0.85	0.988	7.40036788108214e-138
"CNBP"	5.50489834191777e-142	0.757364347335623	1	0.999	1.29976154751021e-137
"SERTAD1"	2.4863685786092e-141	0.898027757922176	0.874	0.288	5.87056485095419e-137
"AK6"	3.0827383127272e-141	0.788806193782598	0.99	0.68	7.27865343018018e-137
"LYPLA1"	6.2757125482403e-141	-0.801852124038157	0.771	0.967	1.48175848976502e-136
"CLGN"	7.08869496654673e-141	-0.921255918741079	0.057	0.751	1.67371176855135e-136
"RNASEH2C"	2.56188442005799e-140	-0.840076281447925	0.724	0.966	6.04886530419892e-136
"RP9"	6.24282173938752e-140	0.792869653338117	0.943	0.416	1.47399264088679e-135
"AKR1A1"	1.06642419337585e-139	-0.87507944988649	0.329	0.918	2.51793416297971e-135
"VAPA"	1.82817936883782e-139	0.695252055492762	1	0.996	4.31651430776298e-135
"MAL2"	1.84075030422834e-139	-0.7687470111085	0.983	0.999	4.34619554331354e-135
"SCARA3"	2.32196674103908e-139	-0.947865329891072	0.217	0.859	5.48239567226738e-135
"EMX2"	4.44037849510201e-139	-0.883145379236814	0.705	0.977	1.04841776647854e-134
"DLX2"	9.00008368373695e-139	0.788935236609283	0.719	0.1	2.12500975856713e-134
"C7orf61"	4.54531774385602e-138	0.640775487212248	0.588	0.025	1.07319497250184e-133
"BUD31"	7.96209496555156e-138	0.738807912386956	0.995	0.966	1.87993024231638e-133
"TMCC3"	9.4840031788111e-138	-0.962365206582229	0.143	0.813	2.23926799054909e-133
"BEX4"	1.05370513034225e-137	-0.87552602083486	0.612	0.961	2.48790318325108e-133
"HSPA1A"	7.08210600042696e-137	-0.921971431752047	0.76	0.966	1.67215604776081e-132
"FAM162A"	1.83071315552777e-136	-0.705579035106791	0.997	1	4.32249683151663e-132
"SNCG"	2.5443099166895e-136	-0.963409093341243	0.234	0.869	6.00737014429558e-132
"MT-CO3"	2.77918624137296e-136	-1.0395598089362	1	1	6.56193663450569e-132
"SLC38A1"	3.03034872901865e-136	-0.751138001097222	0.988	1	7.15495638408593e-132
"PPIG"	2.94273921338615e-135	0.786657322295037	0.991	0.91	6.94810155672604e-131
"NOP16"	9.3205325933848e-135	0.809759839360482	0.984	0.768	2.20067095062408e-130
"ACAT2"	1.46858614903516e-134	-0.897719930527158	0.307	0.872	3.46747875648691e-130
"TIPARP"	1.70202672739574e-134	0.852568129135061	0.89	0.274	4.01865530605408e-130
"DGUOK"	1.75976401704644e-134	0.704226164891982	0.998	0.942	4.15497882064835e-130
"LGALS3"	4.58671270302351e-134	-0.793396435780996	0.945	0.998	1.08296873631088e-129
"EFNA1"	9.73661139607058e-134	1.07734502462297	0.936	0.519	2.29891131672623e-129
"TMEM223"	1.01239910343321e-133	-0.851212579761913	0.272	0.896	2.39037552311616e-129
"SURF1"	1.10008573198351e-133	-0.732606673720738	0.898	0.994	2.59741242178628e-129
"UTP23"	1.12161665162636e-133	0.851116944367509	0.976	0.659	2.648249076155e-129
"PRKCI"	1.24513871921336e-133	-0.790777091779313	0.9	0.987	2.93989702993467e-129
"CCS"	6.52597840510069e-133	-0.797358458348046	0.121	0.782	1.54084876122832e-128
"CCDC58"	7.91517175856745e-133	0.799116182992845	0.997	0.811	1.86885120391536e-128
"SNAPC1"	8.75660330621177e-133	1.1149987215156	0.878	0.381	2.06752160662966e-128
"PARP14"	1.61754972191063e-132	-0.905476369335843	0.59	0.974	3.81919664840318e-128
"COMTD1"	7.66770936859735e-132	-0.826511807203528	0.088	0.752	1.81042285901952e-127
"PDIA3"	9.16725780936338e-132	-0.803438023813156	0.962	0.998	2.16448124136879e-127
"SMNDC1"	7.98930834860292e-131	0.774743311035648	0.988	0.71	1.88635559418864e-126
"PARP1"	9.78196485147846e-131	-0.768453986709804	0.934	0.991	2.30961972108258e-126
"MIR99AHG"	1.00979062947581e-130	-0.820395761115925	0.048	0.711	2.38421665525535e-126
"PPA1"	1.47503993834653e-130	-0.637485422020179	1	1	3.48271679843e-126
"NUDT16"	2.86963728299026e-130	-0.801780133438823	0.152	0.804	6.7755005888683e-126
"SNRPD2"	3.94942384467538e-130	0.60466442476893	1	0.998	9.32498463966303e-126
"EIF4EBP1"	4.48551971364874e-130	-0.875394478918686	0.886	0.992	1.0590760595896e-125
"STUB1"	7.16152243333775e-130	-0.747635548771164	0.903	1	1.69090706173538e-125
"ADM"	7.82405608883041e-130	0.780797507810059	0.607	0.047	1.84733788313375e-125
"ZNF598"	1.00254744648446e-129	0.939589827540967	0.962	0.632	2.36711477589447e-125
"NMRAL1"	1.43129503117641e-128	-0.778528462415471	0.072	0.728	3.37943069811063e-124
"PPDPF"	3.40874711515938e-128	-0.726295709413604	0.955	0.998	8.0483928136028e-124
"EPHA2"	4.87754537238391e-128	0.999139913445064	0.981	0.89	1.15163723787357e-123
"TIMM17A"	1.42710511979378e-127	0.722087916370602	1	0.985	3.3695378983451e-123
"EEF1B2"	2.27456472355637e-127	-0.56495830795682	1	1	5.37047476878895e-123
"JUNB"	3.792485940846e-127	0.999302188064864	0.981	0.826	8.95443855493149e-123
"RPL28"	4.90283299458218e-127	-0.519482897251221	1	1	1.1576078983508e-122
"TKT"	8.99723909208445e-127	-0.661453535688169	0.966	0.997	2.12433812203206e-122
"NSRP1"	9.45456085092378e-127	0.818781455165195	0.974	0.68	2.23231636251161e-122
"IL1R1"	2.22477438555685e-126	-0.932680215702248	0.14	0.785	5.25291480173828e-122
"HMGN3"	2.52659763117938e-126	-0.67466544621601	0.967	1	5.96554966697765e-122
"C1orf52"	2.89874624666828e-126	0.758317462532505	0.978	0.72	6.84422976300847e-122
"NIFK"	4.00910362924719e-126	0.74586439779915	1	0.899	9.46589457901554e-122
"METRN"	4.64986442854948e-126	-0.885634235618518	0.622	0.945	1.09787949022482e-121
"DCBLD2"	6.61439608052421e-126	-0.80092762127471	0.833	0.986	1.56172505857257e-121
"MICAL2"	7.14494212199254e-126	-0.900735241683216	0.2	0.822	1.68699228442366e-121
"MIR22HG"	7.54143951943465e-126	0.708826677398659	0.741	0.143	1.78060928493372e-121
"KCTD5"	9.31820104326921e-126	0.604023081955408	0.783	0.17	2.20012044832629e-121
"ARL6IP4"	1.26484951743661e-125	-0.648358495087611	0.974	1	2.98643619561959e-121
"BLOC1S1"	4.98653947874984e-125	-0.720598476064774	0.828	0.976	1.17737183632762e-120
"AHNAK"	1.17539111450543e-124	-0.819265447779842	0.898	0.999	2.77521596045876e-120
"RNF114"	1.56468138639762e-124	0.705594069103289	0.997	0.952	3.69436922142342e-120
"FADS2"	4.14763114274492e-124	-0.921625163974459	0.341	0.9	9.79297189113502e-120
"MSMO1"	8.57822563636376e-124	-0.937181719063629	0.326	0.882	2.02540485500185e-119
"INA"	1.29717146061634e-123	0.668392415179716	0.793	0.183	3.06275153566123e-119
"RYBP"	1.39238759266951e-123	0.793571265227831	0.96	0.627	3.28756634505197e-119
"PPP1R15A"	3.19592899093479e-123	0.98939391837705	0.855	0.377	7.54590794049614e-119
"SNHG11"	7.67227786865873e-123	0.690649142127105	0.85	0.254	1.81150152756901e-118
"ZFAND2A"	1.20812842542182e-122	0.668030238760509	0.878	0.284	2.85251202526347e-118
"TTC28-AS1"	1.24583654714183e-122	0.72724087933221	0.859	0.31	2.94154467145657e-118
"NR1D1"	1.91055401336352e-122	0.652015980008603	0.588	0.05	4.5110090809526e-118
"RPP30"	1.98835655215551e-122	0.704653946241128	0.978	0.681	4.69470865529438e-118
"CLK1"	2.76750503653891e-122	0.889778742267383	0.862	0.306	6.53435614177202e-118
"MANF"	3.39562464109507e-122	-0.83901867884613	0.867	0.977	8.01740934008957e-118
"RPL38"	4.55512463389261e-122	0.64999605265958	1	1	1.07551047730839e-117
"LAMA3"	5.61861239800422e-122	-1.14425749014521	0.264	0.842	1.32661057329278e-117
"RCN1"	1.39441654275313e-121	-0.749572920461372	0.845	0.978	3.29235689909441e-117
"HES4"	1.81305898496964e-121	-0.953869505223439	0.193	0.799	4.28081356941181e-117
"TRAK1"	1.91639575621242e-121	-0.806684225194479	0.26	0.864	4.52480201999315e-117
"RASSF1"	2.70563306668104e-121	0.635543265200079	0.688	0.112	6.38827023374061e-117
"SNU13"	6.48122916798146e-121	0.592899551816695	0.998	1	1.5302830188521e-116
"COPS9"	7.35520121679398e-121	0.672649954719269	1	0.998	1.73663655929723e-116
"PSMD6"	8.25327637657698e-121	0.640415975906053	1	0.97	1.94868108527359e-116
"ZFP30"	1.00843960573281e-120	0.9531281247862	0.674	0.113	2.38102675309574e-116
"EGR1"	1.08758565904944e-120	-0.855022003018263	0.164	0.797	2.56789849958164e-116
"JPT1"	1.47264338593867e-120	-0.728610490220987	1	1	3.4770582985398e-116
"ABLIM1"	3.21266961083985e-120	-0.950332182822588	0.417	0.916	7.58543421815398e-116
"SLC1A3"	3.32414927751766e-120	0.732840269335328	0.767	0.183	7.84864885914695e-116
"NOL12"	4.23354641419873e-120	0.601361370080334	0.803	0.203	9.99582643856463e-116
"MBP"	9.72759916372376e-120	-0.810370818769632	0.472	0.922	2.29678343854682e-115
"SNRPE"	1.02627650810703e-119	0.686296131476418	1	1	2.42314146329152e-115
"UQCRC1"	2.32550641670231e-119	-0.629549091851215	0.964	0.999	5.49075320047583e-115
"DIPK1B"	2.81919508071797e-119	-0.796153370830418	0.148	0.772	6.6564015050832e-115
"STMN1"	3.23718657915667e-119	-0.875076722112368	0.748	0.949	7.64332123204681e-115
"RPS11"	3.70885150798458e-119	-0.523481132974166	1	1	8.7569692955024e-115
"GSTO1"	6.10631540452755e-119	-0.726473506586448	0.7	0.937	1.441762130163e-114
"PDCD4"	6.52413774901895e-119	-0.766584058718453	0.209	0.82	1.54041416392086e-114
"QARS"	6.71710894669621e-119	-0.744535926273837	0.198	0.823	1.58597659340444e-114
"MFSD10"	7.40822239659045e-119	-0.800399312492815	0.347	0.912	1.74915539005897e-114
"MLEC"	1.23803175302424e-118	-0.69813470955183	0.931	0.993	2.92311677206553e-114
"NEAT1"	5.12665967706743e-118	-0.807656135932326	1	1	1.21045561635239e-113
"PTRH2"	8.3042235804405e-118	0.872883173631245	0.947	0.624	1.96071022957781e-113
"MECOM"	9.71774201291229e-118	-0.825856089019621	0.207	0.826	2.29445606666872e-113
"RRBP1"	2.86057328375006e-117	-0.804379827818563	0.397	0.942	6.75409958026227e-113
"ATP5MC2"	3.03843329546628e-117	-0.570019431595906	0.998	1	7.17404485392543e-113
"GLDC"	3.08107919772306e-117	-0.841720767618432	0.169	0.79	7.27473609374391e-113
"ELL2"	3.29626778171942e-117	0.680486889200741	0.64	0.088	7.78281785941772e-113
"SLC5A3"	4.79049244959089e-117	-0.897493488416116	0.759	0.987	1.13108317227291e-112
"USP48"	6.96339922367477e-117	-0.800765215518875	0.603	0.936	1.64412819070185e-112
"HOXC9"	1.22541455969491e-116	0.541895754576592	0.59	0.062	2.89332631689566e-112
"ZBTB21"	1.61710049900681e-116	0.839639975831371	0.771	0.209	3.81813598820497e-112
"APRT"	1.84158572673589e-116	-0.624202004205715	0.966	0.999	4.34816805939611e-112
"EIF4A1"	3.05190735797546e-116	0.674762467701795	1	1	7.20585846291586e-112
"UBE2V2"	1.46643355677353e-115	0.689468446717923	0.998	0.896	3.46239627089799e-111
"MRPL47"	4.09137609029197e-115	0.695459992999988	1	0.985	9.66014808678837e-111
"KRT7"	1.31369283000515e-114	-0.748215550148156	0.998	1	3.10176014092515e-110
"TMEM11"	1.48898999375427e-114	0.69701203054115	0.967	0.589	3.5156542742532e-110
"MTHFD2"	1.5645494048737e-114	-0.784036878520398	0.757	0.948	3.69405759984729e-110
"TMPRSS4"	1.6632013744421e-114	-0.805348434882715	0.303	0.887	3.92698476519525e-110
"RNF180"	2.96054182349294e-114	-0.747942102357956	0.103	0.718	6.99013529944918e-110
"NXF1"	3.02986317534393e-114	0.932530014653939	0.84	0.363	7.15380994330454e-110
"CENPL"	3.20789698279893e-114	1.1725056767135	0.878	0.399	7.57416556608655e-110
"SPEN"	3.61289554138742e-114	0.888939115843787	0.991	0.945	8.53040766276983e-110
"PLD3"	6.00813736627194e-114	-0.688507624991824	0.936	0.998	1.41858131355047e-109
"TAF15"	8.61006890750651e-114	-0.747156017022247	0.136	0.759	2.03292336975136e-109
