"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"
"TAF1D"	6.99955480393813e-195	1.53086924832118	0.986	0.763	1.65266488475783e-190
"PRPF38B"	7.27334011115529e-195	1.23089261261371	0.994	0.849	1.71730833364488e-190
"ATP6V0B"	1.60173435203144e-194	0.891391391778956	1	0.99	3.78185497858143e-190
"RPL24"	1.96744090269479e-193	0.766735043779318	1	1	4.64532471535266e-189
"SPON1"	9.67812604029857e-193	-1.30781417668823	0.698	0.991	2.28510233937489e-188
"WDR43"	2.45848495631266e-191	1.0790565337512	0.997	0.858	5.80472883034981e-187
"IDH1"	9.09120789092716e-191	-1.15105611233373	0.187	0.881	2.14652509512681e-186
"HSPA8"	1.08166103746378e-190	-1.13903682742516	0.943	0.999	2.55390987555572e-186
"STUB1"	2.15853481570665e-190	-1.1033709726889	0.659	0.997	5.09651655336498e-186
"RER1"	2.13839456918081e-189	-1.02313836989023	0.785	0.996	5.0489634172928e-185
"SLC34A2"	2.98435942402993e-189	-1.3621845740422	0.322	0.946	7.04637103607708e-185
"DYNC1H1"	1.93979200906184e-188	-1.17350590678481	0.496	0.986	4.58004291259591e-184
"GATA2"	1.77194576724586e-187	1.42071688251874	0.857	0.12	4.18374115104421e-183
"NDUFS8"	4.34028828911887e-187	-0.975835295970688	0.803	0.996	1.02478546794386e-182
"EIF4G2"	4.53537901089431e-187	-0.951195604170314	0.987	1	1.07084833826226e-182
"ID1"	4.63481812595397e-187	1.48771445365983	0.999	0.994	1.09432690771899e-182
"SNRPE"	4.97278466072168e-187	0.805171797529392	1	0.999	1.174124186243e-182
"SNHG12"	6.32717348543217e-187	1.72140028974651	0.925	0.334	1.49390893164539e-182
"SCD"	1.43329465682296e-186	-1.33974975672947	0.668	0.983	3.38415201422469e-182
"PFDN4"	1.69980459686303e-186	0.884967788630904	1	0.97	4.01340863365331e-182
"BRD2"	1.8031692403804e-186	1.19533350998547	0.986	0.777	4.25746289346217e-182
"LGALS3BP"	2.59754145749042e-186	-1.23981602053692	0.497	0.975	6.13305513528064e-182
"TENM3"	1.8634977234001e-183	-1.13147355943171	0.264	0.903	4.39990447471997e-179
"EIF4A1"	5.76865655934844e-183	0.824995541087168	0.999	1	1.36203750022776e-178
"NTHL1"	5.77248718237818e-183	-1.03051653580425	0.65	0.987	1.36294194863131e-178
"DDX21"	1.06846691862851e-182	0.826813739944876	1	1	2.52275724157378e-178
"PPIA"	5.18814863140754e-182	0.568204233013561	1	1	1.22497377336163e-177
"YRDC"	5.79502658580748e-182	1.11866438845793	0.972	0.596	1.368263727175e-177
"CBR1"	1.23880610770466e-180	-1.05380407373022	0.347	0.954	2.92494510090147e-176
"NAA10"	1.5134157034566e-180	-1.02907174078284	0.623	0.986	3.57332581743138e-176
"BEX3"	4.91638103889964e-180	-0.998522943323611	0.927	0.999	1.16080672709459e-175
"HDLBP"	7.36804678625438e-180	-0.991002556895741	0.721	0.986	1.73966952670252e-175
"RSF1"	2.46714657959774e-179	0.913907326752041	0.999	0.997	5.82517978908824e-175
"RPL22L1"	9.74916743023287e-179	1.32866630105492	0.997	0.929	2.30187592195228e-174
"SNHG29"	1.68005166047521e-178	0.87962845603729	1	1	3.96676997554802e-174
"FAM207A"	1.96460152606883e-178	-1.05352832576212	0.232	0.897	4.63862066320111e-174
"COX6A1"	5.71828225786061e-178	0.525322845551409	1	1	1.35014362390347e-173
"EEF1A1"	5.9706484449975e-178	-0.590573776777848	1	1	1.40972980434836e-173
"PSAT1"	2.77267746699287e-177	-1.22707907266675	0.329	0.91	6.54656876731687e-173
"ELOC"	4.08360524547661e-177	0.860830484384047	1	0.996	9.64180034509481e-173
"SF3B6"	1.16101777450028e-176	0.730866170177302	1	1	2.74127906737262e-172
"PDIA6"	5.8458179039627e-176	-0.925656451300271	0.921	1	1.38025606530463e-171
"FAU"	1.36783346076396e-175	0.480849805844621	1	1	3.2295915842098e-171
"SLC50A1"	4.88382632361733e-175	-1.04005408944775	0.512	0.975	1.15312023326929e-170
"AC095055.1"	1.22477003416871e-174	1.31301880348558	0.768	0.03	2.89180452767574e-170
"EIF3K"	1.68288408360951e-174	-0.699114476033559	1	1	3.97345760981041e-170
"DLX2"	2.82042356187115e-174	1.37123942596941	0.854	0.184	6.65930207193397e-170
"METRN"	3.87707695930809e-174	-1.27342748130115	0.501	0.958	9.15416640862233e-170
"PPP1R15A"	7.05923809550483e-174	1.47934683038372	0.93	0.437	1.66675670672964e-169
"HAGH"	9.00140632261659e-174	-0.972263341353624	0.263	0.896	2.125322046833e-169
"JUNB"	1.74681209295718e-173	1.68194538226426	0.974	0.829	4.1243980326812e-169
"CHCHD10"	4.35386641047242e-173	-1.10415131773947	0.779	0.994	1.02799139817664e-168
"MT1X"	1.40749794271918e-172	3.04048781117497	0.946	0.716	3.32324339255425e-168
"FDPS"	2.35151055030774e-172	-0.944918081187771	0.932	0.997	5.55215156033161e-168
"KLK15"	5.34428578218576e-172	1.15469905558853	0.747	0.017	1.26183931603188e-167
"TRHDE-AS1"	9.02611133895375e-171	-1.03817477313236	0.147	0.825	2.13115514824037e-166
"CNBP"	1.65215898548649e-170	0.968371670627708	1	0.999	3.90091258063216e-166
"CSRNP1"	2.17679619019959e-170	1.26464122169361	0.841	0.169	5.13963348468026e-166
"SNRPD2"	5.1615366799469e-170	0.720871904034774	1	0.994	1.21869042550226e-165
"NPM1"	8.18914749416076e-170	0.609649086935095	1	1	1.9335396148463e-165
"PPIG"	8.7424560586801e-170	0.928996586319887	0.994	0.913	2.06418130001496e-165
"TMEM100"	1.63189207951436e-169	-1.54765777901331	0.068	0.745	3.85306038894134e-165
"POLR2L"	6.20696215423161e-169	0.834257899233441	1	0.999	1.46552583423563e-164
"VAPA"	8.56512232799965e-169	0.742543649750167	1	0.997	2.022311032864e-164
"ANXA11"	1.5244148735402e-168	-0.993673117567929	0.633	0.973	3.59929595791577e-164
"RPL3"	2.87640857776632e-168	-0.547790280129355	1	1	6.79148829296405e-164
"AHNAK"	3.11662066045882e-168	-1.05215780898725	0.773	0.996	7.35865304140933e-164
"AURKAIP1"	3.45994496791571e-168	-0.807901098039599	0.992	1	8.16927606374578e-164
"CLK4"	4.2516531552679e-168	1.19319453462815	0.879	0.259	1.0038578264903e-163
"NEAT1"	7.73084465772939e-168	-1.46198243005213	0.999	1	1.82532973213649e-163
"RPS17"	3.04511581551233e-167	0.581645786735384	1	1	7.18982295200616e-163
"SDF2L1"	7.57546139578315e-166	-1.06266195197294	0.353	0.929	1.78864219015836e-161
"SNHG9"	1.31777487118113e-165	1.26458425014036	0.995	0.855	3.11139824834577e-161
"PPP2R2A"	1.81415530687689e-165	0.945659064793075	0.994	0.87	4.28340209506702e-161
"DDIT3"	1.14654705982974e-164	1.44590306032362	0.955	0.59	2.707112262964e-160
"DGUOK"	3.16589187336252e-164	0.825406318402532	1	0.936	7.47498730219624e-160
"SQLE"	4.33846236782412e-164	-1.16420412806246	0.444	0.923	1.02435434966695e-159
"TMEM160"	7.5312045970749e-164	-0.973192076995745	0.563	0.959	1.77819271741535e-159
"ARL6IP4"	1.39884131589111e-163	-0.817718593757043	0.888	1	3.3028042309505e-159
"TMEM223"	1.43530558095287e-163	-0.924468870614146	0.208	0.851	3.38890000718782e-159
"ATP5F1A"	8.15296566142369e-163	-0.84575664144012	0.851	0.991	1.92499672231875e-158
"CCNI"	2.10717552760365e-162	-0.736419201942037	0.987	1	4.97525213822498e-158
"HMGCS1"	4.541278841498e-162	-1.28778186797632	0.49	0.92	1.07224134726609e-157
"RPL36A"	4.97919781858906e-162	0.526524537149495	1	1	1.17563839694706e-157
"MT-ND5"	5.54243740598485e-162	-1.14781063465531	0.914	0.997	1.30862489592708e-157
"NDUFB10"	9.83365451714836e-162	-0.647446595531965	0.999	1	2.3218241680439e-157
"TM7SF2"	2.28040975286752e-160	-1.16419432030951	0.417	0.91	5.3842754674955e-156
"ANTKMT"	4.70573940761671e-160	-0.909358844095558	0.166	0.831	1.11107213153238e-155
"EPHA2"	8.73012073607516e-160	0.991448324381065	0.995	0.889	2.06126880699471e-155
"SUB1"	1.03041420844197e-159	0.589062717651244	1	1	2.43291098755235e-155
"SRSF2"	2.81990526017194e-159	0.987434813691685	1	0.996	6.65807830979196e-155
"BMP7"	4.98115231740646e-159	-1.15646658133862	0.744	0.974	1.17609987366284e-154
"RNASEH2C"	9.61178475084028e-159	-0.953822010807966	0.558	0.965	2.2694384975209e-154
"CORO1B"	1.25445821219492e-158	-0.902060722465493	0.3	0.9	2.96190128481342e-154
"ID3"	2.00787387639079e-158	1.33086512831967	0.984	0.609	4.74079100954629e-154
"AP2M1"	2.57642515274308e-158	-0.807171986340204	0.893	0.999	6.08319742814169e-154
"BUD31"	2.67527437900316e-158	0.824188781711666	0.999	0.975	6.31659033626437e-154
"MYO10"	4.08384359722957e-158	-0.987831001115594	0.813	0.993	9.64236311741874e-154
"ERVK3-1"	2.53363748074587e-157	0.957781104439875	0.952	0.522	5.98217145578906e-153
"MICOS13"	5.11367115473228e-157	-0.879388666902745	0.701	0.99	1.20738889634384e-152
"LMO3"	5.82968679258877e-157	-0.903171679391311	0.062	0.709	1.37644734859814e-152
"RPLP0"	6.39191540511071e-157	-0.482107614530569	1	1	1.50919514630069e-152
"CYP51A1"	1.53087977938867e-156	-1.02744279784831	0.437	0.926	3.61456024711458e-152
"HES4"	1.0736001268844e-155	-1.29008867407424	0.268	0.86	2.53487725958676e-151
"NIFK"	2.06454450009621e-155	0.866471525609784	0.998	0.941	4.87459601917716e-151
"NFKBIA"	2.34560924189643e-155	1.66286720328436	0.984	0.881	5.53821798104165e-151
"RAB13"	2.84810293230667e-155	-0.8852215320398	0.836	0.993	6.72465583346928e-151
"CKS1B"	4.82643037144442e-155	0.892387060983138	0.998	0.965	1.13956847500174e-150
"RPS13"	5.15510070515147e-155	0.480081259977619	1	1	1.21717082749331e-150
"RNF114"	1.20373583617067e-154	0.825712576244735	0.998	0.933	2.84214068278257e-150
"IL6"	1.36582532963107e-154	1.33454171358562	0.793	0.107	3.22485018579192e-150
"C1orf52"	8.31308957312015e-154	0.851019859399041	0.984	0.77	1.9628035791094e-149
"DHCR24"	1.66775121517462e-153	-0.98495148188879	0.775	0.986	3.93772739414881e-149
"PDIA4"	3.94577341298788e-153	-0.886740511847093	0.52	0.958	9.31636560540569e-149
"MGMT"	6.45987312023659e-153	-0.932651227286412	0.547	0.957	1.52524064241906e-148
"PRKDC"	9.8878232258266e-153	-0.878996210701351	0.836	0.996	2.33461394184992e-148
"SON"	5.41472827969116e-152	0.759749599630617	1	0.991	1.27847149411788e-147
"SNRPG"	1.18252262557617e-151	0.673483277627327	1	0.988	2.7920541712479e-147
"IMPA2"	1.18597803331965e-151	-0.997338453093338	0.523	0.948	2.80021273447103e-147
"ID2"	3.0389057848588e-151	1.35814753164438	0.969	0.731	7.1751604486301e-147
"IL1R1"	4.89464768459538e-151	-1.01707436456602	0.289	0.87	1.15567526480981e-146
"TIMM17A"	1.99397937939857e-150	0.739444999731629	0.999	0.984	4.70798471269796e-146
"PGM2L1"	2.56304555101238e-150	-1.1456008563042	0.466	0.926	6.05160685049533e-146
"IL18"	1.1808149099728e-149	-1.09430234401862	0.084	0.718	2.78802208393679e-145
"SYNE2"	1.7845017524123e-149	-1.06835114407898	0.464	0.929	4.21338708762069e-145
"EID2"	2.81779319911316e-149	1.25844538488577	0.973	0.813	6.65309152242607e-145
"FADS1"	5.76654112176656e-149	-0.979769150263482	0.565	0.957	1.3615380242603e-144
"MBP"	1.98233759935731e-148	-0.892793122911228	0.506	0.955	4.68049730584254e-144
"MRPL47"	8.07769114842141e-148	0.724929871452414	1	0.987	1.90722365705378e-143
"FIBP"	4.69487858772333e-147	-0.844263052027595	0.749	0.98	1.10850778334736e-142
"SIRT7"	5.66732476905718e-147	0.948754005782512	0.964	0.713	1.33811205122209e-142
"MGST1"	7.43803907983976e-147	-0.856352510139355	0.92	0.999	1.75619540714097e-142
"RAI14"	1.63219860474985e-146	-0.832681902000264	0.951	0.996	3.85378412567488e-142
"OVOL1"	3.07246873235474e-146	0.997960748819091	0.716	0.064	7.25440592396277e-142
"HMGN3"	4.57916187163829e-146	-0.797582853865888	0.964	0.999	1.08118590951252e-141
"FAAP20"	1.11046963899468e-145	-0.812509970066534	0.828	0.994	2.62192986463035e-141
"RPL10A"	2.40470851717987e-145	-0.523655184534829	1	1	5.67775727991339e-141
"NBDY"	2.89003446372459e-145	-0.783266033030877	0.774	0.999	6.82366037230012e-141
"TMED4"	9.48606483705651e-145	-0.870770944162832	0.503	0.946	2.23975476867741e-140
"ATP5MC2"	9.96280209779099e-145	-0.59079072787355	0.998	1	2.35231720330943e-140
"AK6"	1.03775754029308e-144	0.908293547509889	0.98	0.806	2.450249328386e-140
"MT-ND2"	1.15920066190591e-144	-1.0198456951199	0.992	1	2.73698868282604e-140
"UPF3B"	1.37027322320879e-144	0.870172274347309	0.969	0.742	3.23535210731826e-140
"SLC5A3"	7.42499173464927e-144	-1.19189683509014	0.654	0.967	1.75311479846804e-139
"COPS9"	1.0434691390598e-143	0.628600868694179	1	0.994	2.46373498423409e-139
"RPL28"	1.18644793795293e-143	-0.485603696074046	1	1	2.80132222630066e-139
"SLC38A1"	2.99276799273709e-143	-0.761010609264375	0.951	1	7.06622450765155e-139
"UQCRC1"	5.14425322648174e-143	-0.696329738345991	0.962	1	1.2146096293046e-138
"C8orf33"	2.63849773429062e-142	0.817038669925419	0.967	0.682	6.22975700043359e-138
"TKT"	1.1918552671067e-141	-0.732805849627574	0.939	0.997	2.81408947116562e-137
"PPIC"	1.84984825005591e-141	-0.848110768113481	0.593	0.962	4.36767670320701e-137
"RPL35"	2.12234604219832e-141	0.403819414367463	1	0.999	5.01107124023446e-137
"SERTAD1"	3.71575031442327e-141	1.41946515554127	0.894	0.457	8.77325806738478e-137
"MED10"	7.14825652324316e-141	0.788434437944574	0.998	0.916	1.68777484770294e-136
"CALR"	9.31293484718585e-141	-0.731597048108987	0.994	1	2.19887704676905e-136
"RSL1D1"	1.63574163306969e-140	0.702941475581343	0.999	0.942	3.86214956984084e-136
"PSMD6"	5.38400451743537e-140	0.720717490089745	0.999	0.97	1.27121730661167e-135
"LAMTOR4"	6.04954516684428e-140	-0.737708885472299	0.891	0.999	1.4283581093436e-135
"TRA2B"	9.32449397406448e-140	1.3406960578337	0.963	0.877	2.20160627221636e-135
"EIF4A2"	1.06855746337796e-139	1.07073166453236	0.997	0.991	2.5229710267817e-135
"FTL"	7.4221565221569e-139	-0.828567907939305	0.981	1	1.75244537644646e-134
"OSER1"	1.13127509699717e-138	1.25032655401383	0.957	0.747	2.67105363152002e-134
"GSDMD"	1.3485536300864e-138	-0.792192429944015	0.164	0.761	3.18406997599699e-134
"RAE1"	7.75413591333376e-138	0.809678179206193	0.991	0.847	1.83082903049723e-133
"RYBP"	1.23484763910319e-137	0.867715597447706	0.958	0.606	2.91559876068655e-133
"CYBA"	1.09866220967248e-136	-0.733682586375631	0.964	0.997	2.59405134325769e-132
"PTBP1"	1.57267911571556e-136	0.847922328190636	0.98	0.826	3.71325266011602e-132
"SNF8"	1.99510953308627e-136	-0.741922939033443	0.802	0.986	4.71065311856999e-132
"DFFA"	4.03002532877241e-136	-0.878891296914084	0.518	0.936	9.51529280376453e-132
"CD47"	5.99581171255979e-136	-0.880006278461194	0.985	1	1.41567110345249e-131
"PARP1"	1.34230935736425e-135	-0.811782229711776	0.768	0.984	3.16932662367274e-131
"PRKCI"	3.10234179700612e-135	-0.81976179199278	0.76	0.983	7.32493921691116e-131
"ATF3"	8.74132611513944e-135	1.56978167864729	0.743	0.14	2.06391450904557e-130
"UTP23"	1.44378603776027e-134	0.871933354931606	0.957	0.631	3.40892321375578e-130
"SEC61G"	1.51800453067346e-134	0.498665044683595	1	1	3.5841604973731e-130
"CCS"	2.63287995897799e-134	-0.694383290072052	0.156	0.757	6.21649287114294e-130
"GSTO1"	2.89719226568969e-134	-0.827861425475446	0.574	0.952	6.84056065851992e-130
"CTXN1"	3.44140494184619e-134	-0.842012135561391	0.318	0.868	8.12550120819304e-130
"RPL13"	7.82736327247484e-134	-0.410498746179628	1	1	1.84811874226404e-129
"TNNT1"	7.92139904379287e-134	-0.76072347138255	0.764	0.983	1.87032152822994e-129
"EIF5A"	1.81492684969449e-133	0.671050629668836	0.999	0.996	4.28522378481367e-129
"COMTD1"	2.15629392224899e-133	-0.755238180420096	0.24	0.826	5.0912255798221e-129
"SDHAF2"	5.6075569753235e-133	0.824973014193239	0.96	0.711	1.32400027744363e-128
"NOP58"	8.25522728309095e-133	0.74994049271899	0.999	0.906	1.9491417138106e-128
"NOP16"	1.02188098563832e-132	0.873410004514405	0.973	0.806	2.41276319519064e-128
"RRBP1"	1.08172881582647e-132	-0.849161245858564	0.4	0.904	2.55406990704788e-128
"EIF1"	1.29770511244891e-132	0.524875777077479	1	1	3.06401154100313e-128
"SOX17"	1.60228400086176e-132	-0.951158616222217	0.233	0.779	3.7831527544347e-128
"ATG101"	2.076877108692e-132	0.71684395274076	0.995	0.926	4.90371454133268e-128
"TSPO"	2.58078389091077e-132	-0.817782112523771	0.652	0.977	6.09348884482941e-128
"LSM8"	3.4006597763752e-132	-0.818141644232539	0.505	0.939	8.02929779799948e-128
"LYPLA1"	3.67735404489096e-132	-0.77400886503755	0.682	0.98	8.68260063539205e-128
"SARNP"	1.12153209246399e-131	0.771143780905693	0.994	0.886	2.64804942351673e-127
"RPP30"	4.28567318038544e-131	0.824613207467614	0.952	0.621	1.01189029462081e-126
"BLOC1S1"	9.71509369813885e-131	-0.743543457778771	0.728	0.981	2.29383077306756e-126
"HLTF"	3.36254583585281e-130	-0.968364153649492	0.495	0.907	7.93930697303206e-126
"SCARA3"	9.46548309698704e-130	-0.909597265081299	0.335	0.858	2.23489521402961e-125
"TIPARP"	1.588652226869e-129	0.981679040958481	0.793	0.22	3.75096677286039e-125
"TTC28-AS1"	1.72264810657158e-129	0.881318479641589	0.861	0.359	4.06734444442617e-125
"PPDPF"	2.120881654345e-129	-0.82875308121598	0.894	0.999	5.00761367407397e-125
"EMX2"	3.98899387933248e-129	-0.920340183004133	0.491	0.926	9.41841344849191e-125
"SIPA1"	4.56585117273175e-129	-0.679789550001295	0.106	0.689	1.07804312039369e-124
"TRA2A"	1.8049358744268e-128	1.10161116434298	0.866	0.459	4.26163409310911e-124
"RPS16"	2.77574702143867e-128	0.352700450649866	1	1	6.55381629231884e-124
"SLIRP"	3.55903188315854e-128	0.5239411730022	1	0.997	8.40323017932563e-124
"PLD3"	8.81583607246296e-128	-0.765067942924642	0.853	0.99	2.08150705506923e-123
"NDUFS2"	1.00524690467049e-127	-0.798668567234615	0.594	0.946	2.37348846661748e-123
"BEX4"	1.17961497107546e-127	-0.87272618325766	0.385	0.88	2.78518890820626e-123
"DIPK1B"	2.66922498478199e-127	-0.732027280158715	0.093	0.666	6.30230711156876e-123
"TTC3"	3.09610230317066e-127	-0.819492465029066	0.914	0.997	7.31020714801624e-123
"EMC8"	3.38380306259496e-127	0.736491203530619	0.972	0.738	7.98949741109296e-123
"PPP1R14A"	4.19932871251363e-127	-0.928730082393126	0.362	0.865	9.91503502311593e-123
"ATP5MD"	4.65063337903371e-127	0.413681379580991	1	1	1.09806104712365e-122
"GPX4"	4.93209565077727e-127	-0.569191535559825	0.999	1	1.16451710410502e-122
"MLEC"	7.76488698694326e-127	-0.73856219906063	0.831	0.991	1.83336746648717e-122
"KHDRBS1"	8.68643919683658e-127	-0.71681474119344	0.86	0.99	2.05095515876509e-122
"CTSA"	1.61184275316431e-126	-0.754564804814484	0.614	0.968	3.80572192449626e-122
"TUBGCP2"	1.94826497409355e-126	-0.747631371167548	0.625	0.957	4.60004843033229e-122
"TP53INP1"	3.89915934094832e-126	-0.846872476797051	0.086	0.651	9.20630511991307e-122
"PCBD1"	5.92505555710531e-126	-0.755966773572293	0.71	0.973	1.39896486758814e-121
"RPL26L1"	8.71860858446296e-126	0.673308294752492	0.987	0.864	2.05855067287755e-121
"NMRAL1"	1.19870770999481e-125	-0.703907389419713	0.141	0.716	2.83026877406874e-121
"EIF4EBP1"	1.42317747207077e-125	-0.875764598992381	0.85	0.983	3.36026432930629e-121
"RTN4"	2.14823837783163e-125	-0.761349273297049	0.854	0.993	5.07220563389826e-121
"HNRNPA2B1"	3.26916136063691e-125	-0.615102341467039	0.999	1	7.7188168885998e-121
"CSDE1"	1.37516110744633e-124	-0.580823442283468	0.974	1	3.24689289079153e-120
"BCL7C"	1.43787446349415e-124	-0.758529188348915	0.473	0.926	3.39496539575603e-120
"LHX1"	1.93837069512055e-124	-0.990391883725371	0.317	0.825	4.57668704824913e-120
"TCEAL4"	3.47421643867789e-124	-0.717530073577827	0.802	0.99	8.20297243336237e-120
"ARF4"	5.2978237733246e-124	0.758530885611457	0.991	0.932	1.25086917111967e-119
"RND3"	7.03687387830588e-124	1.0696055473975	0.972	0.809	1.6614762914068e-119
"ADM"	1.06612379870102e-123	1.67035840310602	0.662	0.071	2.51722490111297e-119
"SPEN"	1.14625199215649e-123	0.803245148499304	0.992	0.903	2.70641557868069e-119
"ADD3"	5.10746053501224e-123	-0.762524198489391	0.366	0.874	1.20592250692174e-118
"MAL2"	7.04468990821819e-123	-0.782047283596483	0.919	0.997	1.6633217342294e-118
"VAV3"	7.49214424521679e-123	-0.969087145822728	0.378	0.858	1.76897017773814e-118
"ANKRD1"	9.00406099882487e-123	1.35304231887936	0.7	0.111	2.12594884243254e-118
"PA2G4"	9.09412753663038e-123	0.570157304641338	1	1	2.1472144526738e-118
"DNAJC10"	9.19879153425413e-123	-0.729544046709031	0.24	0.792	2.17192666915274e-118
"SNAPC1"	9.31471968209519e-123	1.22607617011664	0.873	0.457	2.1992984641395e-118
"TSHR"	1.84765259715183e-122	-0.847862453365962	0.049	0.588	4.36249254713517e-118
"FAM217B"	1.35927442750464e-121	-0.695306982232259	0.147	0.709	3.2093828507812e-117
"ALKBH7"	3.92796732360788e-121	-0.756836948416402	0.509	0.916	9.27432364777058e-117
"ZNF408"	5.68548342863156e-121	0.826895796299652	0.8	0.285	1.3423994923342e-116
"TLN1"	6.93551829123159e-121	-0.755620612586614	0.749	0.959	1.63754522374269e-116
"RESF1"	8.11377355312517e-121	-0.790821562149253	0.198	0.751	1.91574307362838e-116
"MAT2A"	1.6741584270147e-120	-0.79564849253448	0.477	0.929	3.95285546202441e-116
"ZNF706"	1.71756684280535e-120	-0.760580919729367	0.688	0.984	4.05534707254772e-116
"HNRNPU"	2.62275638889541e-120	-0.66624850429032	0.988	0.999	6.19259010982095e-116
"FLNA"	4.17579534275343e-120	-0.772881750576168	0.754	0.973	9.85947038377512e-116
"LGR4"	1.15618426413986e-119	-0.85028553831464	0.298	0.805	2.72986666606063e-115
