"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"
"FAM217B"	2.38454261538972e-263	-0.720787768717532	0.067	0.712	5.63014356919666e-259
"SLC50A1"	6.61724637453549e-263	-1.2149614121152	0.325	0.983	1.56239804149157e-258
"CARHSP1"	1.14999979371e-262	-1.03576584613164	0.198	0.927	2.71526451292868e-258
"ANTKMT"	2.02984444714981e-262	-0.941647928988557	0.163	0.89	4.79266572416542e-258
"ADGRL2"	5.62579580957258e-262	-0.780702486273117	0.111	0.807	1.32830664859818e-257
"AURKAIP1"	9.22479111801633e-262	-1.23824706540909	0.985	1	2.17806543087484e-257
"TRAPPC1"	1.49040520916747e-260	-1.19263805970664	0.311	0.973	3.51899573936532e-256
"EEF1A1"	1.72825962296382e-260	-1.03835668693627	1	1	4.08059379577989e-256
"JUNB"	1.29338759252747e-259	2.16847146289087	0.997	0.807	3.05381744471662e-255
"INTS4"	4.19838135568545e-259	-0.877540577747477	0.161	0.896	9.91279821890892e-255
"TRIM56"	7.0672219259248e-259	-0.682583676126115	0.076	0.741	1.6686417689301e-254
"ATP5F1A"	7.60848973300775e-259	-1.2793423809807	0.732	1	1.79644051086046e-254
"KLF10"	2.86551114144901e-258	2.22054834184893	0.991	0.17	6.76575835607527e-254
"METTL23"	1.06208453429319e-257	-0.989615690647741	0.182	0.905	2.50768779391966e-253
"SLC25A13"	1.16988194567056e-257	-0.817978141572994	0.143	0.861	2.76220826192276e-253
"MFSD10"	3.06130907428754e-257	-0.983515684993516	0.194	0.929	7.22805685530031e-253
"GATA2"	3.38007629355845e-257	1.86842222948631	0.983	0.143	7.98069813672086e-253
"EFNA5"	1.88978876088386e-255	-0.736248805245796	0.089	0.759	4.46198024332287e-251
"UBAC1"	2.16346691393048e-255	-0.996331716140228	0.228	0.931	5.10816173048126e-251
"TPT1"	2.54444226288988e-255	-0.99772758319941	1	1	6.0076826269093e-251
"MRPL55"	3.12027090206778e-255	-1.01282948651248	0.214	0.936	7.36727162687224e-251
"CEP70"	7.62813243717455e-255	-0.853782479966474	0.129	0.828	1.80107834974128e-250
"TAF9"	7.76948069189195e-255	-1.00389523139747	0.211	0.921	1.83445208616261e-250
"ID1"	1.2954944490244e-254	1.91357209774437	1	0.998	3.05879194359151e-250
"RPL39L"	3.12625697634598e-254	-1.01182625141633	0.213	0.932	7.38140534685048e-250
"RFXANK"	1.37604222962556e-253	-0.702204657633857	0.045	0.629	3.24897330836892e-249
"NFKBIA"	1.97716554082062e-252	2.46047586803707	0.998	0.903	4.66828555843156e-248
"AP2M1"	5.09744850340194e-252	-1.18581980812212	0.878	1	1.20355856613823e-247
"MT1F"	1.43328338727285e-251	1.83838213467989	0.999	0.504	3.38412540568993e-247
"TM7SF2"	2.53277075695663e-251	-1.23186659485474	0.294	0.965	5.9801250342503e-247
"SLC35F5"	6.27105505998815e-251	-0.855759311608152	0.144	0.859	1.4806588102138e-246
"ANAPC5"	6.59742074650344e-250	-0.926919381512908	0.206	0.927	1.55771701245693e-245
"SLC25A4"	1.07753346839691e-249	-0.838222716322049	0.155	0.859	2.54416427223194e-245
"ATF4"	1.40311641011316e-249	1.28843823126901	1	0.977	3.31289815591818e-245
"IL10RB"	4.31653324454204e-249	-0.676383646000656	0.061	0.674	1.01917666436882e-244
"CYP51A1"	6.34467763728461e-249	-1.09194333447095	0.239	0.944	1.49804183693927e-244
"TTC14"	1.06600766855448e-248	-0.669403569371053	0.063	0.681	2.51695070622398e-244
"HERC2"	1.40905695406925e-248	-0.661472814760336	0.055	0.656	3.32692437425291e-244
"DYNC1H1"	2.11452467433925e-248	-1.16252887584492	0.302	0.975	4.99260420858239e-244
"EGFR"	2.18433577842202e-248	-0.725886287732896	0.097	0.768	5.15743520643222e-244
"HDGFL2"	3.43917159314555e-248	-0.760725204112055	0.082	0.724	8.12022804857595e-244
"PPP1R14A"	3.71241706481086e-248	-1.18787547891575	0.26	0.952	8.76538793172492e-244
"RPL3"	5.05081065355239e-248	-0.856362967728862	1	1	1.19254690341025e-243
"DUS1L"	7.83468759286683e-248	-0.984913449635012	0.227	0.942	1.84984808755179e-243
"FDPS"	1.02148324173344e-247	-1.27658820407609	0.911	1	2.41182408205683e-243
"PARP9"	2.19606236813855e-247	-0.747967457436484	0.109	0.786	5.18512285741194e-243
"MAP9"	4.99175672466981e-247	-0.888955121011369	0.17	0.898	1.17860368026179e-242
"NDUFS8"	1.00925962842253e-246	-1.24388183573702	0.75	1	2.38296290866842e-242
"GCA"	1.56000546915947e-246	-0.7038188021108	0.053	0.639	3.68332891323243e-242
"IL18"	3.69925476289995e-246	-0.893191914817606	0.089	0.734	8.73431042068308e-242
"ABHD17A"	5.73102663760289e-246	-0.752194771146502	0.117	0.807	1.35315269940442e-241
"TMED4"	7.5924188015493e-246	-1.05037003111779	0.278	0.969	1.7926460032338e-241
"BRI3"	3.25016291017914e-245	-1.14106444560836	0.758	0.992	7.67395964722397e-241
"VGLL4"	3.62629753412194e-245	-0.760099911258323	0.128	0.819	8.56205110781532e-241
"PPFIBP1"	4.18329070144836e-245	-1.35997764057002	0.769	0.996	9.87716767518973e-241
"BEX4"	9.97271062128966e-245	-1.18029013755095	0.299	0.973	2.3546567047927e-240
"HSPE1"	3.02866463200071e-244	-1.15723339921396	0.989	1	7.15098006261688e-240
"KLHDC2"	3.34559976816897e-244	-0.746787709758637	0.109	0.782	7.89929561262376e-240
"FADS1"	3.47099465770793e-244	-1.07840228078459	0.292	0.969	8.1953654863142e-240
"PPP1R35"	6.11587753546866e-244	-0.789829318905681	0.116	0.797	1.44401984489951e-239
"ZNF706"	6.93839966675267e-244	-1.19902498436551	0.478	0.986	1.63822554531697e-239
"TRA2B"	1.37456461257402e-243	1.44618801611213	0.999	0.925	3.24548450674851e-239
"NBDY"	3.63338535131178e-243	-1.20059412887939	0.697	1	8.57878615298224e-239
"FTX"	4.43402910535584e-243	-0.749698055619687	0.095	0.759	1.04691861206557e-238
"TAF1D"	6.55196010024972e-243	1.48010740475508	0.997	0.79	1.54698329926996e-238
"PPP1R15A"	1.25326034417768e-242	1.54251577684886	0.987	0.266	2.95907299863792e-238
"DDIT3"	1.478912307887e-242	1.76975680120552	0.994	0.66	3.491859850152e-238
"SNHG4"	3.23660291748781e-242	-0.705314103578724	0.049	0.631	7.64194314848046e-238
"WIPI2"	3.44574323083927e-242	-0.845600232714526	0.168	0.873	8.1357443423346e-238
"SNHG6"	4.56460682347907e-242	1.17194103877409	1	1	1.07774931709164e-237
"TSPAN14"	1.79449540569378e-241	-0.689287307449769	0.097	0.763	4.23698310238359e-237
"BRD2"	7.34627448428558e-241	1.36470357651328	0.997	0.846	1.73452886848467e-236
"EID2"	1.35385902537492e-240	1.74255732795021	0.995	0.849	3.19659654481272e-236
"FIBP"	8.28129018831149e-240	-1.14256328347924	0.64	0.988	1.95529542636223e-235
"TKT"	1.08349873583503e-239	-1.14550919717199	0.907	1	2.55824886518009e-235
"SNHG12"	1.16117351138102e-239	1.6159272320703	0.961	0.17	2.74164677772173e-235
"DFFA"	1.61835466673488e-239	-1.05078500036209	0.331	0.977	3.82109720362772e-235
"EPN2"	1.84523445668873e-239	-0.816505582866541	0.17	0.886	4.35678307568776e-235
"EIF5"	2.31592489525544e-239	1.26869772025	1	0.985	5.46813027018762e-235
"ZNF593"	7.21202159583585e-239	-0.916626414992447	0.196	0.905	1.7028304189928e-234
"MANSC1"	1.03404838201144e-238	-0.626065212651488	0.052	0.629	2.4414916347672e-234
"HLTF"	2.61242723395921e-238	-1.23731355986805	0.504	0.992	6.1682019421011e-234
"ID2"	2.18377842369097e-237	1.83592448868846	0.997	0.834	5.15611923617675e-233
"C15orf40"	2.45089339462044e-237	-0.678611769906208	0.083	0.714	5.78680439403833e-233
"KLK15"	7.05793953689998e-237	1.30895740428168	0.912	0.017	1.66645010405745e-232
"PLCD3"	1.36007116673958e-236	-0.783928085012673	0.119	0.782	3.21126403178883e-232
"PEX2"	1.56445510714921e-236	-0.697060961822004	0.069	0.666	3.69383495349001e-232
"RRP1"	1.92749228988471e-236	-0.802689838616847	0.134	0.815	4.55100204564678e-232
"AC095055.1"	2.42759641845151e-236	1.22982975816224	0.913	0.021	5.73179790360587e-232
"RPLP0"	2.79139981196973e-236	-0.910834421654957	1	1	6.59077409604172e-232
"MORF4L2"	3.02913125251158e-236	-1.01879516203452	0.986	1	7.15208180030509e-232
"AIMP2"	3.9741479968568e-236	-0.936340514942884	0.187	0.88	9.38336083537858e-232
"NECTIN3"	1.22525678655518e-235	-0.983224979078895	0.198	0.907	2.89295379873544e-231
"SQLE"	9.31296687856727e-235	-1.05434040885396	0.25	0.946	2.19888460969852e-230
"COPG1"	1.3150439400971e-234	-0.773937578230135	0.147	0.826	3.10495024696325e-230
"OPHN1"	3.64168978001509e-234	-0.722823944836593	0.111	0.77	8.59839373959362e-230
"TRPS1"	3.74060099563625e-234	-0.739412991219525	0.127	0.805	8.83193301079676e-230
"FAM162A"	4.2254630380181e-234	-1.1047634050495	0.966	1	9.97674077906453e-230
"POLD4"	4.38829204992032e-234	-0.718942024143896	0.088	0.716	1.03611963590669e-229
"CASP6"	6.20696367768453e-234	-0.695391358956042	0.08	0.695	1.46552619393809e-229
"OSER1"	1.51180655601699e-233	1.41094030347275	1	0.828	3.56952645941172e-229
"CORO1B"	2.97999923956371e-233	-0.996456891924353	0.247	0.936	7.03607620453387e-229
"ARPC1A"	3.18634733023644e-233	-1.06664644402265	0.803	0.996	7.52328468142125e-229
"PKN1"	3.31442054506762e-233	-0.939883521597122	0.227	0.931	7.82567834895915e-229
"MPST"	3.86492074372498e-233	-0.680283806950751	0.064	0.653	9.12546436800904e-229
"ISCA2"	7.05488126710674e-233	-0.827401257152881	0.156	0.844	1.66572801597657e-228
"DYNLT1"	1.1919019019942e-232	-1.13615295865709	0.717	0.992	2.8141995807985e-228
"LAMTOR1"	1.93561051825625e-232	-1.10682141702005	0.554	0.986	4.57016999465483e-228
"EFNA1"	5.3411758405439e-232	1.93786555121593	0.962	0.214	1.26110502771082e-227
"ARL2"	1.56137680730497e-231	-0.848146818098924	0.149	0.832	3.68656677972778e-227
"TUBA1A"	2.48718635787443e-231	-1.01379955995194	0.175	0.863	5.87249570957731e-227
"VAV3"	3.445908162006e-231	-1.13808978306057	0.239	0.917	8.13613376131237e-227
"CLPP"	5.91027465438941e-231	-0.812353833160945	0.148	0.824	1.39547494864788e-226
"WAC-AS1"	1.25304367152185e-230	-0.666392762001079	0.058	0.635	2.95856141283024e-226
"FDFT1"	3.66743557018288e-230	-1.12312132844589	0.311	0.946	8.65918212475879e-226
"MAL"	3.8386126393631e-230	-1.01093888649649	0.141	0.807	9.06334830280022e-226
"CRTAP"	4.49858151213581e-230	-0.778779884746359	0.161	0.855	1.06216008083039e-225
"CSRNP1"	1.38832357978474e-229	1.29122377484573	0.942	0.108	3.27797080422975e-225
"CPNE3"	2.76394617938459e-229	-0.934986052365331	0.242	0.932	6.52595332414495e-225
"GNAI2"	3.79700049755799e-229	-1.0868200451054	0.694	0.99	8.96509787478417e-225
"GIPC1"	3.91144131824415e-229	-0.898356494174605	0.209	0.903	9.23530409650625e-225
"CLDN7"	4.99054019293048e-229	-1.09847212190433	0.608	0.986	1.17831644495282e-224
"DTD1"	9.64165151212058e-229	-0.996294058008534	0.264	0.936	2.27649033852679e-224
"TCEAL4"	9.80622497223926e-229	-1.103661815175	0.845	0.998	2.31534777819541e-224
"MANF"	3.03852627024624e-228	-1.08008606063267	0.464	0.983	7.17426437667839e-224
"DDX56"	4.80091216789365e-228	-0.843907223399442	0.203	0.911	1.13354337196137e-223
"USP14"	1.32625507564196e-227	-0.982766796992586	0.755	0.998	3.13142085909824e-223
"NTHL1"	1.45348744633489e-227	-1.16024759665879	0.576	0.992	3.43182920954132e-223
"ANXA11"	2.17769064356984e-227	-1.10266968721998	0.56	0.99	5.14174537853275e-223
"ERLEC1"	2.24446797254433e-227	-0.708927787378019	0.126	0.79	5.29941332997441e-223
"HES1"	2.96443784533091e-227	2.02572336494782	0.972	0.299	6.99933419661081e-223
"YDJC"	4.03923526795383e-227	-0.868691891012647	0.19	0.884	9.5370383911658e-223
"PRSS8"	9.92049431592603e-227	-0.631781467772623	0.085	0.707	2.34232791293329e-222
"PRPF38B"	1.47677115564385e-226	1.2497436294444	0.997	0.876	3.48680437559069e-222
"SKAP2"	2.19362449480944e-226	-1.05823845101667	0.456	0.988	5.17936679469456e-222
"MAL2"	1.75107103707673e-225	-1.09468527825468	0.873	1	4.13445382564187e-221
"MARCH3"	2.81965135600494e-225	-0.791357115438054	0.117	0.761	6.65747881666326e-221
"RER1"	6.42631948599428e-225	-1.08163598834632	0.758	1	1.51731829383811e-220
"NDUFV2"	1.70832375150071e-224	-0.938842219989826	0.989	1	4.03352320966832e-220
"HSPA8"	2.60659016598743e-224	-1.22279770522225	0.952	0.998	6.15442004091293e-220
"HYAL2"	3.9075752300606e-224	-0.677140742414628	0.069	0.649	9.22617587569608e-220
"NDUFB10"	5.60913993059969e-224	-0.874681866992103	0.998	1	1.32437402901389e-219
"FBXL15"	6.88298320568272e-224	-0.792031074581184	0.156	0.836	1.62514116469375e-219
"LAMTOR5"	8.66158145724651e-224	-1.00278521465562	0.821	0.996	2.04508599787047e-219
"PODXL2"	1.06372218182802e-223	-0.689281606038384	0.093	0.716	2.51155444351413e-219
"KIAA0100"	2.29133724972861e-223	-0.71094834614058	0.156	0.844	5.41007638033421e-219
"TRA2A"	1.17478982111015e-222	1.38891766092102	0.982	0.324	2.77379624662316e-218
"ODF2L"	2.2650301386982e-222	-0.671792803544546	0.091	0.701	5.34796266048033e-218
"PUF60"	3.20289429871451e-222	-1.03586137690616	0.439	0.971	7.56235372869483e-218
"CTSA"	3.26231625610321e-222	-0.943658157450102	0.271	0.959	7.70265491228528e-218
"SNAPC1"	3.42399804619273e-222	1.69138602068373	0.973	0.297	8.08440178686565e-218
"LAMTOR4"	9.95582167446599e-222	-1.02925918508427	0.884	0.998	2.35066905555817e-217
"ORAI2"	1.29335284294713e-221	-0.656870532339813	0.072	0.658	3.05373539748248e-217
"CARS"	2.33873974540263e-221	-0.735243597077493	0.136	0.793	5.52199841287015e-217
"MARCKSL1"	3.24821635541898e-221	-1.10722181935933	0.957	1	7.66936363677975e-217
"STK17A"	3.93266883818914e-221	-0.981080788197904	0.215	0.89	9.28542439384838e-217
"HDAC8"	4.97762432635423e-221	-0.688692227574212	0.139	0.801	1.1752668796955e-216
"MTHFD2"	1.54683808284694e-220	-1.16379841476625	0.487	0.973	3.65223939740991e-216
"RBCK1"	4.24239512339724e-220	-0.770340928374863	0.122	0.77	1.00167191258532e-215
"TAF15"	4.44598981256e-220	-0.696901471065497	0.107	0.739	1.04974265464354e-215
"PWP1"	6.40376417419822e-220	-0.776210172294955	0.155	0.819	1.51199275916994e-215
"EPB41L4A-AS1"	9.24325373833801e-220	1.23773075458973	0.995	0.643	2.18242464015899e-215
"NAA10"	1.28983796410006e-219	-1.10291535042009	0.597	0.994	3.04543641703666e-215
"MFN1"	1.54062503919865e-219	-0.834308515922094	0.207	0.89	3.63756978005194e-215
"KRT7"	2.77351590462497e-219	-1.24318626646912	0.99	1	6.54854840241002e-215
"BMP7"	3.41067679826691e-219	-1.2935050366764	0.762	0.99	8.05294898838799e-215
"CCNI"	5.06718306553411e-219	-1.03550878109545	0.983	1	1.19641259360326e-214
"SLC30A1"	5.61301275717062e-219	1.61022763754031	0.964	0.21	1.32528844209555e-214
"SLC48A1"	6.44364957441074e-219	-0.859288077848133	0.191	0.88	1.52141010101412e-214
"SHARPIN"	9.28166350111115e-219	-0.810512599197185	0.171	0.853	2.19149356924735e-214
"LENG8"	1.04053092550523e-218	-0.663827461745736	0.12	0.784	2.4567975682104e-214
"CD24"	4.41752052759464e-218	-1.2875929386625	0.876	0.994	1.04302077177037e-213
"PDCD6"	5.24088546476828e-218	-0.927783297370732	0.953	1	1.23742546708644e-213
"NRBP1"	1.91354789011512e-217	-0.80763531797924	0.193	0.867	4.51807792335082e-213
"SLC25A5"	1.91919007784032e-217	-0.930513591798861	1	1	4.53139969278878e-213
"ANKRD1"	4.27052332554674e-217	1.36572661068316	0.906	0.062	1.00831326239484e-212
"PRKAG2"	9.17899842915836e-217	-0.926977787523332	0.199	0.873	2.16725331910858e-212
"IMMT"	1.08143267681866e-216	-0.855103772842174	0.208	0.886	2.55337069323654e-212
"EPHA2"	2.11623149825208e-216	1.24589278050205	0.997	0.931	4.99663419052299e-212
"PARD6A"	4.11006897816158e-216	-0.617590921993022	0.046	0.573	9.7042838643373e-212
"ERG28"	6.17999289824219e-216	-0.891229852848793	0.275	0.94	1.45915812320396e-211
"PPA1"	6.61468080689376e-216	-0.909157452969029	1	1	1.56179228531568e-211
"ZDHHC12"	2.88409381951763e-215	-0.688902431972017	0.13	0.782	6.80963391726307e-211
"CXCL1"	3.01953718446746e-215	1.86732785101863	0.964	0.17	7.12942924624613e-211
"USP33"	4.65305399864982e-215	-0.894254468299445	0.249	0.932	1.09863257962121e-210
"VPS28"	7.243364403133e-215	-1.05851719887014	0.333	0.954	1.71023076922373e-210
"ATR"	7.61861392965667e-215	-0.770605408538619	0.175	0.855	1.79883093493124e-210
"ATIC"	8.52542682210771e-215	-0.83370630612516	0.219	0.909	2.01293852696785e-210
"RNH1"	1.10567475683706e-214	-1.01613427708183	0.381	0.969	2.61060866836797e-210
"BEX2"	1.37596560420156e-214	-1.14603141567987	0.631	0.992	3.2487923880803e-210
"PFDN2"	1.44758103425959e-214	0.981623782454726	1	1	3.41788357999032e-210
"PMVK"	1.88470059668009e-214	-0.808705357024083	0.194	0.869	4.44996657882136e-210
"ANXA7"	3.33477100509046e-214	-0.933396634528328	0.387	0.971	7.87372782011909e-210
"CAAP1"	3.39647870443267e-214	-0.727484527420627	0.13	0.772	8.01942586903598e-210
"BX890604.2"	4.54051870835347e-214	-0.649554773254213	0.104	0.728	1.07206187222934e-209
"PDHA1"	6.607356438165e-214	-0.755165798159964	0.144	0.784	1.56006292861514e-209
"DLX2"	7.41026898701938e-214	1.4529634733625	0.916	0.114	1.74963861052515e-209
"CLNS1A"	1.05406719708541e-213	-0.939825857326764	1	1	2.48875805903836e-209
"PRDX5"	1.52001941705359e-213	-0.896833449099612	0.998	1	3.58891784560522e-209
"SNHG8"	2.32871893557368e-213	1.16349934107299	1	0.996	5.49833827878302e-209
"BEX3"	7.82946167472107e-213	-1.01257947753257	0.986	1	1.84861419601839e-208
"CLK4"	9.69153690440021e-213	1.26119628118441	0.92	0.133	2.28826877849793e-208
"NPR1"	1.42187833713877e-212	-0.648395162014867	0.131	0.782	3.35719694181835e-208
"TRAK1"	1.78744945217857e-212	-0.76026230011005	0.178	0.857	4.22034690153883e-208
"CHCHD10"	7.42960437399853e-212	-1.10808295099933	0.906	0.998	1.75420388874479e-207
"HES4"	1.00064918922396e-211	-1.06922128194875	0.211	0.88	2.3626328006767e-207
"UBE2L6"	1.20857474651158e-211	-0.853166413501947	0.201	0.873	2.8535658339885e-207
"DTX3L"	1.86318487171977e-211	-0.786815230114109	0.181	0.849	4.39916580061755e-207
"MBP"	2.47126745346363e-211	-0.949364177822615	0.31	0.961	5.83490958437298e-207
"EIF3K"	3.41318679388809e-211	-0.867767208255106	0.997	1	8.05887533904916e-207
"SNCG"	4.21008633034652e-211	-0.900548063694546	0.169	0.83	9.94043483458118e-207
"EFR3A"	4.61480468477125e-211	-0.585895085630074	0.056	0.589	1.08960153412134e-206
"TCEA1"	4.99102609049119e-211	-0.994695329476709	0.943	1	1.17843117022587e-206
"CCNL1"	7.6003381227143e-211	1.29251471065048	0.994	0.886	1.79451583415407e-206
"USP48"	1.29232201779338e-210	-0.901434625309119	0.258	0.929	3.05130151621195e-206
"OXLD1"	6.44245288671412e-210	-0.591718832167426	0.046	0.562	1.52112755108207e-205
"CSDE1"	6.49631648414779e-210	-0.909029256271804	0.964	1	1.53384528507213e-205
"ATP5F1D"	1.66098314229169e-209	-1.02569403868474	0.869	1	3.9217472972649e-205
"MYO6"	1.67821922330763e-209	-0.738961657172598	0.156	0.811	3.96244340815165e-205
"KAZN"	1.74178092389481e-209	-0.893925675958152	0.243	0.921	4.11251893940804e-205
"FTL"	2.11487413255382e-208	-1.12742369801121	0.994	0.998	4.99342931437283e-204
"ATP5MC2"	4.79857387102919e-208	-0.886757179067069	0.998	1	1.1329912766887e-203
"HDLBP"	5.96754675947552e-208	-0.997841152213501	0.678	0.996	1.40899746537977e-203
"HMGN1"	9.38679702856073e-208	-0.794909748930211	1	1	2.21631664641347e-203
