"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"
"MT-ND2"	3.49943962421188e-289	-1.56589850181942	0.993	1	8.26252689672666e-285
"NMU"	2.18202881085932e-288	-1.92241271490577	0.655	0.994	5.15198822531995e-284
"CCNB1IP1"	3.49602640776776e-287	1.35127976032232	0.994	0.875	8.25446795138045e-283
"ATP5F1A"	8.52018579571701e-287	-1.08803740131999	0.793	0.995	2.01170106822674e-282
"GPX4"	8.1791536135628e-286	-0.87190627577737	0.998	1	1.93117995969831e-281
"CALR"	2.1615774072158e-285	-1.06018337588513	0.985	1	5.10370041617723e-281
"SLC25A3"	2.44774159525084e-285	-0.82852078824126	0.996	1	5.77936268054677e-281
"SNHG1"	2.35096049541745e-284	2.01187103673163	0.977	0.719	5.55085282573014e-280
"CNBP"	2.45555919437878e-284	0.891039154727953	1	1	5.79782081384773e-280
"RAI14"	9.07864015854179e-283	-1.21349300197595	0.85	0.999	2.1435577278333e-278
"EIF4G2"	1.80898089478398e-282	-0.969752308695933	0.993	1	4.27118479067445e-278
"TKT"	6.49653318407559e-282	-1.13849900014006	0.807	0.999	1.53389645009209e-277
"UQCRC1"	1.74626680176308e-281	-0.97488712026474	0.931	1	4.12311054564281e-277
"RPL13"	2.55397136504217e-281	-0.67548956570978	1	1	6.03018179000107e-277
"EEF1B2"	3.91145764656984e-281	-0.816676196122049	0.999	1	9.23534264931605e-277
"PDIA6"	9.54006761920764e-280	-1.07303324571404	0.901	0.997	2.25250536557112e-275
"HAGH"	1.3140633399623e-279	-1.10391590820266	0.18	0.918	3.10263495198498e-275
"ATP5MC1"	1.38388868738891e-279	-1.22828391358113	0.725	0.996	3.26749957979396e-275
"METRN"	1.49714284400354e-279	-1.37143939843913	0.35	0.953	3.53490396897677e-275
"FASN"	1.79248063702874e-279	-1.32944573269728	0.604	0.987	4.23222603208856e-275
"MT-CO2"	1.18747676692256e-278	-1.1590570910151	0.999	1	2.80375139438086e-274
"TMEM160"	1.22130886887799e-278	-1.19560666106444	0.474	0.981	2.88363237030782e-274
"COMTD1"	1.49993863765539e-278	-1.04903161233842	0.079	0.862	3.54150511736815e-274
"RPL23A"	1.53310782262875e-278	0.721259512021802	1	1	3.61982088000874e-274
"RPS15"	5.45180723408574e-278	0.552850397881406	1	1	1.28722620603998e-273
"SLC50A1"	3.13584020685666e-277	-1.21092987261991	0.439	0.977	7.40403231240926e-273
"MT2A"	3.63735517395124e-277	2.97683405335776	0.993	0.84	8.58815930121627e-273
"GSDMD"	8.17931886620936e-277	-1.02887326787592	0.085	0.863	1.93121897750069e-272
"AURKAIP1"	2.20133838214165e-276	-0.98030689798886	0.984	1	5.19758005407465e-272
"DCDC2"	6.42320005911688e-276	-1.20143135547878	0.192	0.917	1.51658176595809e-271
"RSRC2"	1.10710660402665e-275	1.40713566276455	0.994	0.933	2.61398940276732e-271
"ANTKMT"	1.77198087181231e-275	-1.04387298675023	0.065	0.847	4.18382403643605e-271
"SQLE"	4.26271756263741e-275	-1.40591784734764	0.336	0.947	1.00647024371432e-270
"APRT"	5.67073845044499e-275	-1.04935929998275	0.833	1	1.33891805553457e-270
"HES4"	6.70455356861161e-274	-1.48041629986449	0.232	0.925	1.58301214308489e-269
"SIRT7"	1.32479604357838e-273	1.16200240928745	0.989	0.664	3.12797593849291e-269
"TIMM17A"	1.6348183140535e-273	0.884719925428271	1	0.982	3.85996952131172e-269
"TCEAL4"	3.65404505322388e-273	-1.06560804225083	0.75	0.998	8.6275657751669e-269
"ANXA11"	1.88199031646488e-272	-1.14568985565894	0.525	0.983	4.44356733620523e-268
"PFDN4"	4.11982685346057e-272	0.949453294695102	1	0.963	9.72732318370575e-268
"SNHG5"	2.38453599777147e-268	0.93724195506477	1	0.996	5.63012794433821e-264
"FAAP20"	4.41847143761113e-268	-1.05547007069997	0.786	0.998	1.04324529113436e-263
"TALDO1"	6.83913661891432e-268	-1.09534022798737	0.755	0.994	1.61478854709186e-263
"NDUFB10"	7.73153105482059e-268	-0.78068620089294	0.997	1	1.82549179735369e-263
"RPS29"	1.9512325734224e-267	-0.569748827253049	1	1	4.60705522910763e-263
"RPF2"	1.11781640009404e-266	1.12840657254868	0.993	0.788	2.63927630226204e-262
"RPL38"	1.36429381282107e-266	0.596322678180376	1	1	3.22123412145182e-262
"SYNE2"	1.98675501208542e-266	-1.34410021451764	0.498	0.963	4.69092725903488e-262
"PPP1R14A"	9.33742987659294e-266	-1.29058960724982	0.361	0.952	2.20466056816236e-261
"EDF1"	1.08135598089983e-265	-1.08626032041195	0.838	0.999	2.55318960650258e-261
"CYP51A1"	2.91868467786822e-264	-1.28084490554226	0.326	0.945	6.89130639291466e-260
"PFDN2"	3.32242489266033e-264	0.939077947743959	1	0.998	7.8445774140603e-260
"GATA2"	3.49742455452935e-264	1.50106859136851	0.908	0.226	8.25776911569925e-260
"DHCR24"	5.6876976355261e-264	-1.23556732289276	0.716	0.994	1.34292228872407e-259
"KRT7"	7.5048169796526e-264	-1.33378374338084	0.911	1	1.77196233706578e-259
"MT-ND4L"	9.16095725800999e-264	-1.26498642003262	0.514	0.985	2.16299361818874e-259
"SNHG6"	9.26790527225418e-264	0.935116299055038	1	1	2.18824511383193e-259
"SURF1"	9.71996978457346e-264	-1.07749409248085	0.563	0.978	2.29498206583564e-259
"RAB13"	2.60161278612291e-263	-1.12880489597354	0.717	0.993	6.1426679493148e-259
"DYNC1H1"	2.64695709270355e-263	-1.1700821817046	0.547	0.986	6.24973039158234e-259
"DBI"	1.74108482938581e-262	-0.80191748072609	0.994	1	4.11087539066284e-258
"PLD3"	5.36991812915213e-262	-1.07770388381067	0.739	0.996	1.26789136947411e-257
"TRHDE-AS1"	1.70134584919204e-261	-1.15553610011793	0.11	0.85	4.01704768452733e-257
"PDIA4"	6.77501102134974e-261	-1.09880296749437	0.444	0.959	1.59964785225089e-256
"TUBB"	7.3082225929714e-261	-0.879839343706754	0.995	1	1.72554443642648e-256
"SNRPE"	7.77923521631651e-261	0.862839143780584	1	0.999	1.83675522692449e-256
"LDHB"	8.11769422495775e-261	-0.68153871549155	1	1	1.91666878345477e-256
"PPDPF"	9.32623259462782e-261	-1.07562498390805	0.904	0.999	2.20201677791757e-256
"PRPF38B"	8.36341224987529e-260	1.20809560102485	0.99	0.844	1.97468526631805e-255
"KCNK15"	9.07405280884527e-260	-1.37300013056575	0.191	0.886	2.14247460869646e-255
"PRKDC"	4.19873849689578e-259	-1.03732933183782	0.853	0.999	9.91364146502062e-255
"CD9"	6.0708170615783e-259	-0.939367338023183	0.994	1	1.43338061640925e-254
"FDFT1"	6.12972214276374e-259	-1.2432541406858	0.444	0.952	1.44728869512795e-254
"BEX2"	2.49699062345423e-257	-1.21475487559554	0.5	0.968	5.89564456103777e-253
"ASS1"	2.60543517013625e-257	-1.20599450298578	0.421	0.957	6.15169298020869e-253
"HNRNPA2B1"	4.66082502940876e-257	-0.75400091561313	1	1	1.1004673976937e-252
"TPR"	8.82162374472385e-257	-1.04192165759439	0.638	0.992	2.08287358236675e-252
"BLOC1S1"	4.85193629766264e-256	-1.04158073215116	0.561	0.983	1.14559067924113e-251
"PSMC5"	1.45924924412847e-255	-0.880737845722999	0.938	0.999	3.44543339031173e-251
"DYNLT1"	1.73320537938292e-255	-1.04744470340009	0.669	0.993	4.09227122126101e-251
"CORO1B"	1.74670270486685e-255	-1.03642312204758	0.214	0.905	4.12413975646113e-251
"PPA1"	2.06158212536507e-254	-0.711914664126993	1	1	4.86760155619946e-250
"HMGN3"	8.38204431307259e-254	-1.01128513327423	0.873	1	1.97908448275957e-249
"BRIX1"	9.75430538407309e-254	1.1199739087913	0.997	0.946	2.3030890442335e-249
"RPL24"	1.69621556601793e-253	0.553499932801337	1	1	4.00493457292494e-249
"SF3B6"	7.24927232127275e-253	0.725923326888323	1	1	1.71162568777571e-248
"PRDX5"	1.42785020536885e-252	-0.746973844550529	0.997	1	3.3712971198964e-248
"NBDY"	1.53150162681155e-252	-1.00661052643475	0.72	0.989	3.61602849106475e-248
"PDRG1"	1.06733816645462e-251	1.10799179016959	0.951	0.457	2.52009214481599e-247
"PSIP1"	3.42350879148786e-251	-1.08539945416099	0.57	0.98	8.08324660758199e-247
"AGTRAP"	4.10893222539014e-251	-1.03507384874523	0.35	0.944	9.70159987736866e-247
"MFSD10"	4.38007125948726e-251	-1.00937209867148	0.263	0.919	1.03417862507754e-246
"CARHSP1"	4.93906356983228e-250	-1.0408218010125	0.38	0.95	1.1661622994731e-245
"EMX2"	2.51573474171634e-249	-1.19216922271521	0.45	0.954	5.93990129866645e-245
"AP2M1"	5.54504716150175e-249	-0.938114485667136	0.85	0.997	1.30924108530218e-244
"ECI1"	5.92763166112823e-249	-0.998338272659253	0.775	0.993	1.39957311150899e-244
"DHFR"	9.16173514137854e-249	-1.05049326546347	0.643	0.984	2.16317728423089e-244
"PARP1"	1.93051180048212e-248	-0.946957694150782	0.838	0.999	4.55813141211833e-244
"METTL26"	2.19904868959112e-246	-1.02359130020877	0.521	0.985	5.19217386099358e-242
"KHDRBS1"	4.95961120140485e-246	-0.941680559841669	0.823	0.998	1.1710138007637e-241
"RSL1D1"	9.4740954517701e-246	0.864430035807021	0.998	0.901	2.23692867711744e-241
"PDXK"	1.20915067532077e-245	-1.0563539131907	0.695	0.989	2.85492565949988e-241
"HMGB3"	8.48980191903718e-245	-1.09222246215533	0.533	0.967	2.00452713110387e-240
"NDUFV3"	1.45756333384147e-244	-1.03933822772228	0.477	0.97	3.4414527875331e-240
"AC095055.1"	5.90584360255228e-244	1.31683694013576	0.751	0.009	1.39442873299862e-239
"ATP5MC2"	1.54273465798823e-243	-0.708381665122656	0.986	1	3.64255080097601e-239
"TMED4"	2.18741510121546e-243	-1.01501798617363	0.544	0.97	5.16470579547982e-239
"LGALS3"	3.21490363115066e-243	-1.13301480702539	0.661	0.987	7.59070896350981e-239
"TNNT1"	3.66056036680493e-243	-0.961845384841582	0.768	0.994	8.64294908206313e-239
"CTXN1"	1.0532484433005e-242	-1.07923918250821	0.341	0.927	2.4868248994768e-238
"SNHG9"	4.97463756912333e-242	1.26226973757556	0.993	0.844	1.17456167644571e-237
"IFT57"	3.48847241911004e-241	-0.993118538247094	0.937	0.999	8.23663222876071e-237
"SOX17"	1.02434977177586e-240	-1.14650481852112	0.214	0.868	2.41859224613999e-236
"RBM39"	1.440909475825e-239	0.899558605761578	0.999	0.991	3.40213136337041e-235
"JPT1"	2.60248864429512e-239	-0.906612580844369	0.998	1	6.1447359380452e-235
"GSTO1"	4.50560526945973e-239	-1.00119160142538	0.516	0.966	1.06381846017214e-234
"YRDC"	4.58575628359023e-239	1.02336068196269	0.962	0.54	1.08274291611849e-234
"NAXE"	6.94083475971843e-239	-0.999094951262728	0.464	0.961	1.63880049511712e-234
"ATF4"	1.07269820463669e-238	1.13959052655229	0.992	0.969	2.53274773096768e-234
"SNHG29"	2.02531660938894e-238	0.807858679953342	1	1	4.78197504642823e-234
"DGUOK"	2.61671214788578e-238	0.847787861555341	0.998	0.933	6.17831905237311e-234
"RPL22L1"	1.51505990687428e-237	1.098741941323	0.998	0.922	3.57720794612086e-233
"LSM8"	1.81110510402691e-237	-1.00096575201685	0.479	0.967	4.27620026111794e-233
"SOX2"	4.90335026225087e-237	-0.979349711987881	0.144	0.843	1.15773003042005e-232
"RPS4X"	6.35797290633441e-237	-0.491731969899857	1	1	1.50118098291462e-232
"SDF2L1"	6.52575534895751e-237	-1.13263127906429	0.385	0.94	1.54079609544236e-232
"MANF"	1.5024670524011e-236	-1.10095701532163	0.636	0.984	3.54747495742423e-232
"GSTP1"	2.08867327205361e-236	-0.613740343585851	1	1	4.93156646264579e-232
"MAL2"	2.52285391437814e-236	-0.96222416101713	0.868	0.999	5.95671037723824e-232
"NASP"	7.86307656746704e-236	-0.990599092353623	0.854	0.997	1.85655100834464e-231
"WDR43"	1.27690490933554e-235	0.979423253883049	0.994	0.86	3.01490018143215e-231
"NEAT1"	1.64539705909383e-235	-1.23642077640904	1	1	3.88494699622643e-231
"MKI67"	2.28208449368459e-235	-1.26440642631519	0.643	0.979	5.38822969803869e-231
"NMRAL1"	3.22437879569848e-235	-0.8955619427196	0.097	0.804	7.61308077452367e-231
"ATP5PD"	7.884416328573e-235	-0.9328420442637	0.895	1	1.86158953933937e-230
"C19orf33"	8.14327247671347e-235	-0.878510121106151	0.936	0.998	1.92270806447682e-230
"POLR2I"	8.45542994818663e-235	-0.842390812453408	0.827	0.996	1.99641156506634e-230
"CACYBP"	8.84412554248101e-235	-0.821493229559889	0.959	1	2.08818648183519e-230
"RPS11"	2.72415501150089e-233	-0.621806915280228	1	1	6.43200239765475e-229
"PRKCI"	4.30290329482122e-233	-0.971291812428884	0.641	0.983	1.01595849694024e-228
"PDIA3"	2.36564553856369e-232	-0.914502433369577	0.855	0.992	5.58552568110274e-228
"PSAT1"	9.36172357340386e-232	-1.12618051270378	0.343	0.91	2.21039655291639e-227
"NDUFB7"	1.03992478896244e-231	-0.826431209092908	0.877	0.997	2.45536641921922e-227
"KCNQ1OT1"	1.28414781121834e-231	-1.42494459639102	0.437	0.947	3.03200139706762e-227
"PCBD1"	3.09197260701055e-231	-0.961601916972604	0.593	0.975	7.30045652241261e-227
"SCARA3"	3.69127283592984e-231	-1.07482897410375	0.184	0.852	8.71546429291393e-227
"TAF10"	6.35442785551099e-231	-0.938175809717964	0.699	0.984	1.5003439609647e-226
"FGF18"	7.65250215919975e-231	-1.12496190469438	0.367	0.942	1.80683228480865e-226
"CALM1"	1.17606363632706e-230	-0.765652057535042	0.973	1	2.77680385173183e-226
"KLF10"	1.58242691322588e-230	1.73251547625727	0.86	0.242	3.73626818481763e-226
"FLNA"	3.13767094889034e-230	-1.02839843058522	0.651	0.984	7.40835487742498e-226
"LYPLA1"	4.79487531512709e-230	-0.968981661151406	0.55	0.969	1.13211801065466e-225
"SON"	4.12592993735266e-229	0.729916188599363	1	0.995	9.74173317508337e-225
"DNMT1"	1.03706449702105e-228	-0.907192199586724	0.802	0.996	2.4486129839164e-224
"TTC3"	1.38570397428967e-228	-0.918793052040924	0.952	1	3.27178565369535e-224
"MRPL47"	1.55460498872691e-228	0.760505745893927	0.999	0.986	3.6705778388831e-224
"DDX21"	2.91851556184377e-228	0.7183884530217	1	0.995	6.89090709306933e-224
"ANXA5"	6.98084946580506e-228	-0.85347728896561	0.925	0.999	1.64824836737123e-223
"LAMTOR4"	2.90036543324234e-227	-0.887961449712606	0.834	0.997	6.8480528244285e-223
"RACK1"	2.78365190329354e-226	-0.502850938271753	1	1	6.57248050886637e-222
"RPP30"	4.33350510050415e-225	0.90782962051828	0.988	0.772	1.02318388928003e-220
"MED29"	1.49395825311913e-224	-0.907876517616441	0.523	0.964	3.52738483143958e-220
"CBR1"	2.32818188863355e-224	-0.999094951262728	0.428	0.945	5.49707025725268e-220
"DRAP1"	4.5772468151569e-224	-0.848231583763616	0.788	0.993	1.0807337455267e-219
"EIF4EBP1"	1.53934722687733e-223	-1.06114453811053	0.814	0.993	3.63455273738006e-219
"CLGN"	1.41608604889784e-222	-1.01041767917611	0.11	0.789	3.34352077005268e-218
"COL18A1"	2.1677597401172e-222	-1.02477868996989	0.384	0.931	5.11829752239071e-218
"PSMD2"	2.67016516042862e-222	-0.665065380900279	0.993	1	6.30452696028801e-218
"POLD2"	2.83099642236604e-222	-0.914201980320901	0.502	0.961	6.68426565284845e-218
"RSF1"	8.10101758741852e-222	0.762701775839319	1	1	1.91273126256539e-217
"TMEM223"	4.36849510889154e-221	-0.920067825797266	0.276	0.884	1.03144538016038e-216
"TSHR"	7.84752007915771e-221	-1.05730142566523	0.042	0.718	1.85287796588993e-216
"MRPL57"	1.02266557119928e-220	-0.929210371286396	0.388	0.938	2.41461568015861e-216
"HNRNPU"	1.21234718344687e-220	-0.77441131399464	0.993	1	2.8624729348364e-216
"AHNAK"	5.90873837854939e-220	-1.01914487225163	0.792	0.988	1.3951122185593e-215
"GMPS"	1.1605363315825e-219	-0.896279518115696	0.859	0.995	2.74014233249944e-215
"RGS10"	1.6546540247721e-219	-1.13304493269206	0.71	0.979	3.90680361788941e-215
"MT1F"	3.68926799365504e-219	1.55289299394133	0.903	0.439	8.7107306598189e-215
"LSM3"	1.18115907242218e-218	0.543418269354739	1	0.999	2.78883468589601e-214
"COX20"	1.30178546971799e-218	-0.877016518999534	0.681	0.992	3.07364567255115e-214
"NUDT16L1"	1.44344181580874e-218	1.11371717315347	0.953	0.635	3.40811047130601e-214
"LMO3"	1.52706416376032e-218	-0.86230624742293	0.018	0.687	3.60555119705448e-214
"PPIG"	6.79196837181306e-218	0.80781994637411	1	0.931	1.60365165226878e-213
"THRAP3"	8.70181842692573e-218	-0.884427139347304	0.707	0.987	2.05458634878143e-213
"NAE1"	9.35517464443806e-218	-0.903382843499267	0.504	0.974	2.20885028529827e-213
"ACTB"	8.24301134886221e-217	-0.617654459622561	1	1	1.94625740957986e-212
"VPS28"	1.0408299539341e-216	-0.952616573792841	0.399	0.918	2.45750360423381e-212
"NDUFA11"	1.4057689532768e-216	-0.792208382485591	0.862	0.999	3.31916107558186e-212
"TYMS"	2.25830565363207e-216	-0.929839792975144	0.824	0.989	5.33208547879067e-212
"DCBLD2"	3.37788136352262e-215	-0.994535886851295	0.599	0.966	7.97551568741325e-211
"TK1"	4.150399770098e-215	-0.942645263100926	0.615	0.976	9.79950889717839e-211
"SMC1A"	5.97262621384547e-215	-0.863316959518762	0.931	1	1.41019677535106e-210
"RRBP1"	7.01986572092397e-215	-0.951308738892503	0.299	0.906	1.65746049536736e-210
"TMPO"	1.53650574397971e-214	-0.943660013748865	0.799	0.991	3.62784371211048e-210
"PARP14"	1.60283367512633e-214	-0.996430207669099	0.52	0.957	3.78445059034078e-210
"UBE2T"	1.90768508351226e-214	-0.923716482151051	0.762	0.988	4.50423525068079e-210
"NECTIN3"	2.57598951614004e-214	-1.00928519799444	0.232	0.843	6.08216884655824e-210
"SNF8"	4.72919845524598e-214	-0.854537532666585	0.781	0.993	1.11661104726813e-209
"MGST1"	1.06692855229929e-213	-0.910855851022102	0.884	0.993	2.51912500483386e-209
"ID3"	1.16102223098695e-213	1.26673276387033	0.958	0.57	2.74128958958329e-209
"ALDH7A1"	1.74079021686025e-213	-0.901987684117501	0.495	0.941	4.11017978102873e-209
"MBP"	1.84682308051043e-213	-0.965428940395906	0.308	0.885	4.36053397539318e-209
"ADD3"	2.91158412065906e-213	-0.904704458091937	0.361	0.914	6.8745412672881e-209
"TXNIP"	8.60891382578074e-213	1.85944046344031	0.897	0.376	2.03265064340509e-208
"NPR1"	8.83364820651502e-213	-0.917203951881526	0.138	0.791	2.08571267804026e-208
"ZNRD2"	1.06662358511872e-212	-0.899341088230976	0.775	0.995	2.51840494682382e-208
"SNU13"	1.19459043619182e-212	0.621542046617528	1	1	2.8205474788925e-208
"ARL3"	1.2828569510728e-212	-0.840768580099146	0.821	0.994	3.02895354717798e-208
"TMEM100"	2.36356031876802e-212	-1.22540447023724	0.022	0.681	5.58060226864318e-208
"EIF4A1"	5.84905410589605e-212	0.664691925517837	1	1	1.38102016494312e-207
"EMC8"	1.0121213385282e-211	0.811555693595383	0.985	0.756	2.38971969239893e-207
"PRPF6"	1.02349716028625e-211	-0.877818103180473	0.366	0.913	2.41657914515185e-207
"NDUFS2"	3.71669259999712e-211	-0.909316560956661	0.584	0.959	8.7754828978532e-207
"ASAH1"	4.1869546494443e-211	-0.859426356210767	0.854	0.996	9.88581862280293e-207
"DUS1L"	2.54286196157978e-210	-0.923997985439259	0.391	0.936	6.00395137748603e-206
"HIST1H1C"	2.96081925647046e-210	-1.03325458405946	0.723	0.98	6.99079034645241e-206
"SRSF11"	4.87983797045862e-210	0.74640514428196	0.997	0.975	1.15217854320498e-205
"AGRN"	7.94147347133987e-210	-0.91086279211495	0.284	0.886	1.87506130131806e-205
"CKS1B"	9.32377030566435e-210	0.643763022882639	1	0.999	2.20143540687041e-205
"MTHFD2"	1.13736512514444e-209	-0.996123452538725	0.75	0.974	2.68543279697854e-205
"CCS"	1.6893722266414e-209	-0.776136139558003	0.118	0.774	3.988776764323e-205
"RPS2"	3.73265797331893e-209	-0.402814256042502	1	1	8.81317874080333e-205
"BEX4"	6.34265326292163e-208	-0.93292728469548	0.488	0.943	1.49756386190843e-203
"TFDP2"	7.34337010058884e-208	-0.887142239718465	0.656	0.97	1.73384311445003e-203
"ACAT2"	8.53564608587467e-208	-0.939924335933307	0.441	0.932	2.01535139733587e-203
"SSPN"	1.12272233241737e-207	-1.03214282758197	0.327	0.879	2.65085969907064e-203
"MRPS16"	1.09134340757258e-206	-0.751918144513243	0.853	0.994	2.57677091961962e-202
"UPK1B"	3.01622580268011e-206	-1.28501876152454	0.457	0.936	7.12161074270801e-202
"AAMDC"	4.17381487338779e-205	-0.864058476065278	0.849	0.995	9.85479429755592e-201
"UBXN4"	4.70012465279796e-205	-0.883246614616842	0.476	0.951	1.10974643177213e-200
"MZT2B"	1.90257561176729e-204	-0.692342637333225	0.965	0.999	4.49217127694375e-200
"HSPA1A"	2.16601519859782e-204	-1.06112085314882	0.56	0.941	5.11417848540932e-200
"TUBGCP2"	5.57234213505026e-204	-0.85344882711652	0.581	0.978	1.31568570150672e-199
"MICAL2"	4.28278639160861e-203	-0.960720635457852	0.188	0.813	1.01120869492271e-198
"QARS"	5.67788924711869e-203	-0.799967869209539	0.189	0.818	1.34060643013719e-198
"PPIC"	6.47767417137531e-203	-0.907960778319104	0.567	0.967	1.52944364860342e-198
"PKM"	7.54592114112282e-203	-0.531260578405912	1	1	1.78166744063051e-198
"NOP16"	1.95843985104216e-202	0.878208773298541	0.98	0.728	4.62407233229565e-198
"CTSA"	3.43911678940067e-202	-0.864336081179823	0.509	0.949	8.12009865145392e-198
"SMIM22"	3.76798756858707e-202	-0.897713644746648	0.34	0.893	8.89659544819093e-198
"MGST3"	5.27231556323869e-202	-0.815636312056035	0.876	0.994	1.24484642763629e-197
"DIPK1B"	4.58748177013036e-201	-0.812356908666869	0.078	0.724	1.08315032074548e-196
"MCM4"	5.89671264675808e-201	-0.975789042590467	0.36	0.884	1.39227282302605e-196
"LRRC45"	1.00765736650247e-200	-0.794109328434565	0.099	0.743	2.37917980804898e-196
