"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"
"NASP"	1.92969497932277e-09	0.404946420256147	0.91	0.772	4.556202815679e-05
"POLR2J"	2.98578345230947e-09	0.292318170755674	0.943	0.768	7.04973330924789e-05
"PPIB"	3.00751493392369e-09	0.274537875656084	1	1	7.10104351048722e-05
"GRN"	3.20478923885196e-09	0.309898796040699	0.962	0.897	7.56682787185337e-05
"CD151"	3.9056405356816e-09	0.323173111980572	0.991	0.955	9.22160786879782e-05
"PSME2"	4.30553838419431e-09	0.287400234353091	0.995	0.987	0.000101658066789212
"MT-ND4L"	4.56905629200668e-09	0.524981092809495	0.791	0.567	0.00010787998811057
"CYHR1"	4.73078095638339e-09	0.34231534024209	0.706	0.46	0.000111698469161168
"CPNE1"	4.98881228179744e-09	0.300487047944326	0.853	0.554	0.000117790846785519
"IFRD2"	5.90445072258756e-09	0.285107749115779	0.844	0.616	0.000139409986011015
"TCEA1"	7.13303490376195e-09	0.333975356422626	0.976	0.902	0.000168418087112723
"TIMM17B"	7.70876972185265e-09	0.264664087146522	0.815	0.585	0.000182011761902663
"GUK1"	7.90220108927735e-09	0.287319100606864	0.995	0.955	0.000186578869918928
"MRPL35"	8.07689678485604e-09	0.302472624900019	0.701	0.433	0.000190703609987236
"SRRM2"	8.10592973296686e-09	0.299185621726417	0.991	0.973	0.000191389106925081
"APEX1"	9.05785573619264e-09	0.271793390904406	0.986	0.951	0.000213865031787244
"SRPK2"	9.2056734805373e-09	0.282337821708993	0.626	0.362	0.000217355156548966
"TRAPPC3"	9.96181485871832e-09	0.275655597664132	0.853	0.589	0.000235208410629198
"PARL"	1.00463089572971e-08	0.283162123598023	0.962	0.964	0.000237203400790741
"COPZ1"	1.01158413717903e-08	0.29254032879982	0.972	0.879	0.000238845130629342
"ERP29"	1.01217265674927e-08	0.277023448569758	0.981	0.866	0.00023898408598507
"RPS10"	1.01751664974927e-08	0.271985308795686	0.995	0.987	0.0002402458561723
"CMSS1"	1.02124860212773e-08	0.319887176215612	0.962	0.83	0.000241127007448379
"LMAN2"	1.04910424989522e-08	0.277918927869639	0.962	0.826	0.000247704004442761
"CIAO2B"	1.17473194008015e-08	0.26152756103003	0.986	0.973	0.000277365958372323
"MT-ND5"	1.20333927110071e-08	0.509175716509785	0.934	0.911	0.00028412043529959
"DDX27"	1.22169864573077e-08	0.349283227954935	0.882	0.714	0.000288455267243492
"AKAP9"	1.23592498661393e-08	0.320827581872747	0.872	0.625	0.000291814248589416
"ARPC1B"	1.28946698435708e-08	0.342437267576144	0.929	0.768	0.00030445604967655
"SLC52A2"	1.33821963311495e-08	0.325013415127497	0.64	0.402	0.000315967037574772
"AKT2"	1.35137033799823e-08	0.297832009738983	0.782	0.54	0.000319072050504763
"BRMS1"	1.49808011376793e-08	0.329929839797853	0.919	0.688	0.000353711695661745
"ARID4B"	1.49894836751238e-08	0.316855355011147	0.986	0.938	0.000353916699053348
"SNF8"	1.5280935331084e-08	0.334730965053325	0.9	0.759	0.000360798164102225
"FDPS"	1.55737879331503e-08	0.313155611467237	0.991	0.911	0.000367712706889613
"TMED9"	1.56567762519007e-08	0.273935906784605	0.981	0.951	0.000369672144083627
"NDUFA6"	1.61706615714728e-08	0.274035932902619	0.986	0.951	0.000381805490364045
"BCL2L12"	1.68344573213942e-08	0.34819647106612	0.63	0.406	0.000397478371815438
"PQBP1"	1.86734954386322e-08	0.321083235657559	0.763	0.607	0.000440899900801544
"DPM1"	2.02611135981171e-08	0.26977017808072	0.967	0.911	0.000478385153165144
"CBX1"	2.04760951474897e-08	0.287025641225846	0.972	0.915	0.000483461082527379
"CENPX"	2.11902291008672e-08	0.286154006348392	1	0.991	0.000500322499300574
"COMMD6"	2.21295063795346e-08	0.277060611343399	0.981	0.911	0.000522499775127191
"HMGN2"	2.27861647599726e-08	0.281386272373117	1	0.996	0.000538004136147713
"ITPA"	2.38962697171393e-08	0.29530276149573	0.825	0.598	0.000564214824291376
"IFT20"	2.39276827862861e-08	0.340422745315351	0.853	0.714	0.000564956518267002
"BPTF"	2.45514934081707e-08	0.261614969797184	0.995	1	0.000579685310860318
"DHX29"	2.59685041952676e-08	0.28022510809544	0.493	0.246	0.000613142352554463
"SMC1A"	2.68246408950395e-08	0.337724380400241	0.919	0.862	0.000633356596172779
"ARFIP2"	2.89018969783852e-08	0.258436368460357	0.749	0.482	0.000682402689556653
"SIVA1"	2.97513007533534e-08	0.30842647716659	0.967	0.875	0.000702457962087427
"AGPAT2"	3.15437718487298e-08	0.32486343620184	0.754	0.509	0.000744779997120358
"CCNE1"	3.30079170517852e-08	0.326149155985209	0.872	0.696	0.000779349929509701
"TIMM13"	3.34054197898893e-08	0.324845974824225	0.976	0.911	0.000788735366659076
"MICU1"	3.37509685855726e-08	0.296318550475642	0.673	0.438	0.000796894119273954
"ANXA5"	3.98275924217877e-08	0.267265352948784	1	0.96	0.00094036928467083
"TPR"	4.54793118733013e-08	0.311680882979169	0.678	0.424	0.00107381203264052
"TECR"	4.60639261940862e-08	0.26346613490508	0.953	0.795	0.00108761536136857
"GLRX5"	5.03112505548777e-08	0.25786638905955	0.981	0.951	0.00118789893685122
"TPM3"	5.32981308347751e-08	0.267621062830337	1	1	0.00125842216713988
"CLDN7"	5.47610834846961e-08	0.278882881167183	0.73	0.487	0.00129296394215716
"ADI1"	5.49762393448613e-08	0.291798919978504	0.839	0.665	0.00129804398717152
"CALM1"	5.55618726096528e-08	0.323078537706595	1	0.96	0.00131187137418651
"ESRRA"	5.91672589508306e-08	0.290693475028672	0.512	0.272	0.00139699815108806
"NDUFA3"	5.96941406122693e-08	0.32005684420661	0.991	0.982	0.00140943835399629
"AAMDC"	6.24696597571778e-08	0.296176696443204	0.938	0.83	0.00147497113652672
"EIF5B"	6.58829895721657e-08	0.290470546866349	1	0.987	0.0015555632667884
"COPB2"	7.61616847017765e-08	0.290063868294964	0.815	0.603	0.00179825353749365
"SIRT7"	7.80971691320404e-08	0.28595719060972	0.957	0.902	0.00184395226037661
"UBE2I"	8.72335679050018e-08	0.252590752640511	0.938	0.732	0.002059671771805
"TXNIP"	8.7418713914424e-08	0.412685336894287	0.981	0.996	0.00206404325423347
"HNRNPA2B1"	9.36907922709862e-08	0.262228003863351	1	1	0.00221213329631026
"POP4"	9.42286771266883e-08	0.298931811039624	0.948	0.879	0.00222483329563824
"CFAP97"	9.4520155084643e-08	0.264057589448166	0.626	0.371	0.00223171538170351
"TSSC4"	9.70006593085018e-08	0.281945762368424	0.692	0.438	0.00229028256693304
"CDC37L1"	9.78181198798998e-08	0.255409373121264	0.659	0.397	0.00230958362848431
"IDI1"	9.89913331657889e-08	0.28235823952558	0.626	0.388	0.00233728436737744
"APTX"	1.09154689824186e-07	0.281159990044801	0.611	0.371	0.00257725138143885
"STUB1"	1.12074380028273e-07	0.265427568164312	0.768	0.545	0.00264618818684755
"ARL6IP4"	1.161186680612e-07	0.261847446219912	0.991	0.946	0.00274167787159299
"MZT2B"	1.17051304696512e-07	0.256979637652379	0.995	0.982	0.00276369835518934
"MRPS28"	1.17989202888022e-07	0.306790355197493	0.749	0.562	0.00278584306938909
"TUBA1A"	1.20397990587299e-07	0.318649552295262	0.45	0.214	0.00284271695575671
"FAM89B"	1.21428814653809e-07	0.263099751064764	0.877	0.696	0.00286705574279108
"H1FX"	1.24462328372911e-07	0.373869412104019	1	0.991	0.00293868003521281
"NCL"	1.3718154241368e-07	0.278367656260119	1	0.996	0.0032389933979294
"TERF2IP"	1.37740769995417e-07	0.312045120369759	0.905	0.777	0.00325219732036179
"SDHC"	1.70851637792728e-07	0.26543572943094	0.986	0.933	0.0040339780199241
"CLU"	1.79275307373756e-07	0.362539489248594	0.995	0.987	0.00423286928240175
"DNAJC19"	2.01903890614249e-07	0.302029597432981	0.867	0.661	0.00476715276129304
"MT-ND6"	2.22524687881415e-07	0.578955613462359	0.82	0.67	0.0052540304055681
"COX17"	2.25094449862199e-07	0.275837761665814	0.995	0.996	0.00531470505569638
"LARS"	2.28126802763016e-07	0.266124351376802	0.886	0.696	0.00538630194003758
"MRPS12"	2.3716102890647e-07	0.255405017654173	0.972	0.942	0.00559960905351067
"HSP90AA1"	2.5864162927362e-07	0.304852092862474	1	1	0.00610678750877945
"NIPBL"	2.69573400901388e-07	0.26969228978807	0.962	0.893	0.00636489756868267
"UBAC1"	2.95972081941797e-07	0.257857832141067	0.555	0.33	0.00698819682672777
"MDH1"	3.1139870823909e-07	0.262966038447485	0.957	0.866	0.00735243490023315
"RNH1"	3.19406544815234e-07	0.281915725573348	0.701	0.469	0.0075415079296325
"ERG28"	3.22921679791252e-07	0.30172396904255	0.659	0.464	0.00762450378155126
"H2AFV"	3.82930153288769e-07	0.258638777124138	0.962	0.884	0.00904136384930112
"PIN4"	4.06185462107229e-07	0.291981305213101	0.768	0.54	0.00959044494581378
"DNAJA1"	4.24780994524471e-07	0.336590982876797	0.991	0.964	0.0100295040617173
"ANKRD1"	4.36636081654169e-07	-0.310550648108573	0.692	0.804	0.0103094145239366
"HSP90B1"	4.60364792417909e-07	0.263782650854422	0.995	0.978	0.0108696731137793
"STAMBP"	4.64863828948665e-07	0.262673454170677	0.668	0.42	0.0109758998653069
"RTF2"	4.68384097990657e-07	0.263462599643497	0.948	0.83	0.0110590169376574
"RALBP1"	4.68958053787788e-07	0.263982846563654	0.924	0.795	0.0110725686079835
"LY6E"	4.76111170806766e-07	0.250399853423278	0.991	0.955	0.0112414608539185
"STIP1"	4.89973151367338e-07	0.272668777748056	0.934	0.835	0.0115687560769342
"ARPC1A"	5.08815532482383e-07	0.261814546252261	0.948	0.75	0.0120136435374415
"TUBGCP2"	5.25864025767574e-07	0.28445702300202	0.659	0.429	0.0124161755123982
"PIN1"	5.36520753735903e-07	0.254710902050932	0.791	0.571	0.0126677915164584
"IL6"	5.60280595333972e-07	-0.346148554338437	0.749	0.875	0.0132287851364304
"BIRC5"	5.67148356397926e-07	0.293443538461966	0.986	0.946	0.0133909398429114
"SNHG19"	6.09169305464917e-07	0.320801743748593	0.934	0.857	0.0143830964713322
"PPDPF"	6.57970235462918e-07	0.254921339762146	0.995	0.982	0.0155353352295149
"AAMP"	6.8904191769529e-07	0.253853291532762	0.948	0.812	0.0162689687187035
"GGNBP2"	7.63783911963779e-07	0.30311986563817	0.877	0.777	0.0180337019453768
"ACTR1A"	7.71470086403435e-07	0.268796958758278	0.773	0.558	0.0182151802100715
"STARD10"	7.78279616798599e-07	0.264057589448166	0.64	0.415	0.0183759600322317
"ZNF511"	8.32724346815839e-07	0.322428846287156	0.867	0.763	0.0196614545526688
"RPS27L"	8.43695205945346e-07	0.264425603495475	0.957	0.853	0.0199204875075756
"IMPDH2"	8.49437542918182e-07	0.322419241200302	0.844	0.75	0.0200560698258412
"C19orf33"	8.64392128408441e-07	0.254905614842614	1	1	0.0204091625438517
"TCTEX1D2"	9.01764052058589e-07	0.260258793678605	0.801	0.554	0.0212915510331553
"CHCHD3"	9.65807557660553e-07	0.262692895013167	0.915	0.786	0.0228036822439233
"GLIS2"	9.66900169618746e-07	0.272349360362646	0.483	0.263	0.0228294799048682
"MTRNR2L1"	1.14750717254324e-06	0.411042794848367	0.825	0.598	0.0270937918509185
"PHGDH"	1.18305590510512e-06	0.274197789724428	0.773	0.562	0.027933132975437
"PDAP1"	1.26422200153765e-06	0.265953133158765	0.9	0.719	0.0298495456783055
"IDH3B"	1.27603727565667e-06	0.255580079431227	0.801	0.629	0.0301285161155296
"GNPDA1"	1.37604994992299e-06	0.261303922429075	0.749	0.545	0.0324899153676318
"UBALD2"	1.43171793370384e-06	0.314463694362584	0.796	0.616	0.0338042921326813
"PAXX"	1.60372408142079e-06	0.264906595757553	0.858	0.71	0.0378655292864262
"NUBP2"	1.63281105613192e-06	0.309645682163415	0.758	0.554	0.0385523018463307
"JAG1"	1.81360518230012e-06	-0.295033456910436	0.336	0.545	0.0428210319592881
"CCDC25"	1.84934951759488e-06	0.280412576673699	0.919	0.781	0.0436649914599327
"PDIA6"	1.91799835207995e-06	0.264057589448166	0.953	0.83	0.0452858590909597
"MRPL41"	1.9255209391079e-06	0.255292550691224	0.938	0.835	0.0454634748932765
"PGD"	1.94151242159803e-06	0.277848148947572	0.938	0.866	0.0458410497863511
"RBM17"	1.97795064296014e-06	0.281792301162928	0.863	0.701	0.0467013926309319
"MAF1"	2.0366802645823e-06	0.31788648472676	0.825	0.638	0.0480880577270527
"SAMD4B"	2.09771368180275e-06	0.2525139993065	0.839	0.643	0.0495291177410448
"ADAMTS1"	2.26888095315212e-06	-0.27136515676464	0.374	0.58	0.0535705481848747
"BCL7C"	2.28308799524125e-06	0.322347896713417	0.635	0.482	0.0539059906556412
"STXBP2"	2.48287157646623e-06	0.262024784873869	0.578	0.384	0.0586230807919442
"PTPN11"	2.87896669432661e-06	0.282481930463316	0.768	0.571	0.0679752826197455
"ANKRD11"	2.90308426981571e-06	0.258663653055432	0.91	0.759	0.0685447226946188
"USF2"	2.92740751474274e-06	0.250171079843955	0.81	0.603	0.0691190188305909
"E2F4"	3.10499946057481e-06	0.25356271418643	0.782	0.571	0.0733121422636319
"DNAJB1"	3.10535855017728e-06	0.343857705144841	0.872	0.781	0.0733206207282358
"TPD52"	3.23352943465113e-06	0.263659821734471	0.796	0.638	0.0763468634815478
"PLK2"	3.37995005960487e-06	-0.374610612584194	0.796	0.879	0.0798040008573306
"PLEKHM2"	3.44690786993724e-06	0.261174177377918	0.967	0.902	0.0813849417170882
"UVRAG"	3.54873427262509e-06	0.286628331574509	0.725	0.576	0.0837891649109509
"GPS1"	4.57688612023832e-06	0.262728762375664	0.953	0.853	0.108064858184947
"RNF126"	4.58437741325234e-06	0.256253982559093	0.877	0.75	0.108241735104301
"DNMT1"	4.6173052786912e-06	0.258120272996896	0.858	0.656	0.109019194935178
"HRAS"	4.6801375995144e-06	0.261886420615904	0.853	0.634	0.110502728862134
"ABCF1"	4.77472871639526e-06	0.309702766305456	0.919	0.839	0.112736119722808
"EDF1"	4.81904590107627e-06	0.254101624218192	0.986	0.978	0.113782492770312
"UBE2K"	4.83642552535107e-06	0.261311056139782	0.863	0.705	0.114192843079064
"RFC1"	5.01693835173375e-06	0.262476777997362	0.706	0.504	0.118454931422785
"DTYMK"	5.18178579051123e-06	0.270270309508656	0.787	0.589	0.122347144299761
"CEP350"	5.32109906703346e-06	0.278269456587372	0.815	0.625	0.125636470071727
"SMC3"	5.36837519147444e-06	0.270898303650097	0.948	0.857	0.126752706645903
"ARL6IP1"	5.39132618425716e-06	0.321122964389781	0.919	0.817	0.127294602536496
"RAD23A"	5.59350227774621e-06	0.259598990303276	0.848	0.701	0.132068182279866
"MT-ND2"	5.60000654099817e-06	0.417056268113408	1	0.996	0.132221754439508
"IFITM3"	5.8618342552051e-06	0.251553191426395	1	0.996	0.138403768599648
"UFD1"	5.91235826424382e-06	0.250674838031851	0.972	0.866	0.139596690977061
"EIF4A3"	6.29680649523966e-06	0.288015972945433	0.919	0.781	0.148673898159104
"TUBB3"	6.38616286114823e-06	0.286807443537876	0.664	0.478	0.150783691314571
"SMC4"	6.55321057814701e-06	0.273362018677032	0.991	0.978	0.154727854960629
"SNRNP70"	6.61902013394963e-06	0.270352687486323	0.754	0.576	0.156281684382685
"SNHG7"	6.64589703829713e-06	0.277768547459377	1	1	0.156916274971233
"MDK"	6.84520534339756e-06	0.255853342543996	1	0.987	0.16162214336296
"PAM16"	7.4234342473278e-06	0.312864461653279	0.678	0.509	0.175274706013657
"B3GAT3"	7.65102698929099e-06	0.264355084120248	0.521	0.344	0.180648398244149
"TNF"	7.70179221876286e-06	-0.429760306939732	0.441	0.634	0.18184701607721
"ACOT7"	7.99231601878993e-06	0.254925330944825	0.953	0.826	0.188706573519649
"KRT7"	8.74125942920227e-06	0.343708659673756	0.995	1	0.206389876382895
"TCF25"	9.09836097057368e-06	0.25530396325246	0.649	0.464	0.214821400876215
"BRD8"	9.84035005408608e-06	0.25530396325246	0.659	0.46	0.232340505127026
"SLC9A3R1"	9.96987044245695e-06	0.255868291344356	0.673	0.478	0.235398611016851
"RB1CC1"	1.02295244769583e-05	0.277002598570904	0.938	0.853	0.241529302425461
"RANGAP1"	1.15804554236033e-05	0.288777540256607	0.464	0.29	0.273426133006697
"LUC7L"	1.44827761798459e-05	0.269508449361043	0.678	0.496	0.341952828382343
"AP3D1"	1.61944724141806e-05	0.259978767382781	0.649	0.496	0.382367688171218
"CIB1"	1.72578453169527e-05	0.256250738917846	0.72	0.54	0.40747498577857
"ARL13B"	1.98691262631572e-05	0.268576048361091	0.711	0.513	0.469129940199406
"SAP30BP"	2.00771249481996e-05	0.254444433330879	0.782	0.607	0.474040997151941
"ENKD1"	2.11397276275663e-05	0.250175746885541	0.678	0.5	0.499130109014468
"PPP1R7"	2.13942112385602e-05	0.259958988549692	0.91	0.732	0.505138721553645
"TOMM40"	2.3348253380699e-05	0.27091931324518	0.867	0.71	0.551275610571683
"SREK1"	2.45484277932909e-05	0.252255408751276	0.839	0.692	0.579612928627391
"ATRX"	2.63695061766886e-05	0.269792903921345	0.962	0.915	0.622610410337796
"PNP"	2.64261998111312e-05	0.257877967247633	0.976	0.879	0.623949003740618
"RHOD"	3.38018785356302e-05	0.279197800141134	0.479	0.312	0.798096154104765
"PTOV1"	3.78074753058684e-05	0.265577455000032	0.607	0.442	0.892672299446859
"LGALS3"	3.82390059009637e-05	0.300050290024964	0.967	0.929	0.902861168327655
"CTSZ"	3.84962765469429e-05	0.257835317478392	0.54	0.384	0.908935585549868
"SPAG9"	4.3640452206301e-05	0.2525139993065	0.82	0.629	1
"MAP2K2"	5.21309514199889e-05	0.257443839173034	0.725	0.54	1
"PABPC4"	6.40024647254894e-05	0.255253905170351	0.938	0.857	1
"ADAM15"	6.71025953261303e-05	0.259453588630901	0.829	0.692	1
"TNFAIP2"	7.0230765846288e-05	0.285886928884766	0.744	0.571	1
"RAB25"	7.39531419058781e-05	0.263540009068816	0.967	0.951	1
"TMEM45A"	8.24295252767985e-05	-0.257028576962775	0.436	0.607	1
"ATP6V0D1"	8.70214776868141e-05	0.255941602869987	0.948	0.866	1
"IER3"	9.39432637873501e-05	-0.288432646954174	0.9	0.951	1
"TK1"	0.000101500516971781	0.311251477970274	0.872	0.799	1
"HMGA1"	0.000107606218540863	0.278214479815044	0.962	0.951	1
"SUPT16H"	0.000120313803770469	0.31110234665988	0.886	0.812	1
"NFKB2"	0.000133176764856062	0.27203487846897	0.806	0.652	1
"DST"	0.000137701697859252	0.295734316431565	0.507	0.357	1
"RASSF1"	0.000155253005714873	0.256263222611022	0.441	0.299	1
"NAXE"	0.000170833744006829	0.256976109886214	0.773	0.688	1
"TCEAL4"	0.000192921030686307	0.264122137735687	0.91	0.759	1
"MT1G"	0.000193242608118752	0.708277948355176	0.27	0.134	1
"TMEM106C"	0.000231600223674168	0.256992405864638	0.886	0.781	1
"CHCHD10"	0.000232535760007549	0.257684686958399	0.948	0.897	1
"HMMR"	0.000261201793193384	0.33330767701825	0.607	0.438	1
"SLC30A1"	0.000269679736854104	0.261709591330303	0.957	0.884	1
"CNTRL"	0.000631282440070091	0.271417627630844	0.389	0.263	1
"SRM"	0.000744063135149574	0.26032312166559	0.872	0.821	1
"MKI67"	0.00122847527240804	0.279385366686433	0.63	0.522	1
"CSRP1"	0.00217185294614637	0.260915339128808	0.829	0.737	1
"ADM"	0.00578361657391838	-0.320742683329022	0.739	0.821	1
"FOS"	0.00604816500357732	0.271758169095058	0.791	0.701	1
"TMEM70"	0.00700869387726999	0.296274884866867	0.768	0.674	1
"S100A2"	0.00841990532274482	0.296993623210309	0.967	0.978	1
"MT-ATP8"	0.0119038657681907	0.269138147560847	0.284	0.201	1
"PLCG2"	0.23052082486231	-0.3686309304186	0.768	0.652	1
"MT1B"	0.415310280722639	0.686714491618363	0.227	0.214	1
