"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"
"ZFAS1"	2.71109515719836e-24	0.287534438328275	1	1	6.40116677566104e-20
"ITGB5"	2.89372729861759e-24	0.339403708861787	0.625	0.297	6.83237952476599e-20
"DLL3"	1.31888608000373e-22	0.315462555189748	0.752	0.411	3.11402192349682e-18
"ACSL1"	6.80528824592495e-22	0.273860094905948	0.47	0.183	1.60679660774534e-17
"KCNK6"	1.11091557780336e-21	0.306879759365475	0.644	0.344	2.6229827707515e-17
"FDPS"	4.83889839637611e-21	0.271407195449261	1	1	1.14251230036836e-16
"MSMO1"	6.74962498601084e-21	0.378753984895138	0.926	0.84	1.59365395544702e-16
"PGD"	3.41448591119488e-20	0.273525214851807	0.995	0.994	8.06194268492224e-16
"MAGED1"	3.65550827881814e-20	0.29079459706801	0.704	0.407	8.63102059711751e-16
"IGFBP5"	6.7690296047958e-20	0.29787944281055	0.498	0.21	1.59823557998834e-15
"HMGCR"	1.9055460838497e-19	0.314387878835401	0.778	0.5	4.49918485857752e-15
"SQLE"	1.51245746833429e-18	0.333170700199228	0.975	0.946	3.5710633284841e-14
"TMEM132A"	1.99025000036345e-18	0.275103069868012	0.639	0.367	4.69917927585815e-14
"TUBB2B"	7.21423116082412e-18	0.350603376248307	0.805	0.546	1.70335211938218e-13
"FDFT1"	1.11322203239706e-17	0.326672447962923	0.979	0.946	2.62842854069271e-13
"ALCAM"	3.58967611759512e-17	0.281894507770707	0.616	0.328	8.47558428125384e-13
"ATP2B4"	2.98611089194516e-16	0.261436743772755	0.532	0.282	7.05050642697172e-12
"RBP7"	5.82226007838826e-16	0.30735846967603	0.326	0.122	1.37469382710825e-11
"ACSL3"	7.9819286732865e-16	0.267703547088222	0.975	0.948	1.88461317904968e-11
"LAMB2"	1.0452530369208e-15	0.258813541913356	0.752	0.527	2.4679469454737e-11
"UPK1B"	1.92056667599909e-15	-0.389148788914003	0.9	0.963	4.53464997870145e-11
"LAMA3"	2.30271626061351e-15	-0.410331703206864	0.683	0.857	5.43694336293455e-11
"GAS5"	4.8671373945435e-15	0.25468629096114	1	0.985	1.14917981022567e-10
"CYP51A1"	5.16788660370087e-15	0.307745225044104	0.97	0.944	1.22018970599981e-10
"LPIN1"	1.12311435371204e-14	0.260264368690607	0.764	0.56	2.65178530054951e-10
"SLC25A1"	1.7202492769918e-14	0.270647459510599	0.998	0.977	4.06168056790533e-10
"FGFR2"	6.13779482142051e-14	0.260294463338276	0.567	0.33	1.4491947352856e-09
"CD9"	8.70287664860424e-14	0.258534339819433	1	1	2.05483620550195e-09
"TSTD1"	1.25531159521101e-13	0.258250868120605	0.915	0.849	2.96391620745271e-09
"WLS"	1.05303521495999e-11	0.251715256341916	0.937	0.888	2.48632144604204e-07
"CLDN16"	9.54677749845637e-11	-0.277863322256761	0.493	0.676	2.25408963516053e-06
"CP"	1.09871520647616e-10	0.301420100115956	0.947	0.905	2.59417647401086e-06
"SELENOP"	1.22649408768409e-10	0.305622357094507	0.526	0.309	2.89587519043091e-06
"CDKN1C"	1.8797214640279e-10	0.258077433802795	0.711	0.494	4.43821034871627e-06
"SNHG25"	1.96630584688365e-10	0.274448340757226	0.989	0.971	4.642644735077e-06
"MT-CO2"	1.1996871030993e-09	0.254114372599448	1	1	2.83258121912775e-05
"IGFBP2"	2.22216820050496e-08	0.364331903406352	0.977	0.963	0.000524676133821227
"AR"	1.77365909881438e-07	0.270033485979509	0.414	0.264	0.00418778649821063
"DAPP1"	2.2890098051841e-07	0.254569427574306	0.292	0.166	0.00540458105102017
"MT2A"	1.84127305269536e-06	0.271335022482519	0.958	0.959	0.0434742980471901
"CRYAB"	2.05177931914937e-05	-0.320460510830324	0.71	0.803	0.484445615044357
"NEAT1"	2.55205214989892e-05	0.294717424568986	1	1	0.602565033112634
"HIST1H4C"	0.000143888687075459	0.440474107131743	0.741	0.73	1
"FLG"	0.000284254491716269	0.334133306541768	0.676	0.643	1
"FST"	0.00901438266744709	0.295381230959829	0.139	0.091	1
