"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"
"SNHG7"	1.28579595615622e-55	0.297888416693344	1	0.999	3.03589283208045e-51
"TSSC4"	2.47806399528752e-54	0.357020067954377	0.888	0.714	5.85095689927336e-50
"FKBP4"	1.28084496796519e-53	0.302774808495002	0.946	0.848	3.02420305386262e-49
"PTMS"	1.59660875080165e-53	0.319386970290558	0.991	0.97	3.76975292151778e-49
"SERTAD1"	5.80363778531304e-53	0.448861777336702	0.913	0.792	1.37029691749026e-48
"MRPS12"	7.21042843850814e-53	0.297523103471129	0.992	0.958	1.70245425861616e-48
"BNIP3"	3.442987345378e-52	0.324039899408139	0.662	0.384	8.129237421172e-48
"POLR2E"	6.55158189767407e-52	0.286399926953287	0.972	0.919	1.54689400185983e-47
"HM13"	7.41470079612378e-52	0.255974142108885	0.999	0.995	1.75068500497279e-47
"ARHGDIA"	7.80774568839226e-52	0.296854604516666	0.983	0.942	1.8434868344863e-47
"NUDT16L1"	8.48426961237811e-52	0.33523999187725	0.965	0.888	2.0032208981786e-47
"POLR2J"	1.11672832551256e-51	0.295979137338796	0.919	0.782	2.63670724936771e-47
"RSF1"	4.15798133742483e-51	0.261261006850335	1	0.999	9.81740973579378e-47
"ATP6V0C"	4.81916483169534e-51	0.251956075220489	0.99	0.986	1.13785300841159e-46
"ERG28"	7.50049490699598e-51	0.284212193118995	0.601	0.343	1.77094185249082e-46
"ARL6IP4"	7.60705533078707e-51	0.322558971698717	0.932	0.832	1.79610183415214e-46
"CYC1"	7.73398245896776e-51	0.2604328733904	0.997	0.988	1.82607059838688e-46
"MRPL43"	1.31838798888787e-50	0.27092429197597	0.993	0.978	3.11284588056314e-46
"UBE2V2"	2.9099584111258e-50	0.269617804553779	0.99	0.972	6.87070280450914e-46
"SLC9A3R2"	4.14058014464686e-50	0.34845992778242	0.85	0.659	9.77632377952571e-46
"PSMC3"	4.14904462207614e-50	0.270695032450031	0.987	0.951	9.79630925718398e-46
"EIF5B"	5.80241475399963e-50	0.292283628897843	0.998	0.997	1.37000814756685e-45
"GOLGB1"	1.57787955344782e-49	0.347681713010776	0.988	0.968	3.72553141364564e-45
"CENPX"	2.27695542820585e-49	0.30171996698536	0.992	0.98	5.37611946153684e-45
"GPAA1"	4.30300300945761e-49	0.296784667452824	0.644	0.381	1.01598204056304e-44
"CYHR1"	4.78167992508253e-49	0.301095899391296	0.767	0.529	1.12900244711124e-44
"SELENOH"	5.33279624774449e-49	0.255172490616077	0.995	0.981	1.25912652205495e-44
"UBAC1"	7.13024902932425e-49	0.281692569615082	0.583	0.326	1.68352309831375e-44
"ATAD3A"	7.96195577905113e-49	0.299116375089164	0.638	0.374	1.87989737899176e-44
"H2AFV"	2.13574641806991e-48	0.278777317573129	0.971	0.933	5.04271086770487e-44
"DCTN3"	2.25901500421829e-48	0.289543775879449	0.961	0.906	5.3337603264598e-44
"SLC25A39"	2.9165587235978e-48	0.272583993493737	0.954	0.902	6.88628680228678e-44
"VPS28"	3.00583064457283e-48	0.28628248758392	0.559	0.302	7.0970667349009e-44
"AP2M1"	3.06622719307057e-48	0.2904976500607	0.932	0.833	7.23966902555893e-44
"TRIM28"	3.43875980133084e-48	0.270610693847504	0.996	0.985	8.11925576692224e-44
"TMEM208"	5.11732114480143e-48	0.276012228375643	0.97	0.914	1.20825069549907e-43
"LRPAP1"	5.14200826088794e-48	0.302287568229887	0.852	0.694	1.21407957047825e-43
"DDX27"	1.51178896331979e-47	0.314221304991515	0.907	0.822	3.56948492129436e-43
"MRPL28"	1.95970480771695e-47	0.279804554103938	0.596	0.334	4.62705902150048e-43
"MRPL40"	3.16118367680582e-47	0.298911775120212	0.939	0.858	7.46387077930622e-43
"HRAS"	4.78303614900785e-47	0.315168461683456	0.835	0.669	1.12932266514224e-42
"EIF4A3"	5.37569118757518e-47	0.335325093033441	0.913	0.789	1.26925444629838e-42
"QPRT"	8.91680565043401e-47	0.289509849451489	0.928	0.832	2.10534698212397e-42
"LMAN2"	1.5085995071838e-46	0.279729177603917	0.923	0.817	3.56195429641167e-42
"SPSB3"	3.69617307926205e-46	0.292812163735065	0.769	0.525	8.72703425744563e-42
"GFER"	4.68899415868366e-46	0.284259374874134	0.967	0.908	1.1071184108068e-41
"NDUFA3"	5.27006579272989e-46	0.322621402565924	0.957	0.927	1.24431523432145e-41
"RNH1"	7.12842903708705e-46	0.274407486481422	0.645	0.387	1.68309337994662e-41
"SLC52A2"	8.70581123644356e-46	0.305053921659593	0.728	0.489	2.05552909103669e-41
"NDUFA2"	1.27111049113838e-45	0.273691781492425	0.963	0.903	3.00121898062683e-41
"SUCLG1"	1.41690814017066e-45	0.290003524874968	0.94	0.845	3.34546180975696e-41
"ITPA"	2.68619123320076e-45	0.297033849853457	0.861	0.695	6.34236612071033e-41
"MTRNR2L12"	3.02840736316161e-45	0.443665598434832	0.946	0.888	7.15037262516088e-41
"ESF1"	3.16507112710587e-45	0.299259787560476	0.967	0.903	7.47304943820967e-41
"HMGN2"	3.48065820724804e-45	0.264096333936823	0.999	0.998	8.21818209313334e-41
"MRPL21"	7.53868131316446e-45	0.256389644016341	0.989	0.942	1.77995804485126e-40
"PPP1R7"	8.96123958349575e-45	0.291829536535446	0.876	0.723	2.11583827805918e-40
"ESRRA"	9.25972913462922e-45	0.277457281623226	0.631	0.372	2.18631464597731e-40
"LSM4"	1.41450287787628e-44	0.268673568484121	0.992	0.964	3.33978274495368e-40
"DCXR"	2.11495822199444e-44	0.269253246047819	0.862	0.679	4.99362785795108e-40
"FDPS"	2.582092254407e-44	0.272055773955459	0.932	0.861	6.09657802188037e-40
"RWDD1"	3.04216249233916e-44	0.270874657330134	0.949	0.848	7.18284986066198e-40
"TMEM70"	3.62117193402237e-44	0.353066854664827	0.884	0.739	8.54994905342022e-40
"C7orf50"	3.67995728020239e-44	0.266318228682207	0.537	0.293	8.68874713428587e-40
"RNF187"	4.48276406396194e-44	0.291767338799817	0.833	0.646	1.05842542314205e-39
"PRPF31"	4.61501288449929e-44	0.260307171581069	0.952	0.89	1.08965069215913e-39
"TMEM259"	5.11116482623477e-44	0.318352791895258	0.863	0.699	1.20679712712229e-39
"ATP6V1F"	7.29124924164711e-44	0.268572482926176	0.969	0.926	1.7215368584453e-39
"NUBP2"	7.57160695816942e-44	0.292325831680355	0.614	0.374	1.78773211889338e-39
"KRT7"	8.01045689618217e-44	0.353639466535706	0.98	0.965	1.89134897775757e-39
"TSEN34"	1.40611794050197e-43	0.26998256473372	0.956	0.897	3.3199850693192e-39
"EIF3K"	3.68360223894685e-43	0.257910219094595	0.996	0.982	8.69735324637741e-39
"C1orf122"	5.04374967655939e-43	0.274521037056304	0.945	0.869	1.19087973613244e-38
"HMOX2"	6.28040240986704e-43	0.272340719854387	0.667	0.42	1.48286581299371e-38
"DNTTIP1"	7.00019521151785e-43	0.266400403878817	0.701	0.459	1.65281609139148e-38
"P4HB"	7.39107372909085e-43	0.256237535480273	0.988	0.972	1.74510641817564e-38
"MT1X"	7.7856059612013e-43	0.58277796553762	0.979	0.952	1.83825942349924e-38
"BAD"	9.00451427584679e-43	0.275042188012332	0.896	0.799	2.12605586567019e-38
"ANXA7"	1.20673935066884e-42	0.269252428121825	0.655	0.417	2.84923228086421e-38
"SCAND1"	1.34567518545193e-42	0.318091026954388	0.913	0.816	3.17727368037056e-38
"SURF2"	1.81832033175789e-42	0.275991546173195	0.905	0.794	4.29323613531355e-38
"JUN"	2.21207464128615e-42	0.332641122700353	0.99	0.968	5.22292943554074e-38
"POLD2"	2.68112723610526e-42	0.258863742540024	0.587	0.344	6.33040951716812e-38
"ACOT7"	8.24963229906542e-42	0.265082273917025	0.899	0.771	1.94782068213234e-37
"UBE2M"	8.66769501186736e-42	0.271268208204113	0.914	0.82	2.046529469252e-37
"TKT"	9.96112294821839e-42	0.268469507673291	0.918	0.838	2.35192073930384e-37
"PGD"	1.12986728684487e-41	0.267745321068529	0.957	0.884	2.66772965096941e-37
"TPD52L2"	1.13300169701617e-41	0.279971716779357	0.679	0.455	2.67513030682489e-37
"KDELR1"	1.22576528599636e-41	0.251958236868428	0.933	0.862	2.89415441676602e-37
"CTSD"	3.98040967228801e-41	0.308366229367933	0.941	0.885	9.39814527723922e-37
"MRPL9"	5.38098464736358e-41	0.26955743810486	0.937	0.861	1.27050428508901e-36
"CYBA"	6.0141074285511e-41	0.298337148150317	0.949	0.917	1.4199909049552e-36
"HPF1"	6.92431514002199e-41	0.268147637809113	0.633	0.394	1.63490004771059e-36
"CCDC85B"	1.13367619078797e-40	0.328789800631468	0.739	0.538	2.67672285406948e-36
"GPS2"	1.19909499642179e-40	0.27426380796959	0.686	0.446	2.83118319605149e-36
"RTF1"	1.24006760654249e-40	0.259488350815206	0.938	0.879	2.92792362580747e-36
"TIMM13"	1.4353850562097e-40	0.26533054449123	0.956	0.902	3.38908765621673e-36
"FKBP8"	1.4474311436144e-40	0.28191557303903	0.848	0.683	3.41752967318796e-36
"FAM50A"	1.76517785970978e-40	0.274572086575622	0.59	0.354	4.16776144456076e-36
"SNHG19"	2.64612712224249e-40	0.336878133541138	0.974	0.939	6.24777074832674e-36
"BCAP31"	2.67638878100902e-40	0.250455550401728	0.946	0.874	6.3192215508404e-36
"ANAPC16"	2.68758175639916e-40	0.252466302081945	0.943	0.868	6.34564928503407e-36
"OGFR"	2.79634324491674e-40	0.254409807421782	0.645	0.404	6.60244603557292e-36
"DNAJC19"	3.34837263800024e-40	0.267774514313214	0.855	0.679	7.90584263558237e-36
"DPM2"	5.25820446478991e-40	0.274000565845056	0.696	0.468	1.24151465618155e-35
"LY6E"	5.86913451607514e-40	0.288269706940794	0.935	0.877	1.3857613505905e-35
"CLU"	6.04665601163521e-40	0.31885734747002	0.982	0.962	1.42767595090719e-35
"TUBA1A"	6.64616444383615e-40	0.358815831752316	0.464	0.262	1.56922588683415e-35
"MRPL49"	8.96791015948867e-40	0.286956170636382	0.808	0.628	2.11741326775687e-35
"UBALD2"	4.43062061349901e-39	0.2961740433481	0.847	0.682	1.04611383305325e-34
"ACADVL"	8.37286500048372e-39	0.264806340053567	0.659	0.435	1.97691715526421e-34
"FBXL6"	1.13011160838013e-38	0.304778576247558	0.686	0.472	2.66830651854632e-34
"JUND"	1.30307582236098e-38	0.269871777890865	0.984	0.962	3.07669232417651e-34
"STUB1"	1.63835909979199e-38	0.259696585643711	0.663	0.436	3.86832967051887e-34
"TECR"	1.69389047199711e-38	0.273706251093583	0.849	0.688	3.99944479343239e-34
"BRMS1"	2.3674628748959e-38	0.269625446371757	0.883	0.743	5.58981659391671e-34
"PDIA3"	3.18063889423503e-38	0.252306698800648	0.953	0.871	7.50980649317834e-34
"VPS25"	3.67345151748108e-38	0.255055200683238	0.674	0.443	8.67338637792458e-34
"ATP5PD"	3.72248742177812e-38	0.271098874948378	0.962	0.931	8.78916505156031e-34
"CLTB"	3.75376683913414e-38	0.257185111449389	0.943	0.886	8.86301888387962e-34
"HMCES"	1.00062337462478e-37	0.264586432468648	0.877	0.731	2.36257184982657e-33
"PRPF19"	1.08956985952845e-37	0.257556733968045	0.612	0.381	2.57258339533263e-33
"REEP5"	1.14724671480376e-37	0.253030949041805	0.891	0.776	2.70876421832316e-33
"PLD3"	1.19251265764477e-37	0.264974446993274	0.872	0.732	2.81564163596507e-33
"RNF126"	1.74574047800015e-37	0.255010629635512	0.933	0.858	4.12186784260615e-33
"APRT"	1.92471441635811e-37	0.275333262996573	0.953	0.905	4.54444320846313e-33
"NIPSNAP1"	3.16270847160045e-37	0.259559557745313	0.657	0.425	7.46747097229581e-33
"DTYMK"	3.75430380558522e-37	0.253145958576149	0.787	0.591	8.86428671536725e-33
"MICU1"	8.16524006022458e-37	0.253662286706605	0.7	0.487	1.92789483061962e-32
"CIRBP"	9.93676435370716e-37	0.282768415510341	0.798	0.622	2.3461694315538e-32
"AGPAT2"	1.10805926058061e-36	0.279023382755315	0.619	0.402	2.61623872015689e-32
"PHGDH"	2.04193364237903e-36	0.255505342502472	0.642	0.419	4.82120952302113e-32
"HMGA1"	2.61845077503183e-36	0.296165121196107	0.907	0.826	6.18242412492765e-32
"SURF1"	8.58375152333791e-36	0.254036267269084	0.775	0.585	2.02670957217531e-31
"IFI30"	1.20020533784909e-35	0.266884960088064	0.718	0.514	2.83380482319548e-31
"CD151"	1.99703965623044e-35	0.274141061293941	0.883	0.791	4.71521033232569e-31
"PSMD3"	2.10618834430696e-35	0.250157616327768	0.779	0.584	4.97292129974317e-31
"CDK11B"	2.19724261481779e-35	0.2523056078093	0.632	0.411	5.18790953784629e-31
"SPAG9"	4.16594585831847e-35	0.278307133117722	0.883	0.757	9.83621476607573e-31
"GOLGA4"	6.58191601056892e-35	0.276620808470377	0.977	0.964	1.55405618925543e-30
"MDK"	7.91509299947345e-35	0.256648800307057	0.996	0.997	1.86883260810568e-30
"MALAT1"	1.09268830578214e-34	0.420784122501972	1	1	2.57994635878221e-30
"TPRA1"	3.04518840640637e-34	0.277850567075448	0.703	0.488	7.18999434636609e-30
"DNAJB1"	3.46473232595624e-34	0.281125510231837	0.9	0.788	8.18057949481527e-30
"PDAP1"	6.92618437193653e-34	0.261942163953426	0.864	0.756	1.63534139205793e-29
"MGAT4B"	7.26458873837664e-34	0.2563143526002	0.839	0.696	1.71524204701811e-29
"PIN4"	8.01169412237947e-34	0.270181343445699	0.747	0.565	1.89164109923502e-29
"LAGE3"	8.94239501942717e-34	0.264915150546685	0.898	0.81	2.11138888803695e-29
"ARFIP2"	1.2190490043308e-33	0.258159945398971	0.768	0.581	2.87829660412546e-29
"NAA38"	2.14329165984628e-33	0.274615772083391	0.888	0.815	5.06052593806305e-29
"NDUFB7"	2.7031490157779e-33	0.26612700757047	0.92	0.866	6.3824051411532e-29
"ARL13B"	3.66385661516672e-33	0.269549864728308	0.745	0.548	8.65073185407015e-29
"RAD23A"	3.67110595782152e-33	0.255527769859275	0.869	0.735	8.6678482770124e-29
"LGALS3"	5.02694519067068e-33	0.253881931671591	0.884	0.802	1.18691202896925e-28
"NDUFS8"	1.24253590557782e-32	0.261652485478358	0.827	0.692	2.9337515266598e-28
"TPR"	1.25521030122151e-32	0.252101255640163	0.725	0.526	2.96367704221411e-28
"TAF10"	1.62941427312978e-32	0.261800245558852	0.834	0.708	3.84721004028672e-28
"LUC7L"	1.93787431648923e-32	0.251657534632757	0.823	0.654	4.57551504866272e-28
"UQCC3"	2.89898596450587e-32	0.258313791461382	0.92	0.847	6.84479576079481e-28
"CDC37L1-DT"	3.4810582412247e-32	0.250713357462366	0.523	0.326	8.21912661335565e-28
"PDXK"	5.22765114822647e-32	0.260081227188039	0.794	0.647	1.23430071260775e-27
"H1F0"	6.50754637287318e-32	0.333737270499145	0.835	0.705	1.53649677409909e-27
"EMC6"	1.50240122851632e-31	0.25664513884907	0.86	0.729	3.54731954064988e-27
"AKAP8L"	5.7431126240868e-30	0.251892950088261	0.742	0.554	1.35600632167313e-25
"TPRN"	8.25247067074153e-30	0.26311387134402	0.543	0.35	1.94849085006878e-25
"DPM3"	2.67237018464928e-29	0.252493480046866	0.768	0.597	6.30973324297542e-25
"SOCS3"	6.33736082246255e-29	0.338840012681103	0.64	0.446	1.49631426379163e-24
"S100A6"	2.41195463536122e-28	0.257295066299289	1	1	5.69486608955138e-24
"CLDN7"	3.14920513463766e-28	0.255497752286986	0.788	0.653	7.43558824339298e-24
"BOD1L1"	3.83878637728002e-28	0.25462597478723	0.846	0.715	9.06375851539586e-24
"CLDN3"	4.30579652859072e-28	0.290564278971009	0.841	0.75	1.01664161836556e-23
"C9orf16"	1.08632654587434e-27	0.254804302719329	0.87	0.797	2.5649256074639e-23
"EDF1"	2.03478434560177e-27	0.259313893833815	0.907	0.873	4.80432931840035e-23
"C4orf48"	1.53041283675812e-26	0.269666093024271	0.748	0.605	3.61345774886959e-22
"MT-ND5"	1.79052668185258e-26	0.464188346391342	0.93	0.903	4.22761254852212e-22
"CHCHD10"	1.8228534188623e-26	0.266622293267867	0.805	0.705	4.30393920727577e-22
"C19orf33"	1.95162334897751e-26	0.259041019831074	0.985	0.982	4.6079778892708e-22
"MT-ND4L"	4.5659908888818e-25	0.394300449910678	0.704	0.55	1.07807610877388e-20
"ARRDC4"	2.01214939368871e-24	0.280374477526614	0.421	0.263	4.75088593343842e-20
"ISG15"	6.05846704076935e-24	0.268536271518469	0.623	0.46	1.43046465299605e-19
"SNHG9"	3.91242021808818e-22	0.260382905673024	0.993	0.988	9.237615376928e-18
"KLF10"	9.20483153451142e-22	0.255512967789438	0.999	0.992	2.17335277361349e-17
"AL627171.2"	1.0495168965451e-21	0.266651449061854	0.861	0.783	2.47801434443264e-17
"NFKB2"	2.18162952066986e-21	0.263714300173868	0.818	0.715	5.1510454612536e-17
"CXCL1"	1.05656083293162e-19	-0.332736142218889	0.809	0.874	2.49464578263485e-15
"AC100800.1"	1.48347817276758e-19	-0.267180518972456	0.411	0.568	3.50264031372154e-15
"IRF1"	4.81038907992171e-19	0.257133211535656	0.735	0.601	1.13578096566032e-14
"MTRNR2L1"	1.43696303528668e-16	0.263417067332212	0.769	0.665	3.39281342261538e-12
"MT-ND2"	4.73222494469169e-16	0.356842189067983	0.998	0.988	1.11732563169115e-11
"HES1"	3.44675525341421e-14	0.287307008725547	0.919	0.895	8.13813382883629e-10
"KCNQ1OT1"	7.3541339446751e-13	0.262509833506256	0.654	0.53	1.73638456567724e-08
"MT1B"	0.00246987802138736	0.395387338359665	0.17	0.137	1
"MT1G"	0.121241997207916	0.311383017949163	0.115	0.098	1
