"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"
"ZFAS1"	1.37477003557355e-143	2.5208935720593	1	1	3.24596953099271e-139
"KLF10"	6.51605852837509e-142	2.21140336153224	0.928	0.151	1.53850657913464e-137
"ARHGAP29"	1.03594351284786e-139	-1.72216060896545	0.923	1	2.44596622818507e-135
"CDH6"	1.81917055271447e-139	-2.02969362653989	0.319	0.995	4.29524359201414e-135
"GAS5"	3.47347261341611e-138	2.03618956102737	1	0.989	8.20121618753677e-134
"PAX8"	4.44039282439187e-138	-1.58817683052771	0.418	1	1.04842114976716e-133
"GATA2"	7.63938861616123e-138	1.79468825295785	0.92	0.147	1.80373604616183e-133
"ARPC1B"	2.48854438719538e-137	-1.61435838367261	0.63	1	5.87570215260701e-133
"RAB11FIP4"	2.86797782958838e-137	-1.51350597300712	0.157	0.966	6.77158245344113e-133
"SNHG15"	1.05881309497401e-136	2.18505814905641	0.997	0.731	2.49996359854314e-132
"SNHG17"	1.70975478999049e-136	2.40256594168004	0.981	0.479	4.03690203464654e-132
"PHGDH"	2.21527467172466e-136	-1.71901988253889	0.577	0.993	5.23048502740908e-132
"GADD45B"	1.8522357526093e-134	2.33087669115997	0.915	0.172	4.37331383548583e-130
"EPRS"	4.54524716307232e-132	-1.43638404452964	0.455	0.995	1.073178307673e-127
"FDPS"	1.14785000348745e-131	-1.38106525921872	0.848	1	2.71018864323422e-127
"SNHG1"	2.75119848940498e-131	2.30295542177131	0.973	0.623	6.49585475333409e-127
"ATP5F1D"	8.41363821028096e-131	-1.36068849502889	0.745	1	1.98654411782944e-126
"JAK1"	1.3324756734806e-130	-1.33775319741529	0.452	0.993	3.14610831265505e-126
"IDH1"	2.70511514902107e-130	-1.39993899906	0.258	0.973	6.38704737835364e-126
"EEF1A1"	1.37140604505894e-129	-0.698176183766105	1	1	3.23802681298865e-125
"PPFIBP1"	1.05859175559967e-127	-1.38879942856976	0.66	0.998	2.49944099414639e-123
"TPT1"	1.73887293283673e-127	-0.856314473946172	1	1	4.1056528817208e-123
"HMGCS1"	2.94511036493803e-127	-1.4859341659017	0.335	0.973	6.95370008265518e-123
"KRT7"	3.22545458095827e-127	-1.39371323463733	0.939	1	7.61562081110056e-123
"MT2A"	4.05500478380137e-127	3.28012354519667	0.995	0.933	9.5742717950334e-123
"PRXL2A"	4.50822642929337e-127	-1.25842034804344	0.319	0.976	1.06443734222046e-122
"PGLS"	7.38487730435049e-125	-1.18444078926174	0.38	0.989	1.74364338033019e-120
"TKT"	1.78808969329387e-123	-1.12794152620155	0.838	1	4.22185857483616e-119
"RPLP0"	3.05205556449423e-123	-0.744787203056713	1	1	7.20620839332732e-119
"NDUFS8"	5.34727685635857e-123	-1.18945863075496	0.75	1	1.26254553855482e-118
"EPB41L4A-AS1"	7.3785426619659e-123	1.3732858990495	0.984	0.67	1.74214770791677e-118
"HSPA8"	1.71514327169279e-121	-1.20859831242346	0.939	1	4.04962477879385e-117
"RPL3"	7.13839398063258e-120	-0.639540128910896	1	1	1.68544620276716e-115
"TMEM160"	1.60468722811054e-119	-1.17749305087314	0.505	0.984	3.7888270142918e-115
"STUB1"	2.7705907909342e-119	-1.18782907988587	0.543	1	6.54164191647473e-115
"ATP5F1A"	7.7551240145404e-119	-1.08375915750822	0.787	0.998	1.83106233107313e-114
"FIBP"	9.92523364322478e-119	-1.09077503446081	0.731	0.998	2.3434469155018e-114
"FAM162A"	1.32561612180608e-118	-1.06292513182874	0.939	1	3.12991222519633e-114
"AC095055.1"	6.94719050790849e-118	1.31702364150395	0.742	0.02	1.64030115082227e-113
"MT1F"	2.39077535902149e-117	1.69666034448878	0.941	0.379	5.64485970018564e-113
"RSRC2"	1.14978989478335e-116	1.59428933185871	0.987	0.9	2.71476892057296e-112
"ANXA11"	7.77059067518271e-116	-1.10538138506958	0.532	0.991	1.83471416431739e-111
"SNHG5"	3.39174318378663e-115	0.994285999640689	0.997	0.996	8.00824483123862e-111
"IMPA2"	6.36878553004786e-115	-1.20421815827423	0.386	0.969	1.5037339514996e-110
"TCEAL4"	7.76551611521128e-115	-1.09438231948201	0.782	1	1.83351600996254e-110
"BEX3"	9.85885543946676e-115	-0.955837414293859	0.976	1	2.3277743578125e-110
"NTHL1"	3.0207721022492e-114	-1.16437842126051	0.59	0.995	7.13234501062058e-110
"PPP1R14A"	6.04709200575088e-114	-1.23495511941665	0.356	0.978	1.42777889347784e-109
"CHCHD10"	8.82502818471555e-113	-1.24948109323479	0.705	0.995	2.08367740469319e-108
"ARPC1A"	1.54264793905202e-112	-0.913092332672345	0.84	1	3.64234604889572e-108
"BMP7"	1.96578216722351e-112	-1.26183515469796	0.702	0.995	4.64140827503144e-108
"SLC50A1"	2.02085297837839e-112	-1.11600240919498	0.503	0.989	4.77143596724923e-108
"ID2"	2.9162490541274e-112	1.72501737624933	0.979	0.695	6.8855556417002e-108
"KLK15"	4.0855720942421e-112	1.08689493987551	0.702	0.011	9.64644427171502e-108
"RPL23A"	6.90150122626865e-112	0.67614427070031	1	1	1.62951345453429e-107
"NAA10"	8.58980340831698e-112	-1.12297204320071	0.58	0.995	2.02813848273772e-107
"DYNLT1"	1.00001131069644e-111	-1.07418269135223	0.644	1	2.36112670568537e-107
"NDUFS2"	2.02562590039197e-111	-1.0751395695065	0.527	0.995	4.78270531341548e-107
"UQCRC1"	2.66296213013668e-111	-0.945585829785441	0.915	1	6.28751988546572e-107
"ANKRD1"	4.61666553949151e-111	1.4568251882195	0.758	0.054	1.09004090052934e-106
"CSRNP1"	1.61601323125936e-110	1.24613689823433	0.811	0.116	3.81556884032648e-106
"AURKAIP1"	3.05092628305913e-110	-0.986736594027962	0.955	1	7.20354204693092e-106
"EIF3K"	3.05954574921002e-110	-0.886405518599988	0.984	1	7.22389346845977e-106
"PRDX5"	4.79989083523732e-110	-0.838243578958333	0.989	1	1.13330222510788e-105
"EIF4EBP1"	1.10979272907824e-109	-1.19707974486239	0.697	0.991	2.62033161262663e-105
"PRKDC"	1.38382584132037e-109	-1.09357327784318	0.66	0.995	3.26735119394153e-105
"PRPF38B"	1.83909045606939e-109	1.26220850610436	0.984	0.848	4.34227647582543e-105
"ID3"	2.04140279775138e-109	1.450854836051	0.944	0.383	4.81995614577079e-105
"LDHB"	2.51564476254334e-109	-0.665258582160227	1	1	5.93968884884109e-105
"FDFT1"	4.24197997521985e-109	-1.17048249187365	0.476	0.971	1.00157389194916e-104
"AP2M1"	4.54898385554141e-109	-0.94397141129967	0.87	1	1.07406057813188e-104
"SLC25A3"	5.83429119972967e-109	-0.717096544185762	0.997	1	1.37753449516817e-104
